district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Gellibrand,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-212.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-212.htm,"ROXON, Nicola",Australian Labor Party,95571,83263,4378,87641,91.7,39799,"ROXON, Nicola",Australian Labor Party,48971,"ROXON, Nicola",Australian Labor Party,61531,"McCONNELL, David",Liberal,21732,39799,False,12560
Gippsland,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-213.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-213.htm,"CHESTER, Darren",The Nationals,97521,88712,3496,92208,94.55,20314,"CHESTER, Darren",The Nationals,47020,"CHESTER, Darren",The Nationals,54513,"McCUBBIN, Darren",Australian Labor Party,34199,20314,False,7493
Goldstein,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-214.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-214.htm,"ROBB, Andrew",Liberal,93918,84558,2735,87293,92.95,10936,"ROBB, Andrew",Liberal,44436,"ROBB, Andrew",Liberal,47747,"EDEN, Nick",Australian Labor Party,36811,10936,False,3311
Gorton,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-309.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-309.htm,"O'CONNOR, Brendan",Australian Labor Party,113675,97985,7048,105033,92.4,43425,"O'CONNOR, Brendan",Australian Labor Party,58767,"O'CONNOR, Brendan",Australian Labor Party,70705,"RYDER, Damon",Liberal,27280,43425,False,11938
Higgins,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-215.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-215.htm,"O'DWYER, Kelly",Liberal,90409,81347,2343,83690,92.57,10987,"O'DWYER, Kelly",Liberal,42086,"O'DWYER, Kelly",Liberal,46167,"CLARK, Tony",Australian Labor Party,35180,10987,False,4081
Holt,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-216.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-216.htm,"BYRNE, Anthony",Australian Labor Party,108891,95545,5764,101309,93.04,25279,"BYRNE, Anthony",Australian Labor Party,51998,"BYRNE, Anthony",Australian Labor Party,60412,"BALANCY, Ricardo",Liberal,35133,25279,False,8414
Hotham,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-217.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-217.htm,"CREAN, Simon",Australian Labor Party,89529,79360,3684,83044,92.76,21428,"CREAN, Simon",Australian Labor Party,42920,"CREAN, Simon",Australian Labor Party,50394,"CADER, Fazal",Liberal,28966,21428,False,7474
Indi,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-218.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-218.htm,"MIRABELLA, Sophie",Liberal,92914,84671,3449,88120,94.84,16839,"MIRABELLA, Sophie",Liberal,44555,"MIRABELLA, Sophie",Liberal,50755,"LESCHEN, Zuvele Elena",Australian Labor Party,33916,16839,False,6200
Isaacs,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-219.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-219.htm,"DREYFUS, Mark",Australian Labor Party,102769,91315,4516,95831,93.25,20127,"DREYFUS, Mark",Australian Labor Party,45131,"DREYFUS, Mark",Australian Labor Party,55721,"McCLELLAND, Dale",Liberal,35594,20127,False,10590
Jagajaga,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-220.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-220.htm,"MACKLIN, Jenny",Australian Labor Party,95146,85943,3556,89499,94.06,19793,"MACKLIN, Jenny",Australian Labor Party,40682,"MACKLIN, Jenny",Australian Labor Party,52868,"BAUCH, Joh",Liberal,33075,19793,False,12186
Kooyong,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-221.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-221.htm,"FRYDENBERG, Josh",Liberal,89626,81287,2326,83613,93.29,12271,"FRYDENBERG, Josh",Liberal,42728,"FRYDENBERG, Josh",Liberal,46779,"HURD, Steve",Australian Labor Party,34508,12271,False,4051
La Trobe,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-223.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-223.htm,"SMYTH, Laura",Australian Labor Party,97956,88997,3773,92770,94.71,1619,"WOOD, Jason",Liberal,39053,"SMYTH, Laura",Australian Labor Party,45308,"WOOD, Jason",Liberal,43689,1619,True,11338
Lalor,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-222.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-222.htm,"GILLARD, Julia",Australian Labor Party,116976,103188,6864,110052,94.08,45716,"GILLARD, Julia",Australian Labor Party,66298,"GILLARD, Julia",Australian Labor Party,74452,"INGRAM, Sheridan",Liberal,28736,45716,False,8154
Mallee,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-224.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-224.htm,"FORREST, John",The Nationals,89824,81453,3594,85047,94.68,39769,"FORREST, John",The Nationals,54399,"FORREST, John",The Nationals,60611,"SCATES, Bob",Australian Labor Party,20842,39769,False,6212
Maribyrnong,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-225.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-225.htm,"SHORTEN, Bill",Australian Labor Party,88413,76572,4607,81179,91.82,25814,"SHORTEN, Bill",Australian Labor Party,42404,"SHORTEN, Bill",Australian Labor Party,51193,"D'SOUZA, Conrad",Liberal,25379,25814,False,8789
McEwen,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-226.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-226.htm,"MITCHELL, Rob",Australian Labor Party,115811,105107,4843,109950,94.94,11181,"MITCHELL, Rob",Australian Labor Party,45374,"MITCHELL, Rob",Australian Labor Party,58144,"CAINE, Cameron",Liberal,46963,11181,False,12770
McMillan,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-227.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-227.htm,"BROADBENT, Russell",Liberal,93285,84960,3511,88471,94.84,7498,"BROADBENT, Russell",Liberal,41870,"BROADBENT, Russell",Liberal,46229,"MAXFIELD, Christine",Australian Labor Party,38731,7498,False,4359
Melbourne,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-228.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-228.htm,"BANDT, Adam",The Greens,102881,89327,3356,92683,90.09,10791,"BOWTELL, Cath",Australian Labor Party,34022,"BANDT, Adam",Australian Greens,50059,"BOWTELL, Cath",Australian Labor Party,39268,10791,True,17751
Melbourne Ports,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-230.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-230.htm,"DANBY, Michael David",Australian Labor Party,97766,84821,2848,87669,89.67,12817,"DANBY, Michael David",Australian Labor Party,32391,"DANBY, Michael David",Australian Labor Party,48819,"EKENDAHL, Kevin",Liberal,36002,12817,False,16428
Menzies,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-229.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-229.htm,"ANDREWS, Kevin",Liberal,90931,81913,3497,85410,93.93,14291,"ANDREWS, Kevin",Liberal,43932,"ANDREWS, Kevin",Liberal,48102,"BANERJI, Joy",Australian Labor Party,33811,14291,False,4170
Murray,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-231.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-231.htm,"STONE, Sharman",Liberal,90182,80548,4986,85534,94.85,32784,"STONE, Sharman",Liberal,52337,"STONE, Sharman",Liberal,56666,"MORTENSEN, Hugh",Australian Labor Party,23882,32784,False,4329
Scullin,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-232.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-232.htm,"JENKINS, Harry",Australian Labor Party,90811,79380,5055,84435,92.98,35330,"JENKINS, Harry",Australian Labor Party,49310,"JENKINS, Harry",Australian Labor Party,57355,"WILLIAMS, Max",Liberal,22025,35330,False,8045
Wannon,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-233.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-233.htm,"TEHAN, Dan",Liberal,92236,83251,4676,87927,95.33,12143,"TEHAN, Dan",Liberal,38813,"TEHAN, Dan",Liberal,47697,"McNAMARA, Judith",Australian Labor Party,35554,12143,False,8884
Wills,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-234.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-234.htm,"THOMSON, Kelvin",Australian Labor Party,98588,84388,5403,89791,91.08,38206,"THOMSON, Kelvin",Australian Labor Party,43718,"THOMSON, Kelvin",Australian Labor Party,61297,"TOMISICH, Claude",Liberal,23091,38206,False,17579
