district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Delaware,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Carney J,Democratic,0,425784,0,425784,0,81552,0,first,,,Carney J,Democratic,248404,United States,US-GOVERNOR-STATE-DE,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Delaware,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Carney J,Democratic,0,425784,0,425784,0,81552,0,first,,,Bonini C,Republican,166852,United States,US-GOVERNOR-STATE-DE,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Delaware,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Carney J,Democratic,0,425784,0,425784,0,81552,0,first,,,Groff A,Green,5951,United States,US-GOVERNOR-STATE-DE,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Delaware,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Carney J,Democratic,0,425784,0,425784,0,81552,0,first,,,Goward S,Libertarian,4577,United States,US-GOVERNOR-STATE-DE,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Indiana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Holcomb,Republican,0,2702096,0,2702096,0,156073,0,first,,,Eric Holcomb,Republican,1386034,United States,US-GOVERNOR-STATE-IN,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Indiana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Holcomb,Republican,0,2702096,0,2702096,0,156073,0,first,,,John Gregg,Democratic,1229961,United States,US-GOVERNOR-STATE-IN,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Indiana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Holcomb,Republican,0,2702096,0,2702096,0,156073,0,first,,,Rex Bell,Libertarian,86101,United States,US-GOVERNOR-STATE-IN,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Greitens,Republican,0,2803045,0,2803045,0,156037,0,first,,,Eric Greitens,Republican,1433397,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Greitens,Republican,0,2803045,0,2803045,0,156037,0,first,,,Chris Koster,Democratic,1277360,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Greitens,Republican,0,2803045,0,2803045,0,156037,0,first,,,Cisse W Spragins,Libertarian,41154,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Greitens,Republican,0,2803045,0,2803045,0,156037,0,first,,,"Lester Benton (Les) Turilli, Jr.",Independent,30019,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Greitens,Republican,0,2803045,0,2803045,0,156037,0,first,,,Don Fitz,Green,21088,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Greitens,Republican,0,2803045,0,2803045,0,156037,0,first,,,Dave Altis,Other,21,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Greitens,Republican,0,2803045,0,2803045,0,156037,0,first,,,Martin Lindstedt,Other,3,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Eric Greitens,Republican,0,2803045,0,2803045,0,156037,0,first,,,Theo Brown Sr,Other,3,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Montana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Steve Bullock And Mike Cooney,Democratic,0,509360,0,509360,0,19818,0,first,,,Steve Bullock And Mike Cooney,Democratic,255933,United States,US-GOVERNOR-STATE-MT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Montana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Steve Bullock And Mike Cooney,Democratic,0,509360,0,509360,0,19818,0,first,,,Greg Gianforte And Lesley Robinson,Republican,236115,United States,US-GOVERNOR-STATE-MT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Montana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Steve Bullock And Mike Cooney,Democratic,0,509360,0,509360,0,19818,0,first,,,Ted Dunlap And Ron Vandevender,Libertarian,17312,United States,US-GOVERNOR-STATE-MT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
New Hampshire,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Chris Sununu,Republican,0,509833,0,509833,0,37723,0,first,,,Chris Sununu,Republican,262245,United States,US-GOVERNOR-STATE-NH,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
New Hampshire,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Chris Sununu,Republican,0,509833,0,509833,0,37723,0,first,,,Colin Van Ostern,Democratic,224522,United States,US-GOVERNOR-STATE-NH,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
New Hampshire,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Chris Sununu,Republican,0,509833,0,509833,0,37723,0,first,,,Max Abramson,Libertarian,21806,United States,US-GOVERNOR-STATE-NH,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
New Hampshire,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Chris Sununu,Republican,0,509833,0,509833,0,37723,0,first,,,Scatter,Other,1260,United States,US-GOVERNOR-STATE-NH,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Carolina,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Roy Cooper,Democratic,0,4711014,0,4711014,0,10277,0,first,,,Roy Cooper,Democratic,2309157,United States,US-GOVERNOR-STATE-NC,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Carolina,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Roy Cooper,Democratic,0,4711014,0,4711014,0,10277,0,first,,,Pat Mccrory,Republican,2298880,United States,US-GOVERNOR-STATE-NC,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Carolina,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Roy Cooper,Democratic,0,4711014,0,4711014,0,10277,0,first,,,Lon Cecil,Libertarian,102977,United States,US-GOVERNOR-STATE-NC,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Dakota,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Doug Burgum & Brent Sanford,Republican,0,338948,0,338948,0,194008,0,first,,,Doug Burgum & Brent Sanford,Republican,259863,United States,US-GOVERNOR-STATE-ND,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Dakota,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Doug Burgum & Brent Sanford,Republican,0,338948,0,338948,0,194008,0,first,,,Marvin E Nelson & Joan Heckaman,Other,65855,United States,US-GOVERNOR-STATE-ND,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Dakota,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Doug Burgum & Brent Sanford,Republican,0,338948,0,338948,0,194008,0,first,,,Marty Riske & Joshua Voytek,Libertarian,13230,United States,US-GOVERNOR-STATE-ND,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Oregon,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kate Brown,Democratic,0,1944707,0,1944707,0,140550,0,first,,,Kate Brown,Democratic,984922,United States,US-GOVERNOR-STATE-OR,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Oregon,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kate Brown,Democratic,0,1944707,0,1944707,0,140550,0,first,,,Bud Pierce,Republican,844372,United States,US-GOVERNOR-STATE-OR,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Oregon,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kate Brown,Democratic,0,1944707,0,1944707,0,140550,0,first,,,Cliff Thomason,Independent,47481,United States,US-GOVERNOR-STATE-OR,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Oregon,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kate Brown,Democratic,0,1944707,0,1944707,0,140550,0,first,,,James Foster,Libertarian,45191,United States,US-GOVERNOR-STATE-OR,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Oregon,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kate Brown,Democratic,0,1944707,0,1944707,0,140550,0,first,,,Aaron Donald Auer,Other,19400,United States,US-GOVERNOR-STATE-OR,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Oregon,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kate Brown,Democratic,0,1944707,0,1944707,0,140550,0,first,,,Write-ins,Other,3341,United States,US-GOVERNOR-STATE-OR,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Gary Herbert,Republican,0,1128855,0,1128855,0,428333,0,first,,,Gary Herbert,Republican,751906,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Gary Herbert,Republican,0,1128855,0,1128855,0,428333,0,first,,,Mike Weinholtz,Democratic,323573,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Gary Herbert,Republican,0,1128855,0,1128855,0,428333,0,first,,,Brian Kamerath,Libertarian,34886,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Gary Herbert,Republican,0,1128855,0,1128855,0,428333,0,first,,,Dell Schanze,Independent,15945,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Gary Herbert,Republican,0,1128855,0,1128855,0,428333,0,first,,,Write-ins,Other,2476,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Gary Herbert,Republican,0,1128855,0,1128855,0,428333,0,first,,,L.S. Brown,Other,69,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Vermont,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Phil Scott,Republican,0,315295,0,315295,0,27564,0,first,,,Phil Scott,Republican,166817,United States,US-GOVERNOR-STATE-VT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Vermont,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Phil Scott,Republican,0,315295,0,315295,0,27564,0,first,,,Sue Minter,Democratic,139253,United States,US-GOVERNOR-STATE-VT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Vermont,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Phil Scott,Republican,0,315295,0,315295,0,27564,0,first,,,"Bill """"Spaceman"""" Lee",Other,8912,United States,US-GOVERNOR-STATE-VT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
