district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Delaware,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Matt Meyer,Democratic,0,498635,0,498635,0,60535,0,first,,,Matt Meyer,Democratic,279585,United States,US-GOVERNOR-STATE-DE,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Delaware,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Matt Meyer,Democratic,0,498635,0,498635,0,60535,0,first,,,Mike Ramone,Republican,219050,United States,US-GOVERNOR-STATE-DE,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Indiana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Braun,Republican,0,2995532,0,2995532,0,435858,0,first,,,Mike Braun,Republican,1647664,United States,US-GOVERNOR-STATE-IN,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Indiana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Braun,Republican,0,2995532,0,2995532,0,435858,0,first,,,Jennifer G Mccormick,Democratic,1211806,United States,US-GOVERNOR-STATE-IN,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Indiana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Braun,Republican,0,2995532,0,2995532,0,435858,0,first,,,Donald Rainwater,Libertarian,135800,United States,US-GOVERNOR-STATE-IN,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Indiana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Braun,Republican,0,2995532,0,2995532,0,435858,0,first,,,Write-ins,Other,262,United States,US-GOVERNOR-STATE-IN,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Kehoe,Republican,0,2836812,0,2836812,0,672021,0,first,,,Mike Kehoe,Republican,1724225,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Kehoe,Republican,0,2836812,0,2836812,0,672021,0,first,,,Crystal Quade,Democratic,1052204,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Kehoe,Republican,0,2836812,0,2836812,0,672021,0,first,,,Bill Slantz,Libertarian,39146,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Kehoe,Republican,0,2836812,0,2836812,0,672021,0,first,,,Paul Lehmann,Other,21216,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Missouri,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Kehoe,Republican,0,2836812,0,2836812,0,672021,0,first,,,Write-ins,Other,21,United States,US-GOVERNOR-STATE-MO,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Montana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Greg Gianforte,Republican,0,602283,0,602283,0,121887,0,first,,,Greg Gianforte,Republican,354491,United States,US-GOVERNOR-STATE-MT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Montana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Greg Gianforte,Republican,0,602283,0,602283,0,121887,0,first,,,Ryan Busse,Democratic,232604,United States,US-GOVERNOR-STATE-MT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Montana,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Greg Gianforte,Republican,0,602283,0,602283,0,121887,0,first,,,Kaiser Leib,Libertarian,15188,United States,US-GOVERNOR-STATE-MT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
New Hampshire,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kelly Ayotte,Republican,0,813497,0,813497,0,75973,0,first,,,Kelly Ayotte,Republican,436122,United States,US-GOVERNOR-STATE-NH,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
New Hampshire,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kelly Ayotte,Republican,0,813497,0,813497,0,75973,0,first,,,Joyce Craig,Democratic,360149,United States,US-GOVERNOR-STATE-NH,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
New Hampshire,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kelly Ayotte,Republican,0,813497,0,813497,0,75973,0,first,,,Stephen Villee,Libertarian,16202,United States,US-GOVERNOR-STATE-NH,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
New Hampshire,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kelly Ayotte,Republican,0,813497,0,813497,0,75973,0,first,,,Write-ins,Other,1024,United States,US-GOVERNOR-STATE-NH,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Carolina,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Josh Stein,Democratic,0,5590371,0,5590371,0,827469,0,first,,,Josh Stein,Democratic,3068605,United States,US-GOVERNOR-STATE-NC,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Carolina,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Josh Stein,Democratic,0,5590371,0,5590371,0,827469,0,first,,,Mark Robinson,Republican,2241136,United States,US-GOVERNOR-STATE-NC,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Carolina,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Josh Stein,Democratic,0,5590371,0,5590371,0,827469,0,first,,,Mike Ross,Libertarian,176332,United States,US-GOVERNOR-STATE-NC,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Carolina,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Josh Stein,Democratic,0,5590371,0,5590371,0,827469,0,first,,,Vinny Smith,Other,54715,United States,US-GOVERNOR-STATE-NC,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Carolina,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Josh Stein,Democratic,0,5590371,0,5590371,0,827469,0,first,,,Wayne Turner,Other,49583,United States,US-GOVERNOR-STATE-NC,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Dakota,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kelly Armstrong And Michelle Strinden,Republican,0,309333,0,309333,0,127192,0,first,,,Kelly Armstrong And Michelle Strinden,Republican,209666,United States,US-GOVERNOR-STATE-ND,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Dakota,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kelly Armstrong And Michelle Strinden,Republican,0,309333,0,309333,0,127192,0,first,,,Merrill Piepkorn And Patrick Hart,Democratic,82474,United States,US-GOVERNOR-STATE-ND,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Dakota,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kelly Armstrong And Michelle Strinden,Republican,0,309333,0,309333,0,127192,0,first,,,"Michael ""Coach"" Coachman And Lydia Gessele",Independent,16763,United States,US-GOVERNOR-STATE-ND,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
North Dakota,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kelly Armstrong And Michelle Strinden,Republican,0,309333,0,309333,0,127192,0,first,,,Write-ins,Other,430,United States,US-GOVERNOR-STATE-ND,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Spencer J Cox Deidre M Henderson,Republican,0,1476997,0,1476997,0,360711,0,first,,,Spencer J Cox Deidre M Henderson,Republican,781114,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Spencer J Cox Deidre M Henderson,Republican,0,1476997,0,1476997,0,360711,0,first,,,Brian Smith King Rebekah Cummings,Democratic,420403,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Spencer J Cox Deidre M Henderson,Republican,0,1476997,0,1476997,0,360711,0,first,,,Phil Lyman Natalie Clawson,Other,200484,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Spencer J Cox Deidre M Henderson,Republican,0,1476997,0,1476997,0,360711,0,first,,,J Robert Latham Barry Evan Short,Libertarian,41150,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Spencer J Cox Deidre M Henderson,Republican,0,1476997,0,1476997,0,360711,0,first,,,Tommy Williams Archie A Williams IIi,Independent,27471,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Utah,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Spencer J Cox Deidre M Henderson,Republican,0,1476997,0,1476997,0,360711,0,first,,,Tom Tomeny William Lansing Taylor,Independent,5782,United States,US-GOVERNOR-STATE-UT,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
