district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Deakin,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-209.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-209.htm,"SUKKAR, Michael",Liberal,107493,97269,4155,101424,94.35,9307,"SUKKAR, Michael",Liberal,46536,"SUKKAR, Michael",Liberal,53288,"MORRIS, Shireen",Australian Labor Party,43981,9307,False,6752
Dunkley,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-210.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-210.htm,"MURPHY, Peta",Australian Labor Party,110636,96828,5250,102078,92.26,5304,"CREWTHER, Chris",Liberal,38616,"MURPHY, Peta",Australian Labor Party,51066,"CREWTHER, Chris",Liberal,45762,5304,True,13765
Flinders,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-211.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-211.htm,"HUNT, Greg",Liberal,110703,96952,6124,103076,93.11,10934,"HUNT, Greg",Liberal,45293,"HUNT, Greg",Liberal,53943,"SINCLAIR, Josh",Australian Labor Party,43009,10934,False,8650
Fraser,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-321.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-321.htm,"MULINO, Daniel",Australian Labor Party,109408,92559,6046,98605,90.13,26247,"MULINO, Daniel",Australian Labor Party,46709,"MULINO, Daniel",Australian Labor Party,59403,"BAIN, Peter",Liberal,33156,26247,False,12694
Gellibrand,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-212.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-212.htm,"WATTS, Tim",Australian Labor Party,111194,98531,3582,102113,91.83,29225,"WATTS, Tim",Australian Labor Party,47942,"WATTS, Tim",Australian Labor Party,63878,"MITCHELL, Anthony",Liberal,34653,29225,False,15936
Gippsland,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-213.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-213.htm,"CHESTER, Darren",The Nationals,110538,96678,5320,101998,92.27,32234,"CHESTER, Darren",The Nationals,52202,"CHESTER, Darren",The Nationals,64456,"HOLM, Antoinette",Australian Labor Party,32222,32234,False,12254
Goldstein,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-214.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-214.htm,"WILSON, Tim",Liberal,108514,99336,2244,101580,93.61,15480,"WILSON, Tim",Liberal,52320,"WILSON, Tim",Liberal,57408,"POLLOCK, Daniel",Australian Labor Party,41928,15480,False,5088
Gorton,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-309.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-309.htm,"O'CONNOR, Brendan",Australian Labor Party,110416,94641,5957,100598,91.11,29081,"O'CONNOR, Brendan",Australian Labor Party,47398,"O'CONNOR, Brendan",Australian Labor Party,61861,"DI NOIA, Nathan",Liberal,32780,29081,False,14463
Higgins,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-215.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-215.htm,"ALLEN, Katie",Liberal,111013,100478,2063,102541,92.37,7800,"ALLEN, Katie",Liberal,48091,"ALLEN, Katie",Liberal,54139,"McLEOD, Fiona",Australian Labor Party,46339,7800,False,6048
Holt,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-216.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-216.htm,"BYRNE, Anthony",Australian Labor Party,106812,94687,4069,98756,92.46,16467,"BYRNE, Anthony",Australian Labor Party,48031,"BYRNE, Anthony",Australian Labor Party,55577,"VAN DEN BROEK, Jennifer",Liberal,39110,16467,False,7546
Hotham,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-217.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-217.htm,"O'NEIL, Clare",Australian Labor Party,107833,95868,3780,99648,92.41,11326,"O'NEIL, Clare",Australian Labor Party,43310,"O'NEIL, Clare",Australian Labor Party,53597,"HUA, George",Liberal,42271,11326,False,10287
Indi,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-218.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-218.htm,"HAINES, Helen",Independent,112775,100956,4601,105557,93.6,2816,"MARTIN, Steve",Liberal,35426,"HAINES, Helen",Independent,51886,"MARTIN, Steve",Liberal,49070,2816,True,19222
Isaacs,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-219.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-219.htm,"DREYFUS, Mark",Australian Labor Party,108297,96837,4180,101017,93.28,12453,"DREYFUS, Mark",Australian Labor Party,43364,"DREYFUS, Mark",Australian Labor Party,54645,"HEARN, Jeremy",Liberal,42192,12453,False,11281
Jagajaga,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-220.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-220.htm,"THWAITES, Kate",Australian Labor Party,107553,97767,3169,100936,93.85,12841,"THWAITES, Kate",Australian Labor Party,41086,"THWAITES, Kate",Australian Labor Party,55304,"WELCH, Richard",Liberal,42463,12841,False,14218
Kooyong,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-221.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-221.htm,"FRYDENBERG, Josh",Liberal,108413,99029,3033,102062,94.14,11289,"FRYDENBERG, Josh",Liberal,48928,"FRYDENBERG, Josh",Liberal,55159,"BURNSIDE, Julian",The Greens (VIC),43870,11289,False,6231
La Trobe,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-223.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-223.htm,"WOOD, Jason",Liberal,110721,98689,4616,103305,93.3,8863,"WOOD, Jason",Liberal,45123,"WOOD, Jason",Liberal,53776,"CURTIS, Simon",Australian Labor Party,44913,8863,False,8653
Lalor,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-222.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-222.htm,"RYAN, Joanne",Australian Labor Party,106783,93478,4337,97815,91.6,23204,"RYAN, Joanne",Australian Labor Party,48332,"RYAN, Joanne",Australian Labor Party,58341,"MURPHY, Gayle",Liberal,35137,23204,False,10009
Macnamara,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-322.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-322.htm,"BURNS, Josh",Australian Labor Party,113802,97092,4288,101380,89.08,12134,"ASHMOR, Kate",Liberal,36283,"BURNS, Josh",Australian Labor Party,54613,"ASHMOR, Kate",Liberal,42479,12134,True,23758
Mallee,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-224.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-224.htm,"WEBSTER, Anne",The Nationals,113767,93827,11792,105619,92.84,30459,"WEBSTER, Anne",The Nationals,26142,"WEBSTER, Anne",The Nationals,62143,"HART, Carole",Australian Labor Party,31684,30459,False,36001
Maribyrnong,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-225.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-225.htm,"SHORTEN, Bill",Australian Labor Party,112866,100924,3014,103938,92.09,22610,"SHORTEN, Bill",Australian Labor Party,47487,"SHORTEN, Bill",Australian Labor Party,61767,"STOW, Christine",Liberal,39157,22610,False,14280
McEwen,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-226.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-226.htm,"MITCHELL, Rob",Australian Labor Party,108041,96128,5334,101462,93.91,9656,"MITCHELL, Rob",Australian Labor Party,37911,"MITCHELL, Rob",Australian Labor Party,52892,"FUSCO, Phillip",Liberal,43236,9656,False,14981
Melbourne,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-228.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-228.htm,"BANDT, Adam",The Greens,107572,93064,2896,95960,89.21,40640,"BANDT, Adam",The Greens (VIC),45876,"BANDT, Adam",The Greens (VIC),66852,"SHERSON, Lauren",Liberal,26212,40640,False,20976
Menzies,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-229.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-229.htm,"ANDREWS, Kevin",Liberal,107801,98326,3376,101702,94.34,14810,"ANDREWS, Kevin",Liberal,50863,"ANDREWS, Kevin",Liberal,56568,"YEE, Stella",Australian Labor Party,41758,14810,False,5705
Monash,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-323.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-323.htm,"BROADBENT, Russell",Liberal,112483,100481,4636,105117,93.45,14781,"BROADBENT, Russell",Liberal,46501,"BROADBENT, Russell",Liberal,57631,"O'DONNELL, Jessica",Australian Labor Party,42850,14781,False,11130
Nicholls,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-324.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-324.htm,"DRUM, Damian",The Nationals,111134,95292,7679,102971,92.65,38172,"DRUM, Damian",The Nationals,48855,"DRUM, Damian",The Nationals,66732,"LODWICK, Bill",Australian Labor Party,28560,38172,False,17877
Scullin,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-232.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-232.htm,"GILES, Andrew",Australian Labor Party,105154,91809,5055,96864,92.12,39765,"GILES, Andrew",Australian Labor Party,55467,"GILES, Andrew",Australian Labor Party,65787,"SINGH, Gurpal",Liberal,26022,39765,False,10320
Wannon,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-233.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-233.htm,"TEHAN, Dan",Liberal,114572,103889,4161,108050,94.31,21577,"TEHAN, Dan",Liberal,53094,"TEHAN, Dan",Liberal,62733,"BILLI, Maurice",Australian Labor Party,41156,21577,False,9639
Wills,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-234.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-234.htm,"KHALIL, Peter",Australian Labor Party,110658,96090,4243,100333,90.67,15706,"KHALIL, Peter",Australian Labor Party,42355,"KHALIL, Peter",Australian Labor Party,55898,"PULFORD, Adam",The Greens (VIC),40192,15706,False,13543
