district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-179.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-179.htm,"ELLIS, Kate",Australian Labor Party,109217,95544,3118,98662,90.34,8894,0,first,,,"COLOVIC, David",Liberal,34809
Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-179.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-179.htm,"ELLIS, Kate",Australian Labor Party,109217,95544,3118,98662,90.34,8894,0,first,,,"ELLIS, Kate",Australian Labor Party,34325
Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-179.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-179.htm,"ELLIS, Kate",Australian Labor Party,109217,95544,3118,98662,90.34,8894,0,first,,,"HILL, Joe",Nick Xenophon Team,12283
Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-179.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-179.htm,"ELLIS, Kate",Australian Labor Party,109217,95544,3118,98662,90.34,8894,0,first,,,"GUY, Sophie",The Greens,9973
Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-179.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-179.htm,"ELLIS, Kate",Australian Labor Party,109217,95544,3118,98662,90.34,8894,0,first,,,"RIVISH, Adrian",Family First,1832
Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-179.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-179.htm,"ELLIS, Kate",Australian Labor Party,109217,95544,3118,98662,90.34,8894,0,first,,,"TIDSWELL, Matt",Animal Justice Party,1292
Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-179.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-179.htm,"ELLIS, Kate",Australian Labor Party,109217,95544,3118,98662,90.34,8894,0,first,,,"LOCK, Tyrone",Liberal Democrats,1030
Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-179.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-179.htm,"ELLIS, Kate",Australian Labor Party,109217,95544,3118,98662,90.34,8894,1,transfer,"LOCK, Tyrone",Liberal Democrats,"COLOVIC, David",Liberal,458
Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-179.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-179.htm,"ELLIS, Kate",Australian Labor Party,109217,95544,3118,98662,90.34,8894,1,transfer,"LOCK, Tyrone",Liberal Democrats,"ELLIS, Kate",Australian Labor Party,103
Adelaide,https://results.aec.gov.au/20499/Website/HouseDivisionPage-20499-179.htm,https://results.aec.gov.au/20499/Website/HouseDop-20499-179.htm,"ELLIS, Kate",Australian Labor Party,109217,95544,3118,98662,90.34,8894,1,transfer,"LOCK, Tyrone",Liberal Democrats,"GUY, Sophie",The Greens,88
