district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,0,first,,,"PEARCE, Chris",Liberal,43519
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,0,first,,,"RALEIGH, Gerry",Australian Labor Party,33332
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,0,first,,,"PEPPER, Adam",Australian Greens,4492
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,0,first,,,"LAKE, Peter",Family First,2978
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,0,first,,,"AZA, Rachal",Australian Democrats,1246
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,0,first,,,"MITCHELL, Doug",Citizens Electoral Council,245
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,1,transfer,"MITCHELL, Doug",Citizens Electoral Council,"AZA, Rachal",Australian Democrats,62
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,1,transfer,"MITCHELL, Doug",Citizens Electoral Council,"LAKE, Peter",Family First,33
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,1,transfer,"MITCHELL, Doug",Citizens Electoral Council,"PEARCE, Chris",Liberal,64
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,1,transfer,"MITCHELL, Doug",Citizens Electoral Council,"PEPPER, Adam",Australian Greens,32
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,1,transfer,"MITCHELL, Doug",Citizens Electoral Council,"RALEIGH, Gerry",Australian Labor Party,54
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,1,progressive,"MITCHELL, Doug",Citizens Electoral Council,"PEARCE, Chris",Liberal,43583
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,1,progressive,"MITCHELL, Doug",Citizens Electoral Council,"RALEIGH, Gerry",Australian Labor Party,33386
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,1,progressive,"MITCHELL, Doug",Citizens Electoral Council,"PEPPER, Adam",Australian Greens,4524
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,1,progressive,"MITCHELL, Doug",Citizens Electoral Council,"LAKE, Peter",Family First,3011
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,1,progressive,"MITCHELL, Doug",Citizens Electoral Council,"AZA, Rachal",Australian Democrats,1308
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,2,transfer,"AZA, Rachal",Australian Democrats,"LAKE, Peter",Family First,104
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,2,transfer,"AZA, Rachal",Australian Democrats,"PEARCE, Chris",Liberal,482
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,2,transfer,"AZA, Rachal",Australian Democrats,"PEPPER, Adam",Australian Greens,388
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,2,transfer,"AZA, Rachal",Australian Democrats,"RALEIGH, Gerry",Australian Labor Party,334
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,2,progressive,"AZA, Rachal",Australian Democrats,"PEARCE, Chris",Liberal,44065
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,2,progressive,"AZA, Rachal",Australian Democrats,"RALEIGH, Gerry",Australian Labor Party,33720
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,2,progressive,"AZA, Rachal",Australian Democrats,"PEPPER, Adam",Australian Greens,4912
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,2,progressive,"AZA, Rachal",Australian Democrats,"LAKE, Peter",Family First,3115
Aston,https://results.aec.gov.au/13745/Website/HouseDivisionPage-13745-197.htm,https://results.aec.gov.au/13745/Website/HouseDop-13745-197.htm,"PEARCE, Chris",Liberal,91728,85812,2601,88413,96.39,8674,3,transfer,"LAKE, Peter",Family First,"PEARCE, Chris",Liberal,1811
