district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Guadeloupe,https://www.data.gouv.fr/datasets/election-presidentielle-2007-resultats-572120,https://www.data.gouv.fr/datasets/contours-administratifs,Ségolène Royal,Ségolène Royal,303222,187897,10640,198537,65.48,3123,0,first,,,Ségolène Royal,Ségolène Royal,95510,Region,FR2007-T2-REG-01,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Guadeloupe,https://www.data.gouv.fr/datasets/election-presidentielle-2007-resultats-572120,https://www.data.gouv.fr/datasets/contours-administratifs,Ségolène Royal,Ségolène Royal,303222,187897,10640,198537,65.48,3123,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,92387,Region,FR2007-T2-REG-01,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Martinique,https://www.data.gouv.fr/datasets/election-presidentielle-2007-resultats-572120,https://www.data.gouv.fr/datasets/contours-administratifs,Ségolène Royal,Ségolène Royal,287518,179318,9807,189125,65.78,37726,0,first,,,Ségolène Royal,Ségolène Royal,108522,Region,FR2007-T2-REG-02,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Martinique,https://www.data.gouv.fr/datasets/election-presidentielle-2007-resultats-572120,https://www.data.gouv.fr/datasets/contours-administratifs,Ségolène Royal,Ségolène Royal,287518,179318,9807,189125,65.78,37726,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,70796,Region,FR2007-T2-REG-02,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Guyane,https://www.data.gouv.fr/datasets/election-presidentielle-2007-resultats-572120,https://www.data.gouv.fr/datasets/contours-administratifs,Nicolas Sarkozy,Nicolas Sarkozy,62727,38265,1545,39810,63.47,2357,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,20311,Region,FR2007-T2-REG-03,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Guyane,https://www.data.gouv.fr/datasets/election-presidentielle-2007-resultats-572120,https://www.data.gouv.fr/datasets/contours-administratifs,Nicolas Sarkozy,Nicolas Sarkozy,62727,38265,1545,39810,63.47,2357,0,first,,,Ségolène Royal,Ségolène Royal,17954,Region,FR2007-T2-REG-03,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
La Réunion,https://www.data.gouv.fr/datasets/election-presidentielle-2007-resultats-572120,https://www.data.gouv.fr/datasets/contours-administratifs,Ségolène Royal,Ségolène Royal,511033,381038,13444,394482,77.19,103424,0,first,,,Ségolène Royal,Ségolène Royal,242231,Region,FR2007-T2-REG-04,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
La Réunion,https://www.data.gouv.fr/datasets/election-presidentielle-2007-resultats-572120,https://www.data.gouv.fr/datasets/contours-administratifs,Ségolène Royal,Ségolène Royal,511033,381038,13444,394482,77.19,103424,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,138807,Region,FR2007-T2-REG-04,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Île-de-France,https://www.data.gouv.fr/datasets/election-presidentielle-2007-resultats-572120,https://www.data.gouv.fr/datasets/contours-administratifs,Nicolas Sarkozy,Nicolas Sarkozy,6695542,5497869,210985,5708854,85.26,273655,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,2885762,Region,FR2007-T2-REG-11,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Île-de-France,https://www.data.gouv.fr/datasets/election-presidentielle-2007-resultats-572120,https://www.data.gouv.fr/datasets/contours-administratifs,Nicolas Sarkozy,Nicolas Sarkozy,6695542,5497869,210985,5708854,85.26,273655,0,first,,,Ségolène Royal,Ségolène Royal,2612107,Region,FR2007-T2-REG-11,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
