district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Fisher,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-161.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-161.htm,"WALLACE, Andrew",Liberal National Party of Queensland,125775,108494,3530,112024,89.07,18818,"WALLACE, Andrew",Liberal National Party of Queensland,48013,"WALLACE, Andrew",Liberal National Party of Queensland,63656,"ANDREWS, Judene",Australian Labor Party,44838,18818,False,15643
Flinders,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-211.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-211.htm,"McKENZIE, Zoe",Liberal,114414,98902,5687,104589,91.41,13248,"McKENZIE, Zoe",Liberal,43013,"McKENZIE, Zoe",Liberal,56075,"SNOWBALL, Surbhi",Australian Labor Party,42827,13248,False,13062
Flynn,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-311.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-311.htm,"BOYCE, Colin",Liberal National Party of Queensland,108988,92311,3672,95983,88.07,7053,"BOYCE, Colin",Liberal National Party of Queensland,34046,"BOYCE, Colin",Liberal National Party of Queensland,49682,"BURNETT, Matt",Australian Labor Party,42629,7053,False,15636
Forde,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-162.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-162.htm,"VAN MANEN, Bert",Liberal National Party of Queensland,119085,94612,6884,101496,85.23,8010,"VAN MANEN, Bert",Liberal National Party of Queensland,34920,"VAN MANEN, Bert",Liberal National Party of Queensland,51311,"HOLZBERGER, Rowan",Australian Labor Party,43301,8010,False,16391
Forrest,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-239.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-239.htm,"MARINO, Nola",Liberal,113008,95090,5234,100324,88.78,8160,"MARINO, Nola",Liberal,41006,"MARINO, Nola",Liberal,51625,"ENGLISH, Bronwen",Australian Labor Party,43465,8160,False,10619
Fowler,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-119.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-119.htm,"LE, Dai",Independent,108429,85903,10098,96001,88.54,2793,"KENEALLY, Kristina",Labor,30973,"LE, Dai",Independent,44348,"KENEALLY, Kristina",Labor,41555,2793,True,19002
Franklin,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-195.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-195.htm,"COLLINS, Julie",Australian Labor Party,80243,71259,3696,74955,93.41,19525,"COLLINS, Julie",Australian Labor Party,26147,"COLLINS, Julie",Australian Labor Party,45392,"JOHNSON, Kristy Maree",Liberal,25867,19525,False,19245
Fraser,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-321.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-321.htm,"MULINO, Daniel",Australian Labor Party,110961,92101,4258,96359,86.84,30401,"MULINO, Daniel",Australian Labor Party,38732,"MULINO, Daniel",Australian Labor Party,61251,"WOOD, David",Liberal,30850,30401,False,22519
Fremantle,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-240.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-240.htm,"WILSON, Josh",Australian Labor Party,116783,98053,6025,104078,89.12,33117,"WILSON, Josh",Australian Labor Party,43111,"WILSON, Josh",Australian Labor Party,65585,"KOUL, Bill",Liberal,32468,33117,False,22474
Gellibrand,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-212.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-212.htm,"WATTS, Tim",Australian Labor Party,108096,92197,4729,96926,89.67,21279,"WATTS, Tim",Australian Labor Party,39382,"WATTS, Tim",Australian Labor Party,56738,"CLARK, Monica",Liberal,35459,21279,False,17356
Gilmore,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-120.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-120.htm,"PHILLIPS, Fiona",Australian Labor Party,127603,111705,5170,116875,91.59,373,"CONSTANCE, Andrew",Liberal,46941,"PHILLIPS, Fiona",Labor,56039,"CONSTANCE, Andrew",Liberal,55666,373,True,15864
Gippsland,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-213.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-213.htm,"CHESTER, Darren",The Nationals,114405,100906,3073,103979,90.89,41504,"CHESTER, Darren",The Nationals,54635,"CHESTER, Darren",The Nationals,71205,"LANGLEY, Jannette",Australian Labor Party,29701,41504,False,16570
Goldstein,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-214.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-214.htm,"DANIEL, Zoe",Independent,109633,98087,3487,101574,92.65,5635,"WILSON, Tim",Liberal,39607,"DANIEL, Zoe",Independent,51861,"WILSON, Tim",Liberal,46226,5635,True,18046
Gorton,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-309.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-309.htm,"O'CONNOR, Brendan",Australian Labor Party,110860,92434,7089,99523,89.77,18434,"O'CONNOR, Brendan",Australian Labor Party,38178,"O'CONNOR, Brendan",Australian Labor Party,55434,"FLETCHER, John",Liberal,37000,18434,False,17256
Grayndler,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-121.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-121.htm,"ALBANESE, Anthony",Australian Labor Party,109926,94573,4483,99056,90.11,32253,"ALBANESE, Anthony",Labor,50723,"ALBANESE, Anthony",Labor,63413,"JACOBS, Rachael",The Greens,31160,32253,False,12690
Greenway,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-122.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-122.htm,"ROWLAND, Michelle",Australian Labor Party,119876,100539,8999,109538,91.38,23189,"ROWLAND, Michelle",Labor,48551,"ROWLAND, Michelle",Labor,61864,"PATHI, Pradeep",Liberal,38675,23189,False,13313
Grey,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-183.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-183.htm,"RAMSEY, Rowan",Liberal,123620,103118,7674,110792,89.62,20758,"RAMSEY, Rowan",Liberal,46730,"RAMSEY, Rowan",Liberal,61938,"WATSON, Julie",Australian Labor Party,41180,20758,False,15208
Griffith,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-163.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-163.htm,"CHANDLER-MATHER, Max",The Greens,121278,106310,2169,108479,89.45,22232,"CHANDLER-MATHER, Max",Queensland Greens,36771,"CHANDLER-MATHER, Max",Queensland Greens,64271,"ROBERTS, Olivia",Liberal National Party of Queensland,42039,22232,False,27500
Groom,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-164.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-164.htm,"HAMILTON, Garth",Liberal National Party of Queensland,110878,96004,4758,100762,90.88,13220,"HAMILTON, Garth",Liberal National Party of Queensland,41971,"HAMILTON, Garth",Liberal National Party of Queensland,54612,"HOLT, Suzie",Independent,41392,13220,False,12641
Hasluck,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-305.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-305.htm,"LAWRENCE, Tania",Australian Labor Party,117530,98513,5782,104295,88.74,11819,"LAWRENCE, Tania",Australian Labor Party,39144,"LAWRENCE, Tania",Australian Labor Party,55166,"WYATT, Ken",Liberal,43347,11819,False,16022
Hawke,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-326.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-326.htm,"RAE, Sam",Australian Labor Party,106479,87184,7735,94919,89.14,13298,"RAE, Sam",Australian Labor Party,32020,"RAE, Sam",Australian Labor Party,50241,"HAQUE, Enamul",Liberal,36943,13298,False,18221
Herbert,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-165.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-165.htm,"THOMPSON, Phillip",Liberal National Party of Queensland,114164,92440,5658,98098,85.93,21766,"THOMPSON, Phillip",Liberal National Party of Queensland,43453,"THOMPSON, Phillip",Liberal National Party of Queensland,57103,"RING, John",Australian Labor Party,35337,21766,False,13650
Higgins,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-215.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-215.htm,"ANANDA-RAJAH, Michelle",Australian Labor Party,107736,95511,2774,98285,91.23,3941,"ALLEN, Katie",Liberal,38859,"ANANDA-RAJAH, Michelle",Australian Labor Party,49726,"ALLEN, Katie",Liberal,45785,3941,True,22539
Hindmarsh,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-185.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-185.htm,"BUTLER, Mark",Australian Labor Party,128627,110343,6686,117029,90.98,19743,"BUTLER, Mark",Australian Labor Party,46547,"BUTLER, Mark",Australian Labor Party,65043,"FINIZIO, Anna",Liberal,45300,19743,False,18496
Hinkler,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-166.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-166.htm,"PITT, Keith",Liberal National Party of Queensland,117153,101406,3431,104837,89.49,20430,"PITT, Keith",Liberal National Party of Queensland,42720,"PITT, Keith",Liberal National Party of Queensland,60918,"SCANES, Jason",Australian Labor Party,40488,20430,False,18198
Holt,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-216.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-216.htm,"FERNANDO, Cassandra",Australian Labor Party,107397,88896,6227,95123,88.57,12658,"FERNANDO, Cassandra",Australian Labor Party,36326,"FERNANDO, Cassandra",Australian Labor Party,50777,"PERERA, Ranj",Liberal,38119,12658,False,14451
Hotham,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-217.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-217.htm,"O'NEIL, Clare",Australian Labor Party,115974,100202,3688,103890,89.58,28562,"O'NEIL, Clare",Australian Labor Party,47135,"O'NEIL, Clare",Australian Labor Party,64382,"BEVINAKOPPA, Savitri",Liberal,35820,28562,False,17247
Hughes,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-124.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-124.htm,"WARE, Jenny",Liberal,107279,96909,4387,101296,94.42,13579,"WARE, Jenny",Liberal,42148,"WARE, Jenny",Liberal,55244,"CAMPBELL, Riley",Labor,41665,13579,False,13096
Hume,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-125.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-125.htm,"TAYLOR, Angus",Liberal,121712,104762,8040,112802,92.68,16172,"TAYLOR, Angus",Liberal,45177,"TAYLOR, Angus",Liberal,60467,"BAINES, Greg",Labor,44295,16172,False,15290
Hunter,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-126.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-126.htm,"REPACHOLI, Dan",Australian Labor Party,128370,107727,8901,116628,90.85,8673,"REPACHOLI, Dan",Labor,41514,"REPACHOLI, Dan",Labor,58200,"THOMSON, James",The Nationals,49527,8673,False,16686
Indi,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-218.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-218.htm,"HAINES, Helen",Independent,117447,101564,5880,107444,91.48,18158,"HAINES, Helen",Independent,41319,"HAINES, Helen",Independent,59861,"LYMAN, Ross",Liberal,41703,18158,False,18542
Isaacs,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-219.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-219.htm,"DREYFUS, Mark",Australian Labor Party,110673,98184,3382,101566,91.77,13452,"DREYFUS, Mark",Australian Labor Party,39228,"DREYFUS, Mark",Australian Labor Party,55818,"BEATON, Robbie",Liberal,42366,13452,False,16590
Jagajaga,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-220.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-220.htm,"THWAITES, Kate",Australian Labor Party,113162,101243,4003,105246,93,25001,"THWAITES, Kate",Australian Labor Party,41412,"THWAITES, Kate",Australian Labor Party,63122,"TOMAR, Sahil",Liberal,38121,25001,False,21710
Kennedy,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-167.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-167.htm,"KATTER, Bob",Katter's Australian Party (KAP),114399,93604,3171,96775,84.59,24516,"KATTER, Bob",Katter's Australian Party (KAP),39036,"KATTER, Bob",Katter's Australian Party (KAP),59060,"MACDONALD, Bryce",Liberal National Party of Queensland,34544,24516,False,20024
Kingsford Smith,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-127.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-127.htm,"THISTLETHWAITE, Matt",Australian Labor Party,115299,97466,4572,102038,88.5,28270,"THISTLETHWAITE, Matt",Labor,46697,"THISTLETHWAITE, Matt",Labor,62868,"TAN, Grace",Liberal,34598,28270,False,16171
Kingston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-186.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-186.htm,"RISHWORTH, Amanda",Australian Labor Party,124441,109362,4336,113698,91.37,35766,"RISHWORTH, Amanda",Australian Labor Party,53810,"RISHWORTH, Amanda",Australian Labor Party,72564,"BOURNE, Kathleen",Liberal,36798,35766,False,18754
Kooyong,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-221.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-221.htm,"RYAN, Monique",Independent,112972,102517,3046,105563,93.44,6035,"FRYDENBERG, Josh",Liberal,43736,"RYAN, Monique",Independent,54276,"FRYDENBERG, Josh",Liberal,48241,6035,True,12973
La Trobe,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-223.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-223.htm,"WOOD, Jason",Liberal,105791,91672,4483,96155,90.89,15934,"WOOD, Jason",Liberal,41786,"WOOD, Jason",Liberal,53803,ABHIMANYU KUMAR,Australian Labor Party,37869,15934,False,12017
Lalor,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-222.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-222.htm,"RYAN, Joanne",Australian Labor Party,106949,88522,5752,94274,88.15,22704,"RYAN, Joanne",Australian Labor Party,39047,"RYAN, Joanne",Australian Labor Party,55613,"GADDIPATI, Ravi",Liberal,32909,22704,False,16566
Leichhardt,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-168.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-168.htm,"ENTSCH, Warren",Liberal National Party of Queensland,117214,91707,6715,98422,83.97,6313,"ENTSCH, Warren",Liberal National Party of Queensland,33652,"ENTSCH, Warren",Liberal National Party of Queensland,49010,"FAITH, Elida",Australian Labor Party,42697,6313,False,15358
Lilley,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-169.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-169.htm,"WELLS, Anika",Australian Labor Party,112302,99007,2750,101757,90.61,20875,"WELLS, Anika",Australian Labor Party,41424,"WELLS, Anika",Australian Labor Party,59941,"LOBO, Vivian",Liberal National Party of Queensland,39066,20875,False,18517
Lindsay,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-128.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-128.htm,"McINTOSH, Melissa",Liberal,124660,104726,7754,112480,90.23,13280,"McINTOSH, Melissa",Liberal,48939,"McINTOSH, Melissa",Liberal,59003,"ROSS, Trevor",Labor,45723,13280,False,10064
Lingiari,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-306.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-306.htm,"SCRYMGOUR, Marion",Australian Labor Party,74008,45812,3647,49459,66.83,866,"SCRYMGOUR, Marion",A.L.P.,16747,"SCRYMGOUR, Marion",A.L.P.,23339,"RYAN, Damien",NT CLP,22473,866,False,6592
Longman,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-302.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-302.htm,"YOUNG, Terry",Liberal National Party of Queensland,129001,108065,5677,113742,88.17,6653,"YOUNG, Terry",Liberal National Party of Queensland,41253,"YOUNG, Terry",Liberal National Party of Queensland,57359,"FANNING, Rebecca",Australian Labor Party,50706,6653,False,16106
Lyne,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-130.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-130.htm,"GILLESPIE, David",The Nationals,124499,107248,7563,114811,92.22,29594,"GILLESPIE, David",The Nationals,46661,"GILLESPIE, David",The Nationals,68421,"SIMPSON, Alex",Labor,38827,29594,False,21760
Lyons,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-196.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-196.htm,"MITCHELL, Brian",Australian Labor Party,85166,73338,4932,78270,91.9,1344,"BOWER, Susie",Liberal,27296,"MITCHELL, Brian",Australian Labor Party,37341,"BOWER, Susie",Liberal,35997,1344,True,16046
Macarthur,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-131.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-131.htm,"FREELANDER, Mike",Australian Labor Party,133408,111127,8646,119773,89.78,18951,"FREELANDER, Mike",Labor,51001,"FREELANDER, Mike",Labor,65039,"PAUDEL, Binod",Liberal,46088,18951,False,14038
Mackellar,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-132.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-132.htm,"SCAMPS, Sophie",Independent,111170,98991,3884,102875,92.54,4955,"FALINSKI, Jason",Liberal,40993,"SCAMPS, Sophie",Independent,51973,"FALINSKI, Jason",Liberal,47018,4955,True,14249
Macnamara,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-322.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-322.htm,"BURNS, Josh",Australian Labor Party,110603,93031,3302,96333,87.1,22791,"BURNS, Josh",Australian Labor Party,29552,"BURNS, Josh",Australian Labor Party,57911,"HARKIN, Colleen",Liberal,35120,22791,False,28359
Macquarie,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-133.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-133.htm,"TEMPLEMAN, Susan",Australian Labor Party,108054,95452,5095,100547,93.05,14834,"TEMPLEMAN, Susan",Labor,41025,"TEMPLEMAN, Susan",Labor,55143,"RICHARDS, Sarah",Liberal,40309,14834,False,14118
Makin,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-187.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-187.htm,"ZAPPIA, Tony",Australian Labor Party,123112,107642,4639,112281,91.2,23246,"ZAPPIA, Tony",Australian Labor Party,49843,"ZAPPIA, Tony",Australian Labor Party,65444,"HOWARD-JONES, Alan",Liberal,42198,23246,False,15601
Mallee,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-224.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-224.htm,"WEBSTER, Anne",The Nationals,120129,102229,6113,108342,90.19,38817,"WEBSTER, Anne",The Nationals,50187,"WEBSTER, Anne",The Nationals,70523,"HART, Carole",Australian Labor Party,31706,38817,False,20336
Maranoa,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-170.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-170.htm,"LITTLEPROUD, David",Liberal National Party of Queensland,109005,93115,3234,96349,88.39,41191,"LITTLEPROUD, David",Liberal National Party of Queensland,52382,"LITTLEPROUD, David",Liberal National Party of Queensland,67153,"KERRIGAN, Dave",Australian Labor Party,25962,41191,False,14771
Maribyrnong,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-225.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-225.htm,"SHORTEN, Bill",Australian Labor Party,108937,93968,4917,98885,90.77,23390,"SHORTEN, Bill",Australian Labor Party,39792,"SHORTEN, Bill",Australian Labor Party,58679,"D'SILVA, Mira",Liberal,35289,23390,False,18887
Mayo,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-188.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-188.htm,"SHARKIE, Rebekha",Centre Alliance,130646,116214,6176,122390,93.68,28496,"SHARKIE, Rebekha",Centre Alliance,36500,"SHARKIE, Rebekha",Centre Alliance,72355,"BLUCK, Allison",Liberal,43859,28496,False,35855
McEwen,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-226.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-226.htm,"MITCHELL, Rob",Australian Labor Party,108036,95719,3918,99637,92.23,6277,"MITCHELL, Rob",Australian Labor Party,35238,"MITCHELL, Rob",Australian Labor Party,50998,"WELCH, Richard",Liberal,44721,6277,False,15760
McMahon,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-315.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-315.htm,"BOWEN, Chris",Australian Labor Party,107217,84742,10057,94799,88.42,16084,"BOWEN, Chris",Labor,40657,"BOWEN, Chris",Labor,50413,"SINGHA, Vivek",Liberal,34329,16084,False,9756
McPherson,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-171.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-171.htm,"ANDREWS, Karen",Liberal National Party of Queensland,117232,97083,5565,102648,87.56,18127,"ANDREWS, Karen",Liberal National Party of Queensland,42288,"ANDREWS, Karen",Liberal National Party of Queensland,57605,"UNGERER, Carl",Australian Labor Party,39478,18127,False,15317
Melbourne,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-228.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-228.htm,"BANDT, Adam",The Greens,114388,96506,2993,99499,86.98,19594,"BANDT, Adam",The Greens,47883,"BANDT, Adam",The Greens,58050,"PATERSON, Keir",Australian Labor Party,38456,19594,False,10167
Menzies,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-229.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-229.htm,"WOLAHAN, Keith",Liberal,112743,101019,3355,104374,92.58,1377,"WOLAHAN, Keith",Liberal,42526,"WOLAHAN, Keith",Liberal,51198,"OAKLEY, Naomi",Australian Labor Party,49821,1377,False,8672
Mitchell,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-134.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-134.htm,"HAWKE, Alex",Liberal,121363,108193,4811,113004,93.11,23131,"HAWKE, Alex",Liberal,56918,"HAWKE, Alex",Liberal,65662,"SELVARAJ, Immanuel",Labor,42531,23131,False,8744
Monash,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-323.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-323.htm,"BROADBENT, Russell",Liberal,111082,96712,4752,101464,91.34,5600,"BROADBENT, Russell",Liberal,36546,"BROADBENT, Russell",Liberal,51156,"O'DONNELL, Jessica",Australian Labor Party,45556,5600,False,14610
Moncrieff,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-172.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-172.htm,"BELL, Angie",Liberal National Party of Queensland,122546,98178,6020,104198,85.03,21982,"BELL, Angie",Liberal National Party of Queensland,45104,"BELL, Angie",Liberal National Party of Queensland,60080,"PALMER, Glen",Australian Labor Party,38098,21982,False,14976
Moore,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-242.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-242.htm,"GOODENOUGH, Ian",Liberal,119305,104531,4545,109076,91.43,1385,"GOODENOUGH, Ian",Liberal,43706,"GOODENOUGH, Ian",Liberal,52958,"FRENCH, Tom",Australian Labor Party,51573,1385,False,9252
Moreton,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-173.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-173.htm,"PERRETT, Graham",Australian Labor Party,107115,92556,2625,95181,88.86,16824,"PERRETT, Graham",Australian Labor Party,34633,"PERRETT, Graham",Australian Labor Party,54690,"HUANG, Steven",Liberal National Party of Queensland,37866,16824,False,20057
New England,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-135.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-135.htm,"JOYCE, Barnaby",The Nationals,113303,97272,6494,103766,91.58,31972,"JOYCE, Barnaby",The Nationals,51036,"JOYCE, Barnaby",The Nationals,64622,"HUGHES, Laura",Labor,32650,31972,False,13586
Newcastle,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-136.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-136.htm,"CLAYDON, Sharon",Australian Labor Party,122452,105627,6038,111665,91.19,37987,"CLAYDON, Sharon",Labor,46551,"CLAYDON, Sharon",Labor,71807,"WARK, Katrina",Liberal,33820,37987,False,25256
Nicholls,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-324.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-324.htm,"BIRRELL, Sam",The Nationals,114386,95191,8159,103350,90.35,7251,"BIRRELL, Sam",The Nationals,24886,"BIRRELL, Sam",The Nationals,51221,"PRIESTLY, Rob",Independent,43970,7251,False,26335
North Sydney,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-137.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-137.htm,"TINK, Kylea Jane",Independent,111694,97118,5138,102256,91.55,5666,"ZIMMERMAN, Trent",Liberal,36956,"TINK, Kylea Jane",Independent,51392,"ZIMMERMAN, Trent",Liberal,45726,5666,True,26915
O'Connor,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-243.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-243.htm,"WILSON, Rick",Liberal,117798,96718,5906,102624,87.12,13490,"WILSON, Rick",Liberal,43295,"WILSON, Rick",Liberal,55104,"WELDON, Shaneane",Australian Labor Party,41614,13490,False,11809
Oxley,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-174.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-174.htm,"DICK, Milton",Australian Labor Party,112658,95412,3582,98994,87.87,22124,"DICK, Milton",Australian Labor Party,43785,"DICK, Milton",Australian Labor Party,58768,"MCMILLEN, Kyle",Liberal National Party of Queensland,36644,22124,False,14983
Page,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-138.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-138.htm,"HOGAN, Kevin",The Nationals,122892,104569,7839,112408,91.47,22455,"HOGAN, Kevin",The Nationals,47701,"HOGAN, Kevin",The Nationals,63512,"DEEGAN, Patrick",Labor,41057,22455,False,15811
Parkes,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-139.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-139.htm,"COULTON, Mark",The Nationals,109000,89080,7421,96501,88.53,31786,"COULTON, Mark",The Nationals,43931,"COULTON, Mark",The Nationals,60433,"AYOUB, Jack",Labor,28647,31786,False,16502
Parramatta,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-140.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-140.htm,"CHARLTON, Andrew",Australian Labor Party,105465,84265,8259,92524,87.73,7695,"CHARLTON, Andrew",Labor,34258,"CHARLTON, Andrew",Labor,45980,"KOVACIC, Maria",Liberal,38285,7695,False,11722
