district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,0,first,,,"TUDGE, Alan",Liberal,44030
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,0,first,,,"EVANS, Rupert",Australian Labor Party,27850
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,0,first,,,"RAYMOND, Steve",The Greens,5017
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,0,first,,,"WATT, Bradley Walter",Palmer United Party,3206
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,0,first,,,"FOSTER, Tony",Family First Party,2362
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,0,first,,,"JENKINS, Charity",Sex Party,2295
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,0,first,,,"SPEER, Jennifer",Rise Up Australia Party,581
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,transfer,"SPEER, Jennifer",Rise Up Australia Party,"EVANS, Rupert",Australian Labor Party,98
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,transfer,"SPEER, Jennifer",Rise Up Australia Party,"FOSTER, Tony",Family First Party,208
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,transfer,"SPEER, Jennifer",Rise Up Australia Party,"JENKINS, Charity",Sex Party,51
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,transfer,"SPEER, Jennifer",Rise Up Australia Party,"RAYMOND, Steve",The Greens,68
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,transfer,"SPEER, Jennifer",Rise Up Australia Party,"TUDGE, Alan",Liberal,106
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,transfer,"SPEER, Jennifer",Rise Up Australia Party,"WATT, Bradley Walter",Palmer United Party,50
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,progressive,"SPEER, Jennifer",Rise Up Australia Party,"TUDGE, Alan",Liberal,44136
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,progressive,"SPEER, Jennifer",Rise Up Australia Party,"EVANS, Rupert",Australian Labor Party,27948
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,progressive,"SPEER, Jennifer",Rise Up Australia Party,"RAYMOND, Steve",The Greens,5085
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,progressive,"SPEER, Jennifer",Rise Up Australia Party,"WATT, Bradley Walter",Palmer United Party,3256
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,progressive,"SPEER, Jennifer",Rise Up Australia Party,"FOSTER, Tony",Family First Party,2570
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,1,progressive,"SPEER, Jennifer",Rise Up Australia Party,"JENKINS, Charity",Sex Party,2346
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,2,transfer,"JENKINS, Charity",Sex Party,"EVANS, Rupert",Australian Labor Party,546
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,2,transfer,"JENKINS, Charity",Sex Party,"FOSTER, Tony",Family First Party,556
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,2,transfer,"JENKINS, Charity",Sex Party,"RAYMOND, Steve",The Greens,526
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,2,transfer,"JENKINS, Charity",Sex Party,"TUDGE, Alan",Liberal,336
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,2,transfer,"JENKINS, Charity",Sex Party,"WATT, Bradley Walter",Palmer United Party,382
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,2,progressive,"JENKINS, Charity",Sex Party,"TUDGE, Alan",Liberal,44472
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,2,progressive,"JENKINS, Charity",Sex Party,"EVANS, Rupert",Australian Labor Party,28494
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,2,progressive,"JENKINS, Charity",Sex Party,"RAYMOND, Steve",The Greens,5611
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,2,progressive,"JENKINS, Charity",Sex Party,"WATT, Bradley Walter",Palmer United Party,3638
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,2,progressive,"JENKINS, Charity",Sex Party,"FOSTER, Tony",Family First Party,3126
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,3,transfer,"FOSTER, Tony",Family First Party,"EVANS, Rupert",Australian Labor Party,510
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,3,transfer,"FOSTER, Tony",Family First Party,"RAYMOND, Steve",The Greens,505
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,3,transfer,"FOSTER, Tony",Family First Party,"TUDGE, Alan",Liberal,1014
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,3,transfer,"FOSTER, Tony",Family First Party,"WATT, Bradley Walter",Palmer United Party,1097
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,3,progressive,"FOSTER, Tony",Family First Party,"TUDGE, Alan",Liberal,45486
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,3,progressive,"FOSTER, Tony",Family First Party,"EVANS, Rupert",Australian Labor Party,29004
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,3,progressive,"FOSTER, Tony",Family First Party,"RAYMOND, Steve",The Greens,6116
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,3,progressive,"FOSTER, Tony",Family First Party,"WATT, Bradley Walter",Palmer United Party,4735
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,4,transfer,"WATT, Bradley Walter",Palmer United Party,"EVANS, Rupert",Australian Labor Party,1207
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,4,transfer,"WATT, Bradley Walter",Palmer United Party,"RAYMOND, Steve",The Greens,1127
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,4,transfer,"WATT, Bradley Walter",Palmer United Party,"TUDGE, Alan",Liberal,2401
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,4,progressive,"WATT, Bradley Walter",Palmer United Party,"TUDGE, Alan",Liberal,47887
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,4,progressive,"WATT, Bradley Walter",Palmer United Party,"EVANS, Rupert",Australian Labor Party,30211
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,4,progressive,"WATT, Bradley Walter",Palmer United Party,"RAYMOND, Steve",The Greens,7243
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,5,transfer,"RAYMOND, Steve",The Greens,"EVANS, Rupert",Australian Labor Party,5458
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,5,transfer,"RAYMOND, Steve",The Greens,"TUDGE, Alan",Liberal,1785
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,5,final,"RAYMOND, Steve",The Greens,"TUDGE, Alan",Liberal,49672
Aston,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-197.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-197.htm,"TUDGE, Alan",Liberal,94357,85341,4047,89388,94.73,14003,5,final,"RAYMOND, Steve",The Greens,"EVANS, Rupert",Australian Labor Party,35669
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,0,first,,,"KING, Catherine",Australian Labor Party,39251
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,0,first,,,"FITZGIBBON, John",Liberal,35592
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,0,first,,,"HODGINS-MAY, Stephanie",The Greens,8911
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,0,first,,,"MURPHY, Gerard Anthony",Palmer United Party,3396
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,0,first,,,"MATHIESON, Joshua",Sex Party,2135
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,0,first,,,"CLARK, Shane",Family First Party,1139
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,0,first,,,"FOSTER, Anne",Australian Christians,1139
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,0,first,,,"VEREKER, Stephen",DLP Democratic Labour,1022
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,0,first,,,"DUNNE, Shane Edward",Katter's Australian Party,849
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,0,first,,,"ROJAS, Ana",Rise Up Australia Party,229
Ballarat,https://results.aec.gov.au/17496/Website/HouseDivisionPage-17496-198.htm,https://results.aec.gov.au/17496/Website/HouseDop-17496-198.htm,"KING, Catherine",Australian Labor Party,103500,93663,4578,98241,94.92,9159,1,transfer,"ROJAS, Ana",Rise Up Australia Party,"CLARK, Shane",Family First Party,33
