district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Brøndby,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,23562,17503,334,17837,75.7,8752,0,first,,,Social Liberals,Social Liberals,540,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Brøndby,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,23562,17503,334,17837,75.7,8752,0,first,,,Alternative,Alternative,269,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Brøndby,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,23562,17503,334,17837,75.7,8752,0,first,,,Christian Democrats,Christian Democrats,103,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Brøndby,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,23562,17503,334,17837,75.7,8752,0,first,,,Independent,Independent,32,Denmark,DK_153,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Social Democrats,Social Democrats,2141,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Moderates,Moderates,1280,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Venstre,Venstre,1221,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Conservatives,Conservatives,1060,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,Liberal Alliance,Liberal Alliance,959,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Dragør,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Social Democrats,Social Democrats,10372,9113,100,9213,88.83,4557,0,first,,,SF,SF,637,Denmark,DK_155,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
