district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Fadden,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-159.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-159.htm,"ROBERT, Stuart",Liberal National Party,114061,97212,5019,102231,89.63,27562,"ROBERT, Stuart",Liberal National Party of Queensland,47359,"ROBERT, Stuart",Liberal National Party of Queensland,62387,"STANTON, Luz",Australian Labor Party,34825,27562,False,15028
Fairfax,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-160.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-160.htm,"O'BRIEN, Ted",Liberal National Party,114123,97640,6715,104355,91.44,26248,"O'BRIEN, Ted",Liberal National Party of Queensland,48451,"O'BRIEN, Ted",Liberal National Party of Queensland,61944,"McGLONE, Julie",Australian Labor Party,35696,26248,False,13493
Farrer,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-118.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-118.htm,"LEY, Sussan",Liberal,115525,97249,9768,107017,92.64,21271,"LEY, Sussan",Liberal,49316,"LEY, Sussan",Liberal,59260,"MACK, Kevin Francis",Independent,37989,21271,False,9944
Fenner,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-102.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-102.htm,"LEIGH, Andrew",Australian Labor Party,96017,86633,2669,89302,93.01,18291,"LEIGH, Andrew",Australian Labor Party,38864,"LEIGH, Andrew",Australian Labor Party,52462,"CASTLEY, Leanne",Liberal,34171,18291,False,13598
Fisher,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-161.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-161.htm,"WALLACE, Andrew",Liberal National Party,113134,99048,4992,104040,91.96,25152,"WALLACE, Andrew",Liberal National Party of Queensland,49567,"WALLACE, Andrew",Liberal National Party of Queensland,62100,"PARSELL, Daniel",Australian Labor Party,36948,25152,False,12533
Flinders,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-211.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-211.htm,"HUNT, Greg",Liberal,110703,96952,6124,103076,93.11,10934,"HUNT, Greg",Liberal,45293,"HUNT, Greg",Liberal,53943,"SINCLAIR, Josh",Australian Labor Party,43009,10934,False,8650
Flynn,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-311.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-311.htm,"O'DOWD, Ken",Liberal National Party,103061,89457,5517,94974,92.15,15487,"O'DOWD, Ken",Liberal National Party of Queensland,33894,"O'DOWD, Ken",Liberal National Party of Queensland,52472,"BEERS, Zac",Australian Labor Party,36985,15487,False,18578
Forde,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-162.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-162.htm,"VAN MANEN, Bert",Liberal National Party,107261,91534,4449,95983,89.49,15736,"VAN MANEN, Bert",Liberal National Party of Queensland,39819,"VAN MANEN, Bert",Liberal National Party of Queensland,53635,"HARDMAN, Des",Australian Labor Party,37899,15736,False,13816
Forrest,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-239.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-239.htm,"MARINO, Nola",Liberal,105452,90462,5418,95880,90.92,26348,"MARINO, Nola",Liberal,47470,"MARINO, Nola",Liberal,58405,"SANFORD, Wayne",Australian Labor Party,32057,26348,False,10935
Fowler,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-119.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-119.htm,"HAYES, Chris",Australian Labor Party,106941,83664,12624,96288,90.04,23416,"HAYES, Chris",Labor,45627,"HAYES, Chris",Labor,53540,"BLEWITT, Wayne",Liberal,30124,23416,False,7913
Franklin,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-195.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-195.htm,"COLLINS, Julie",Australian Labor Party,76619,70261,2284,72545,94.68,17151,"COLLINS, Julie",Australian Labor Party,30911,"COLLINS, Julie",Australian Labor Party,43706,"YOUNG, Dean",Liberal,26555,17151,False,12795
Fraser,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-321.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-321.htm,"MULINO, Daniel",Australian Labor Party,109408,92559,6046,98605,90.13,26247,"MULINO, Daniel",Australian Labor Party,46709,"MULINO, Daniel",Australian Labor Party,59403,"BAIN, Peter",Liberal,33156,26247,False,12694
Fremantle,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-240.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-240.htm,"WILSON, Josh",Australian Labor Party,105465,91103,5199,96302,91.31,12601,"WILSON, Josh",Australian Labor Party,34636,"WILSON, Josh",Australian Labor Party,51852,"ROBINS, Nicole",Liberal,39251,12601,False,17216
Gellibrand,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-212.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-212.htm,"WATTS, Tim",Australian Labor Party,111194,98531,3582,102113,91.83,29225,"WATTS, Tim",Australian Labor Party,47942,"WATTS, Tim",Australian Labor Party,63878,"MITCHELL, Anthony",Liberal,34653,29225,False,15936
Gilmore,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-120.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-120.htm,"PHILLIPS, Fiona",Australian Labor Party,122364,107677,5970,113647,92.88,5627,"PHILLIPS, Fiona",Labor,38972,"PHILLIPS, Fiona",Labor,56652,"MUNDINE, Warren",Liberal,51025,5627,False,17680
Gippsland,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-213.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-213.htm,"CHESTER, Darren",The Nationals,110538,96678,5320,101998,92.27,32234,"CHESTER, Darren",The Nationals,52202,"CHESTER, Darren",The Nationals,64456,"HOLM, Antoinette",Australian Labor Party,32222,32234,False,12254
Goldstein,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-214.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-214.htm,"WILSON, Tim",Liberal,108514,99336,2244,101580,93.61,15480,"WILSON, Tim",Liberal,52320,"WILSON, Tim",Liberal,57408,"POLLOCK, Daniel",Australian Labor Party,41928,15480,False,5088
Gorton,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-309.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-309.htm,"O'CONNOR, Brendan",Australian Labor Party,110416,94641,5957,100598,91.11,29081,"O'CONNOR, Brendan",Australian Labor Party,47398,"O'CONNOR, Brendan",Australian Labor Party,61861,"DI NOIA, Nathan",Liberal,32780,29081,False,14463
Grayndler,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-121.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-121.htm,"ALBANESE, Anthony",Australian Labor Party,109567,95814,4258,100072,91.33,31244,"ALBANESE, Anthony",Labor,48728,"ALBANESE, Anthony",Labor,63529,"CASEY, Jim",The Greens,32285,31244,False,14801
Greenway,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-122.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-122.htm,"ROWLAND, Michelle",Australian Labor Party,110299,95507,6925,102432,92.87,5343,"ROWLAND, Michelle",Labor,43901,"ROWLAND, Michelle",Labor,50425,"GREEN, Allan",Liberal,45082,5343,False,6524
Grey,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-183.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-183.htm,"RAMSEY, Rowan",Liberal,119949,103447,7684,111131,92.65,27561,"RAMSEY, Rowan",Liberal,52392,"RAMSEY, Rowan",Liberal,65504,"BOLTON, Karin",Australian Labor Party,37943,27561,False,13112
Griffith,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-163.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-163.htm,"BUTLER, Terri",Australian Labor Party,111937,99617,2302,101919,91.05,5701,"ROBERTS, Olivia",Liberal National Party of Queensland,40816,"BUTLER, Terri",Australian Labor Party,52659,"ROBERTS, Olivia",Liberal National Party of Queensland,46958,5701,True,21823
Groom,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-164.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-164.htm,"McVEIGH, John",Liberal National Party,105978,95448,3160,98608,93.05,39100,"McVEIGH, John",Liberal National Party of Queensland,50908,"McVEIGH, John",Liberal National Party of Queensland,67274,"KAY, Troy",Australian Labor Party,28174,39100,False,16366
Hasluck,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-305.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-305.htm,"WYATT, Ken",Liberal,98624,84200,4899,89099,90.34,9074,"WYATT, Ken",Liberal,36735,"WYATT, Ken",Liberal,46637,"MARTIN, James",Australian Labor Party,37563,9074,False,9902
Herbert,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-165.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-165.htm,"THOMPSON, Phillip",Liberal National Party,108453,91917,5759,97676,90.06,15365,"THOMPSON, Phillip",Liberal National Party of Queensland,34112,"THOMPSON, Phillip",Liberal National Party of Queensland,53641,"O'TOOLE, Cathy",Australian Labor Party,38276,15365,False,19529
Higgins,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-215.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-215.htm,"ALLEN, Katie",Liberal,111013,100478,2063,102541,92.37,7800,"ALLEN, Katie",Liberal,48091,"ALLEN, Katie",Liberal,54139,"McLEOD, Fiona",Australian Labor Party,46339,7800,False,6048
Hindmarsh,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-185.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-185.htm,"BUTLER, Mark",Australian Labor Party,122645,108955,4924,113879,92.85,14257,"BUTLER, Mark",Australian Labor Party,46950,"BUTLER, Mark",Australian Labor Party,61606,"HALL-EVANS, Jake",Liberal,47349,14257,False,14656
Hinkler,https://results.aec.gov.au/24310/Website/HouseDivisionPage-24310-166.htm,https://results.aec.gov.au/24310/Website/HouseDop-24310-166.htm,"PITT, Keith",Liberal National Party,107742,92067,7810,99877,92.7,26701,"PITT, Keith",Liberal National Party of Queensland,42374,"PITT, Keith",Liberal National Party of Queensland,59384,"PASCOE, Richard",Australian Labor Party,32683,26701,False,17010
