district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Arizona,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Kyrsten Sinema,Democratic,0,2384308,0,2384308,0,55900,0,first,,,Kyrsten Sinema,Democratic,1191100,United States,US-SENATE-STATE-AZ,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arizona,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Kyrsten Sinema,Democratic,0,2384308,0,2384308,0,55900,0,first,,,Martha Mcsally,Republican,1135200,United States,US-SENATE-STATE-AZ,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arizona,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Kyrsten Sinema,Democratic,0,2384308,0,2384308,0,55900,0,first,,,Angela Green,Other,57442,United States,US-SENATE-STATE-AZ,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arizona,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Kyrsten Sinema,Democratic,0,2384308,0,2384308,0,55900,0,first,,,Barry Hess,Other,365,United States,US-SENATE-STATE-AZ,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arizona,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Kyrsten Sinema,Democratic,0,2384308,0,2384308,0,55900,0,first,,,Jonathan Ringham B,Other,46,United States,US-SENATE-STATE-AZ,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arizona,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Kyrsten Sinema,Democratic,0,2384308,0,2384308,0,55900,0,first,,,Michael Decarlo,Other,45,United States,US-SENATE-STATE-AZ,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arizona,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Kyrsten Sinema,Democratic,0,2384308,0,2384308,0,55900,0,first,,,Sheila Bilyeu,Other,42,United States,US-SENATE-STATE-AZ,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arizona,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Kyrsten Sinema,Democratic,0,2384308,0,2384308,0,55900,0,first,,,Robert Kay,Other,37,United States,US-SENATE-STATE-AZ,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arizona,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Kyrsten Sinema,Democratic,0,2384308,0,2384308,0,55900,0,first,,,Jeff Pearce,Other,29,United States,US-SENATE-STATE-AZ,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arizona,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Kyrsten Sinema,Democratic,0,2384308,0,2384308,0,55900,0,first,,,Edward Davida,Other,2,United States,US-SENATE-STATE-AZ,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
California,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Dianne Feinstein,Democratic,0,11113364,0,11113364,0,925480,0,first,,,Dianne Feinstein,Democratic,6019422,United States,US-SENATE-STATE-CA,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
California,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Dianne Feinstein,Democratic,0,11113364,0,11113364,0,925480,0,first,,,Kevin De Leon,Democratic,5093942,United States,US-SENATE-STATE-CA,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Connecticut,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Christopher S. Murphy,Democratic,0,1386840,0,1386840,0,279862,0,first,,,Christopher S. Murphy,Democratic,825579,United States,US-SENATE-STATE-CT,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Connecticut,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Christopher S. Murphy,Democratic,0,1386840,0,1386840,0,279862,0,first,,,Matthew Corey,Republican,545717,United States,US-SENATE-STATE-CT,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Connecticut,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Christopher S. Murphy,Democratic,0,1386840,0,1386840,0,279862,0,first,,,Richard Lion,Libertarian,8838,United States,US-SENATE-STATE-CT,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Connecticut,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Christopher S. Murphy,Democratic,0,1386840,0,1386840,0,279862,0,first,,,Jeff Russell,Green,6618,United States,US-SENATE-STATE-CT,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Connecticut,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Christopher S. Murphy,Democratic,0,1386840,0,1386840,0,279862,0,first,,,Fred Linck,Other,70,United States,US-SENATE-STATE-CT,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Connecticut,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Christopher S. Murphy,Democratic,0,1386840,0,1386840,0,279862,0,first,,,Kristi L. Talmadge,Other,18,United States,US-SENATE-STATE-CT,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Thomas R. Carper,Democratic,0,362606,0,362606,0,80258,0,first,,,Thomas R. Carper,Democratic,217385,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Thomas R. Carper,Democratic,0,362606,0,362606,0,80258,0,first,,,Robert B. Arlett,Republican,137127,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Thomas R. Carper,Democratic,0,362606,0,362606,0,80258,0,first,,,Demitri G. Theodoropoulos,Green,4170,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Thomas R. Carper,Democratic,0,362606,0,362606,0,80258,0,first,,,Nadine M. Frost,Libertarian,3910,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Thomas R. Carper,Democratic,0,362606,0,362606,0,80258,0,first,,,Peter Todd Farina,Other,7,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Thomas R. Carper,Democratic,0,362606,0,362606,0,80258,0,first,,,Matthew Water Stout,Other,4,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Thomas R. Carper,Democratic,0,362606,0,362606,0,80258,0,first,,,Barry Eveland,Other,3,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Florida,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Rick Scott,Republican,0,8190005,0,8190005,0,10033,0,first,,,Rick Scott,Republican,4099505,United States,US-SENATE-STATE-FL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Florida,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Rick Scott,Republican,0,8190005,0,8190005,0,10033,0,first,,,Bill Nelson,Democratic,4089472,United States,US-SENATE-STATE-FL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Florida,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Rick Scott,Republican,0,8190005,0,8190005,0,10033,0,first,,,Lateresa L.A. Jones,Other,467,United States,US-SENATE-STATE-FL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Florida,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Rick Scott,Republican,0,8190005,0,8190005,0,10033,0,first,,,David Weeks,Other,220,United States,US-SENATE-STATE-FL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
