district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Araluen,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/araluen,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/araluen,Robyn LAMBLEY,Territory Alliance,5742,4364,157,4521,78.74,2183,0,first,,,Wayne WRIGHT,Independent,71
Araluen,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/araluen,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/araluen,Robyn LAMBLEY,Territory Alliance,5742,4364,157,4521,78.74,2183,1,final,,,Robyn LAMBLEY,Territory Alliance,2203
Araluen,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/araluen,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/araluen,Robyn LAMBLEY,Territory Alliance,5742,4364,157,4521,78.74,2183,1,final,,,Damien RYAN,Country Liberal Party of the Northern Territory,2161
Arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,Selena UIBO,Australian Labor Party NT Branch,5431,2924,232,3156,58.11,1463,0,first,,,Selena UIBO,Australian Labor Party NT Branch,1207
Arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,Selena UIBO,Australian Labor Party NT Branch,5431,2924,232,3156,58.11,1463,0,first,,,Ian Mongunu GUMBULA,Independent,987
Arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,Selena UIBO,Australian Labor Party NT Branch,5431,2924,232,3156,58.11,1463,0,first,,,Jerry AMATO,Country Liberal Party of the Northern Territory,487
Arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,Selena UIBO,Australian Labor Party NT Branch,5431,2924,232,3156,58.11,1463,0,first,,,Lance LAWRENCE,Independent,243
Arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,Selena UIBO,Australian Labor Party NT Branch,5431,2924,232,3156,58.11,1463,1,final,,,Selena UIBO,Australian Labor Party NT Branch,1508
Arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/arnhem,Selena UIBO,Australian Labor Party NT Branch,5431,2924,232,3156,58.11,1463,1,final,,,Ian Mongunu GUMBULA,Independent,1416
Barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,Steve EDGINGTON,Country Liberal Party of the Northern Territory,5690,3441,156,3597,63.22,1721,0,first,,,Steve EDGINGTON,Country Liberal Party of the Northern Territory,1431
Barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,Steve EDGINGTON,Country Liberal Party of the Northern Territory,5690,3441,156,3597,63.22,1721,0,first,,,Sid VASHIST,Australian Labor Party NT Branch,1238
Barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,Steve EDGINGTON,Country Liberal Party of the Northern Territory,5690,3441,156,3597,63.22,1721,0,first,,,Gadrian HOOSAN,Independent,663
Barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,Steve EDGINGTON,Country Liberal Party of the Northern Territory,5690,3441,156,3597,63.22,1721,0,first,,,Daniel MULHOLLAND,Independent,109
Barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,Steve EDGINGTON,Country Liberal Party of the Northern Territory,5690,3441,156,3597,63.22,1721,1,final,,,Steve EDGINGTON,Country Liberal Party of the Northern Territory,1724
Barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/barkly,Steve EDGINGTON,Country Liberal Party of the Northern Territory,5690,3441,156,3597,63.22,1721,1,final,,,Sid VASHIST,Australian Labor Party NT Branch,1717
Blain,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/blain,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/blain,Mark TURNER,Australian Labor Party NT Branch,5695,4177,138,4315,75.77,2089,0,first,,,Mark TURNER,Australian Labor Party NT Branch,1729
Blain,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/blain,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/blain,Mark TURNER,Australian Labor Party NT Branch,5695,4177,138,4315,75.77,2089,0,first,,,Matthew KERLE,Country Liberal Party of the Northern Territory,1489
Blain,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/blain,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/blain,Mark TURNER,Australian Labor Party NT Branch,5695,4177,138,4315,75.77,2089,0,first,,,Terry MILLS,Territory Alliance,959
Blain,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/blain,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/blain,Mark TURNER,Australian Labor Party NT Branch,5695,4177,138,4315,75.77,2089,1,final,,,Mark TURNER,Australian Labor Party NT Branch,2095
Blain,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/blain,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/blain,Mark TURNER,Australian Labor Party NT Branch,5695,4177,138,4315,75.77,2089,1,final,,,Matthew KERLE,Country Liberal Party of the Northern Territory,2082
Braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,5830,4395,137,4532,77.74,2198,0,first,,,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,1548
Braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,5830,4395,137,4532,77.74,2198,0,first,,,Dale WAKEFIELD,Australian Labor Party NT Branch,993
Braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,5830,4395,137,4532,77.74,2198,0,first,,,Kim HOPPER,Independent,648
Braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,5830,4395,137,4532,77.74,2198,0,first,,,Dale MCIVER,Territory Alliance,488
Braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,5830,4395,137,4532,77.74,2198,0,first,,,Chris TOMLINS,NT Greens,379
Braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,5830,4395,137,4532,77.74,2198,0,first,,,Scott MCCONNELL,Independent,199
Braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,5830,4395,137,4532,77.74,2198,0,first,,,Marli BANKS,Federation Party Northern Territory,140
Braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,5830,4395,137,4532,77.74,2198,1,final,,,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,2254
Braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/braitling,Joshua BURGOYNE,Country Liberal Party of the Northern Territory,5830,4395,137,4532,77.74,2198,1,final,,,Dale WAKEFIELD,Australian Labor Party NT Branch,2141
Brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,Marie-Clare BOOTHBY,Country Liberal Party of the Northern Territory,5746,4380,146,4526,78.77,2191,0,first,,,Tony SIEVERS,Australian Labor Party NT Branch,1760
Brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,Marie-Clare BOOTHBY,Country Liberal Party of the Northern Territory,5746,4380,146,4526,78.77,2191,0,first,,,Marie-Clare BOOTHBY,Country Liberal Party of the Northern Territory,1730
Brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,Marie-Clare BOOTHBY,Country Liberal Party of the Northern Territory,5746,4380,146,4526,78.77,2191,0,first,,,Abraham MBEMAP,Territory Alliance,477
Brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,Marie-Clare BOOTHBY,Country Liberal Party of the Northern Territory,5746,4380,146,4526,78.77,2191,0,first,,,Peter CHANDLER,Independent,413
Brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,Marie-Clare BOOTHBY,Country Liberal Party of the Northern Territory,5746,4380,146,4526,78.77,2191,1,final,,,Marie-Clare BOOTHBY,Country Liberal Party of the Northern Territory,2242
Brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/brennan,Marie-Clare BOOTHBY,Country Liberal Party of the Northern Territory,5746,4380,146,4526,78.77,2191,1,final,,,Tony SIEVERS,Australian Labor Party NT Branch,2138
Casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,Lauren MOSS,Australian Labor Party NT Branch,5647,4601,117,4718,83.55,2301,0,first,,,Lauren MOSS,Australian Labor Party NT Branch,2307
Casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,Lauren MOSS,Australian Labor Party NT Branch,5647,4601,117,4718,83.55,2301,0,first,,,Tony SCHELLING,Country Liberal Party of the Northern Territory,1012
Casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,Lauren MOSS,Australian Labor Party NT Branch,5647,4601,117,4718,83.55,2301,0,first,,,Danial KELLY,Territory Alliance,730
Casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,Lauren MOSS,Australian Labor Party NT Branch,5647,4601,117,4718,83.55,2301,0,first,,,Kendall TRUDGEN,NT Greens,552
Casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,Lauren MOSS,Australian Labor Party NT Branch,5647,4601,117,4718,83.55,2301,1,final,,,Lauren MOSS,Australian Labor Party NT Branch,3035
Casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/casuarina,Lauren MOSS,Australian Labor Party NT Branch,5647,4601,117,4718,83.55,2301,1,final,,,Tony SCHELLING,Country Liberal Party of the Northern Territory,1566
Daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,Ian SLOAN,Country Liberal Party of the Northern Territory,5622,3874,257,4131,73.48,1938,0,first,,,Ian SLOAN,Country Liberal Party of the Northern Territory,1386
Daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,Ian SLOAN,Country Liberal Party of the Northern Territory,5622,3874,257,4131,73.48,1938,0,first,,,Anthony VENES,Australian Labor Party NT Branch,1321
Daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,Ian SLOAN,Country Liberal Party of the Northern Territory,5622,3874,257,4131,73.48,1938,0,first,,,Regina MCCARTHY,Territory Alliance,708
Daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,Ian SLOAN,Country Liberal Party of the Northern Territory,5622,3874,257,4131,73.48,1938,0,first,,,Will KEMP,NT Greens,324
Daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,Ian SLOAN,Country Liberal Party of the Northern Territory,5622,3874,257,4131,73.48,1938,0,first,,,Mick DENIGAN,Independent,135
Daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,Ian SLOAN,Country Liberal Party of the Northern Territory,5622,3874,257,4131,73.48,1938,1,final,,,Ian SLOAN,Country Liberal Party of the Northern Territory,1984
Daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/daly,Ian SLOAN,Country Liberal Party of the Northern Territory,5622,3874,257,4131,73.48,1938,1,final,,,Anthony VENES,Australian Labor Party NT Branch,1890
Drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,Eva LAWLER,Australian Labor Party NT Branch,5828,3905,204,4109,70.5,1953,0,first,,,Eva LAWLER,Australian Labor Party NT Branch,1648
Drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,Eva LAWLER,Australian Labor Party NT Branch,5828,3905,204,4109,70.5,1953,0,first,,,Leanne BUTLER,Country Liberal Party of the Northern Territory,1023
Drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,Eva LAWLER,Australian Labor Party NT Branch,5828,3905,204,4109,70.5,1953,0,first,,,Fiona LYNCH,Territory Alliance,533
Drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,Eva LAWLER,Australian Labor Party NT Branch,5828,3905,204,4109,70.5,1953,0,first,,,Lash LISSON,Ban Fracking Fix Crime Protect Water,226
Drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,Eva LAWLER,Australian Labor Party NT Branch,5828,3905,204,4109,70.5,1953,0,first,,,Danielle EVELEIGH,Independent,211
Drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,Eva LAWLER,Australian Labor Party NT Branch,5828,3905,204,4109,70.5,1953,0,first,,,Raj Samson RAJWIN,Independent,179
Drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,Eva LAWLER,Australian Labor Party NT Branch,5828,3905,204,4109,70.5,1953,0,first,,,Brendan KILLALEA,Independent,85
Drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,Eva LAWLER,Australian Labor Party NT Branch,5828,3905,204,4109,70.5,1953,1,final,,,Eva LAWLER,Australian Labor Party NT Branch,2261
Drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/drysdale,Eva LAWLER,Australian Labor Party NT Branch,5828,3905,204,4109,70.5,1953,1,final,,,Leanne BUTLER,Country Liberal Party of the Northern Territory,1644
Fannie Bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,Michael GUNNER,Australian Labor Party NT Branch,5473,4345,85,4430,80.94,2173,0,first,,,Michael GUNNER,Australian Labor Party NT Branch,2095
Fannie Bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,Michael GUNNER,Australian Labor Party NT Branch,5473,4345,85,4430,80.94,2173,0,first,,,Tracey HAYES,Country Liberal Party of the Northern Territory,1510
Fannie Bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,Michael GUNNER,Australian Labor Party NT Branch,5473,4345,85,4430,80.94,2173,0,first,,,Peter ROBERTSON,NT Greens,444
Fannie Bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,Michael GUNNER,Australian Labor Party NT Branch,5473,4345,85,4430,80.94,2173,0,first,,,Rebecca JENNINGS,Territory Alliance,242
Fannie Bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,Michael GUNNER,Australian Labor Party NT Branch,5473,4345,85,4430,80.94,2173,0,first,,,Mark MACKENZIE,Independent,54
Fannie Bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,Michael GUNNER,Australian Labor Party NT Branch,5473,4345,85,4430,80.94,2173,1,final,,,Michael GUNNER,Australian Labor Party NT Branch,2588
Fannie Bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fannie-bay,Michael GUNNER,Australian Labor Party NT Branch,5473,4345,85,4430,80.94,2173,1,final,,,Tracey HAYES,Country Liberal Party of the Northern Territory,1757
Fong Lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,Mark MONAGHAN,Australian Labor Party NT Branch,5555,4175,130,4305,77.5,2088,0,first,,,Mark MONAGHAN,Australian Labor Party NT Branch,1756
Fong Lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,Mark MONAGHAN,Australian Labor Party NT Branch,5555,4175,130,4305,77.5,2088,0,first,,,Kylie BONANNI,Country Liberal Party of the Northern Territory,1488
Fong Lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,Mark MONAGHAN,Australian Labor Party NT Branch,5555,4175,130,4305,77.5,2088,0,first,,,Jeff COLLINS,Territory Alliance,497
Fong Lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,Mark MONAGHAN,Australian Labor Party NT Branch,5555,4175,130,4305,77.5,2088,0,first,,,Amye UN,Independent,434
Fong Lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,Mark MONAGHAN,Australian Labor Party NT Branch,5555,4175,130,4305,77.5,2088,1,final,,,Mark MONAGHAN,Australian Labor Party NT Branch,2197
Fong Lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/fong-lim,Mark MONAGHAN,Australian Labor Party NT Branch,5555,4175,130,4305,77.5,2088,1,final,,,Kylie BONANNI,Country Liberal Party of the Northern Territory,1978
Goyder,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/goyder,https://ntec.nt.gov.au/elections/past-elections/legislative-assembly/2020-territory-election/results/goyder,Kezia PURICK,Independent,5583,4695,189,4884,87.48,2348,0,first,,,Kezia PURICK,Independent,1459
