district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,0,first,,,"GEORGANAS, Steve",Australian Labor Party,53036
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,0,first,,,"GRANTHAM, Amy",Liberal,27571
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,0,first,,,"MONTI, Mat",The Greens,21642
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,0,first,,,"SIZE, Riley",Pauline Hanson's One Nation,4584
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,0,first,,,"MARKS, Steve",Trumpet of Patriots,3144
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,0,first,,,"PENGILLEY, Lionel",Animal Justice Party,2745
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,0,first,,,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,1367
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,transfer,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"GEORGANAS, Steve",Australian Labor Party,235
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,transfer,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"GRANTHAM, Amy",Liberal,74
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,transfer,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"MARKS, Steve",Trumpet of Patriots,84
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,transfer,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"MONTI, Mat",The Greens,491
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,transfer,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"PENGILLEY, Lionel",Animal Justice Party,362
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,transfer,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"SIZE, Riley",Pauline Hanson's One Nation,121
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,progressive,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"GEORGANAS, Steve",Australian Labor Party,53271
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,progressive,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"GRANTHAM, Amy",Liberal,27645
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,progressive,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"MONTI, Mat",The Greens,22133
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,progressive,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"SIZE, Riley",Pauline Hanson's One Nation,4705
Adelaide,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-179.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-179.htm,"GEORGANAS, Steve",Australian Labor Party,131436,114089,4478,118567,90.21,43503,1,progressive,"McMILLAN, Matthew",FUSION | Planet Rescue | Whistleblower Protection | Innovation,"MARKS, Steve",Trumpet of Patriots,3228
