district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Cranbourne,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/cranbournedistrict.html,,"RICHARDS, Pauline",AUSTRALIAN LABOR PARTY,61814,51158,4227,55385,89.6,,"RICHARDS, Pauline",AUSTRALIAN LABOR PARTY,25725,"RICHARDS, Pauline",AUSTRALIAN LABOR PARTY,31291,"HERMANS, Ann-Marie",LIBERAL,20021,11270,False,5566
Croydon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/croydondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributioncroydondistrict.html,"HODGETT, David",LIBERAL,42995,37746,1975,39721,92.39,,"HODGETT, David",LIBERAL,18108,"HODGETT, David",LIBERAL,19671,"CUSACK, Josh",AUSTRALIAN LABOR PARTY,18075,1596,False,1563
Dandenong,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/dandenongdistrict.html,,"WILLIAMS, Gabrielle",AUSTRALIAN LABOR PARTY,42361,33064,3278,36342,85.79,,"WILLIAMS, Gabrielle",AUSTRALIAN LABOR PARTY,21823,"WILLIAMS, Gabrielle",AUSTRALIAN LABOR PARTY,24476,"PERERA, Virosh",LIBERAL,8632,15844,False,2653
Eildon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/eildondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributioneildondistrict.html,"McLEISH, Cindy",LIBERAL,44881,38715,2178,40893,91.11,,"McLEISH, Cindy",LIBERAL,18717,"McLEISH, Cindy",LIBERAL,19431,"BRENNAN, Sally",AUSTRALIAN LABOR PARTY,14703,4728,False,714
Eltham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/elthamdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionelthamdistrict.html,"WARD, Vicki",AUSTRALIAN LABOR PARTY,44820,40292,1610,41902,93.49,,"WARD, Vicki",AUSTRALIAN LABOR PARTY,19831,"WARD, Vicki",AUSTRALIAN LABOR PARTY,23802,"McGOWAN, Nick",LIBERAL,16490,7312,False,3971
Essendon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/essendondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionessendondistrict.html,"PEARSON, Danny",AUSTRALIAN LABOR PARTY,48427,41472,2067,43539,89.91,,"PEARSON, Danny",AUSTRALIAN LABOR PARTY,19173,"PEARSON, Danny",AUSTRALIAN LABOR PARTY,27315,"POTENZA, Gino",LIBERAL,14157,13158,False,8142
Euroa,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/euroadistrict.html,,"RYAN, Steph",THE NATIONALS,49251,41985,2405,44390,90.13,,"RYAN, Steph",THE NATIONALS,24749,"RYAN, Steph",THE NATIONALS,27544,"DEPPELER-MORTON, Fionna",AUSTRALIAN LABOR PARTY,14547,12997,False,2795
Evelyn,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/evelyndistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionevelyndistrict.html,"VALLENCE, Bridget",LIBERAL,43159,37518,2311,39829,92.28,,"VALLENCE, Bridget",LIBERAL,18566,"VALLENCE, Bridget",LIBERAL,19753,"RITCHIE, Gail",AUSTRALIAN LABOR PARTY,17765,1988,False,1187
Ferntree Gully,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/ferntreegullydistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionferntreegullydistrict.html,"WAKELING, Nick",LIBERAL,41141,35646,2162,37808,91.9,,"WAKELING, Nick",LIBERAL,17614,"WAKELING, Nick",LIBERAL,18407,"BUXTON, Julie",AUSTRALIAN LABOR PARTY,17239,1168,False,793
Footscray,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/footscraydistrict.html,,"HALL, Katie",AUSTRALIAN LABOR PARTY,51602,41803,2686,44489,86.22,,"HALL, Katie",AUSTRALIAN LABOR PARTY,23877,"HALL, Katie",AUSTRALIAN LABOR PARTY,32642,"JOESIKA, Emete",LIBERAL,9147,23495,False,8765
Forest Hill,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/foresthilldistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionforesthilldistrict.html,"ANGUS, Neil",LIBERAL,39830,34913,1670,36583,91.85,,"ANGUS, Neil",LIBERAL,16970,"ANGUS, Neil",LIBERAL,17858,"KUMAR, Manoj",AUSTRALIAN LABOR PARTY,17055,803,False,888
Frankston,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/frankstondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionfrankstondistrict.html,"EDBROOKE, Paul",AUSTRALIAN LABOR PARTY,44458,36734,2403,39137,88.03,,"EDBROOKE, Paul",AUSTRALIAN LABOR PARTY,16844,"EDBROOKE, Paul",AUSTRALIAN LABOR PARTY,18429,"LAMB, Michael",LIBERAL,13352,5077,False,1585
Geelong,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/geelongdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributiongeelongdistrict.html,"COUZENS, Christine",AUSTRALIAN LABOR PARTY,47575,41316,1950,43266,90.94,,"COUZENS, Christine",AUSTRALIAN LABOR PARTY,16680,"COUZENS, Christine",AUSTRALIAN LABOR PARTY,20826,"LYONS, Darryn",Independent,11244,9582,False,4146
Gembrook,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/gembrookdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributiongembrookdistrict.html,"BATTIN, Brad",LIBERAL,51069,43934,2575,46509,91.07,,"BATTIN, Brad",LIBERAL,21202,"BATTIN, Brad",LIBERAL,22313,"GALEA, Michael",AUSTRALIAN LABOR PARTY,21621,692,False,1111
Gippsland East,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/gippslandeastdistrict.html,,"BULL, Tim",THE NATIONALS,46335,39550,2411,41961,90.56,,"BULL, Tim",THE NATIONALS,22438,"BULL, Tim",THE NATIONALS,26819,"REEVES, Mark",AUSTRALIAN LABOR PARTY,12859,13960,False,4381
Gippsland South,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/gippslandsouthdistrict.html,,"O'BRIEN, Danny",THE NATIONALS,42564,36850,2131,38981,91.58,,"O'BRIEN, Danny",THE NATIONALS,22813,"O'BRIEN, Danny",THE NATIONALS,24110,"RYAN, Denise",AUSTRALIAN LABOR PARTY,12797,11313,False,1297
Hastings,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/hastingsdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionhastingsdistrict.html,"BURGESS, Neale",LIBERAL,51388,43968,2691,46659,90.8,,"BURGESS, Neale",LIBERAL,20361,"BURGESS, Neale",LIBERAL,22452,"MEYER, Simon",AUSTRALIAN LABOR PARTY,21516,936,False,2091
Hawthorn,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/hawthorndistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionhawthorndistrict.html,"KENNEDY, John Ormond",AUSTRALIAN LABOR PARTY,44828,39256,1462,40718,90.83,,"PESUTTO, John",LIBERAL,17231,"KENNEDY, John Ormond",AUSTRALIAN LABOR PARTY,19793,"PESUTTO, John",LIBERAL,19463,330,True,7147
Ivanhoe,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/ivanhoedistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionivanhoedistrict.html,"CARBINES, Anthony",AUSTRALIAN LABOR PARTY,46777,40475,2030,42505,90.87,,"CARBINES, Anthony",AUSTRALIAN LABOR PARTY,18800,"CARBINES, Anthony",AUSTRALIAN LABOR PARTY,25244,"CLARK, Monica",LIBERAL,15231,10013,False,6444
Kew,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/kewdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionkewdistrict.html,"SMITH, Tim",LIBERAL,44262,38769,1655,40424,91.33,,"SMITH, Tim",LIBERAL,19098,"SMITH, Tim",LIBERAL,19551,"D'ARCY, Marg",AUSTRALIAN LABOR PARTY,12407,7144,False,453
Keysborough,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/keysboroughdistrict.html,,"PAKULA, Martin",AUSTRALIAN LABOR PARTY,45327,38089,2752,40841,90.1,,"PAKULA, Martin",AUSTRALIAN LABOR PARTY,20800,"PAKULA, Martin",AUSTRALIAN LABOR PARTY,24725,"TAYLOR, Darrel",LIBERAL,13399,11326,False,3925
Kororoit,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/kororoitdistrict.html,,"KAIROUZ, Marlene",AUSTRALIAN LABOR PARTY,51161,42148,3262,45410,88.76,,"KAIROUZ, Marlene",AUSTRALIAN LABOR PARTY,26769,"KAIROUZ, Marlene",AUSTRALIAN LABOR PARTY,31719,"HAQUE, Golam",LIBERAL,10212,21507,False,4950
Lara,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/laradistrict.html,,"EREN, John",AUSTRALIAN LABOR PARTY,47026,39624,2467,42091,89.51,,"EREN, John",AUSTRALIAN LABOR PARTY,22951,"EREN, John",AUSTRALIAN LABOR PARTY,27430,"Di PASQUALE, Melissa",LIBERAL,12244,15186,False,4479
Lowan,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/lowandistrict.html,,"KEALY, Emma",THE NATIONALS,43436,38187,2002,40189,92.52,,"KEALY, Emma",THE NATIONALS,25562,"KEALY, Emma",THE NATIONALS,28067,"BILLI, Maurice",AUSTRALIAN LABOR PARTY,10129,17938,False,2505
Macedon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/macedondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionmacedondistrict.html,"THOMAS, Mary-Anne",AUSTRALIAN LABOR PARTY,45491,40133,1992,42125,92.6,,"THOMAS, Mary-Anne",AUSTRALIAN LABOR PARTY,19251,"THOMAS, Mary-Anne",AUSTRALIAN LABOR PARTY,20300,"MILLAR, Amanda",LIBERAL,13508,6792,False,1049
Malvern,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/malverndistrict.html,,"O'BRIEN, Michael",LIBERAL,42898,37080,1522,38602,89.99,,"O'BRIEN, Michael",LIBERAL,19003,"O'BRIEN, Michael",LIBERAL,20814,"SQUIRES, Oliver",AUSTRALIAN LABOR PARTY,16285,4529,False,1811
Melbourne,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/melbournedistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionmelbournedistrict.html,"SANDELL, Ellen",AUSTRALIAN GREENS,50393,40557,2004,42561,84.46,,"SANDELL, Ellen",AUSTRALIAN GREENS,15755,"SANDELL, Ellen",AUSTRALIAN GREENS,20816,"KANIS, Jennifer",AUSTRALIAN LABOR PARTY,19741,1075,False,5061
Melton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/meltondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionmeltondistrict.html,"MCGHIE, Stephen John",AUSTRALIAN LABOR PARTY,53306,42055,4704,46759,87.72,,"MCGHIE, Stephen John",AUSTRALIAN LABOR PARTY,14691,"MCGHIE, Stephen John",AUSTRALIAN LABOR PARTY,22830,"FARROW, Ryan",LIBERAL,19225,3605,False,8139
Mildura,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/milduradistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionmilduradistrict.html,"CUPPER, Ali",,44401,37207,1996,39203,88.29,,"CRISP, Peter",THE NATIONALS,14654,"CUPPER, Ali",Independent,18730,"CRISP, Peter",THE NATIONALS,18477,253,True,6550
Mill Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/millparkdistrict.html,,"D'AMBROSIO, Lily",AUSTRALIAN LABOR PARTY,46475,39433,2849,42282,90.98,,"D'AMBROSIO, Lily",AUSTRALIAN LABOR PARTY,24729,"D'AMBROSIO, Lily",AUSTRALIAN LABOR PARTY,29588,"SINGH, Lakhwinder",LIBERAL,9918,19670,False,4859
Monbulk,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/monbulkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2018/distributionmonbulkdistrict.html,"MERLINO, James",AUSTRALIAN LABOR PARTY,43324,37988,1938,39926,92.16,,"MERLINO, James",AUSTRALIAN LABOR PARTY,15912,"MERLINO, James",AUSTRALIAN LABOR PARTY,22266,"SCHURINK, John",LIBERAL,15722,6544,False,6354
