district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,0,first,,,"DRAGWIDGE, Georgie",Independent,2294
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,0,first,,,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,14254
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,0,first,,,"SAMIOTIS, Kim",Australian Greens,8178
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,0,first,,,"ANTUNOVIC, Elizabeth",Freedom Party of Victoria,518
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,0,first,,,"BRADEA, Viorel",Family First Victoria,466
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,0,first,,,"SHERSON, Lauren",Liberal,11659
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,0,first,,,"SMART, Lance",Liberal Democrats,534
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,0,first,,,"WESTWOOD, Cassandra",Animal Justice Party,1207
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,transfer,"BRADEA, Viorel",Family First Victoria,"DRAGWIDGE, Georgie",Independent,29
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,transfer,"BRADEA, Viorel",Family First Victoria,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,42
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,transfer,"BRADEA, Viorel",Family First Victoria,"SAMIOTIS, Kim",Australian Greens,41
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,transfer,"BRADEA, Viorel",Family First Victoria,"ANTUNOVIC, Elizabeth",Freedom Party of Victoria,176
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,transfer,"BRADEA, Viorel",Family First Victoria,"SHERSON, Lauren",Liberal,81
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,transfer,"BRADEA, Viorel",Family First Victoria,"SMART, Lance",Liberal Democrats,31
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,transfer,"BRADEA, Viorel",Family First Victoria,"WESTWOOD, Cassandra",Animal Justice Party,66
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,progressive,"BRADEA, Viorel",Family First Victoria,"DRAGWIDGE, Georgie",Independent,2323
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,progressive,"BRADEA, Viorel",Family First Victoria,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,14296
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,progressive,"BRADEA, Viorel",Family First Victoria,"SAMIOTIS, Kim",Australian Greens,8219
Albert Park,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results,https://www.vec.vic.gov.au/results/state-election-results/2022-state-election-results/results-by-district/albert-park-district-results/albert-park-results-distribution,"TAYLOR, Nina",Australian Labor Party - Victorian Branch,48788,39110,1396,40506,83.02,,1,progressive,"BRADEA, Viorel",Family First Victoria,"ANTUNOVIC, Elizabeth",Freedom Party of Victoria,694
