district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Redcliffe,https://results.elections.qld.gov.au/state2020/redcliffe,https://results.elections.qld.gov.au/state2020/redcliffe/preference,"D'ATH, Yvette",Australian Labor Party (State of Queensland),38589,32753,1044,33797,87.58,16377,"D'ATH, Yvette",Australian Labor Party (State of Queensland),15371,"D'ATH, Yvette",Australian Labor Party (State of Queensland),18377,"DOOLEY, Kerri-Anne",Liberal National Party of Queensland,14376,4001,False,3006
Redlands,https://results.elections.qld.gov.au/state2020/redlands,https://results.elections.qld.gov.au/state2020/redlands/preference,"RICHARDS, Kim",Australian Labor Party (State of Queensland),37638,32665,1167,33832,89.89,16333,"RICHARDS, Kim",Australian Labor Party (State of Queensland),14211,"RICHARDS, Kim",Australian Labor Party (State of Queensland),17606,"PIKE, Henry",Liberal National Party of Queensland,15059,2547,False,3395
Rockhampton,https://results.elections.qld.gov.au/state2020/rockhampton,https://results.elections.qld.gov.au/state2020/rockhampton/preference,"O'ROURKE, Barry",Australian Labor Party (State of Queensland),36524,29986,1489,31475,86.18,14994,"O'ROURKE, Barry",Australian Labor Party (State of Queensland),13289,"O'ROURKE, Barry",Australian Labor Party (State of Queensland),17579,"HOPKINS, Tony",Liberal National Party of Queensland,12407,5172,False,4290
Sandgate,https://results.elections.qld.gov.au/state2020/sandgate,https://results.elections.qld.gov.au/state2020/sandgate/preference,"HINCHLIFFE, Stirling",Australian Labor Party (State of Queensland),36858,32565,908,33473,90.82,16283,"HINCHLIFFE, Stirling",Australian Labor Party (State of Queensland),17777,"HINCHLIFFE, Stirling",Australian Labor Party (State of Queensland),21916,"SIEMSEN, Clark",Liberal National Party of Queensland,10649,11267,False,4139
Scenic Rim,https://results.elections.qld.gov.au/state2020/scenicrim,https://results.elections.qld.gov.au/state2020/scenicrim/preference,"KRAUSE, Jon",Liberal National Party of Queensland,37878,32844,1061,33905,89.51,16423,"KRAUSE, Jon",Liberal National Party of Queensland,15592,"KRAUSE, Jon",Liberal National Party of Queensland,20182,"STANTON, Luz",Australian Labor Party (State of Queensland),12662,7520,False,4590
South Brisbane,https://results.elections.qld.gov.au/state2020/southbrisbane,https://results.elections.qld.gov.au/state2020/southbrisbane/preference,"MACMAHON, Amy",Queensland Greens,38892,33336,882,34218,87.98,16669,"MACMAHON, Amy",Queensland Greens,12631,"MACMAHON, Amy",Queensland Greens,18450,"TRAD, Jackie",Australian Labor Party (State of Queensland),14886,3564,False,5819
Southern Downs,https://results.elections.qld.gov.au/state2020/southerndowns,https://results.elections.qld.gov.au/state2020/southerndowns/preference,"LISTER, James",Liberal National Party of Queensland,36029,31561,756,32317,89.7,15781,"LISTER, James",Liberal National Party of Queensland,16285,"LISTER, James",Liberal National Party of Queensland,20229,"RICHTERS, Joel",Australian Labor Party (State of Queensland),11332,8897,False,3944
Southport,https://results.elections.qld.gov.au/state2020/southport,https://results.elections.qld.gov.au/state2020/southport/preference,"MOLHOEK, Rob",Liberal National Party of Queensland,34899,27939,1269,29208,83.69,13970,"MOLHOEK, Rob",Liberal National Party of Queensland,12734,"MOLHOEK, Rob",Liberal National Party of Queensland,15482,"GALLAGHER, Susie",Australian Labor Party (State of Queensland),12457,3025,False,2748
Springwood,https://results.elections.qld.gov.au/state2020/springwood,https://results.elections.qld.gov.au/state2020/springwood/preference,"DE BRENNI, Mick",Australian Labor Party (State of Queensland),35376,30882,1083,31965,90.36,15442,"DE BRENNI, Mick",Australian Labor Party (State of Queensland),15066,"DE BRENNI, Mick",Australian Labor Party (State of Queensland),18005,"BOULTON, Kirrily",Liberal National Party of Queensland,12877,5128,False,2939
Stafford,https://results.elections.qld.gov.au/state2020/stafford,https://results.elections.qld.gov.au/state2020/stafford/preference,"SULLIVAN, Jimmy",Australian Labor Party (State of Queensland),38928,33954,827,34781,89.35,16978,"SULLIVAN, Jimmy",Australian Labor Party (State of Queensland),15472,"SULLIVAN, Jimmy",Australian Labor Party (State of Queensland),21012,"SANGJITPHUN, Ed",Liberal National Party of Queensland,12942,8070,False,5540
Stretton,https://results.elections.qld.gov.au/state2020/stretton,https://results.elections.qld.gov.au/state2020/stretton/preference,"PEGG, Duncan",Australian Labor Party (State of Queensland),33611,28500,1010,29510,87.8,14251,"PEGG, Duncan",Australian Labor Party (State of Queensland),16128,"PEGG, Duncan",Australian Labor Party (State of Queensland),18473,"ZHUANG, Peter",Liberal National Party of Queensland,10027,8446,False,2345
Surfers Paradise,https://results.elections.qld.gov.au/state2020/surfersparadise,https://results.elections.qld.gov.au/state2020/surfersparadise/preference,"LANGBROEK, John-Paul",Liberal National Party of Queensland,35065,28528,1031,29559,84.3,14265,"LANGBROEK, John-Paul",Liberal National Party of Queensland,16470,"LANGBROEK, John-Paul",Liberal National Party of Queensland,18890,"BAILEY, Brianna",Australian Labor Party (State of Queensland),9638,9252,False,2420
Theodore,https://results.elections.qld.gov.au/state2020/theodore,https://results.elections.qld.gov.au/state2020/theodore/preference,"BOOTHMAN, Mark",Liberal National Party of Queensland,35641,30127,1360,31487,88.34,15064,"BOOTHMAN, Mark",Liberal National Party of Queensland,13320,"BOOTHMAN, Mark",Liberal National Party of Queensland,16066,"BELL, Tracey",Australian Labor Party (State of Queensland),14061,2005,False,2746
Thuringowa,https://results.elections.qld.gov.au/state2020/thuringowa,https://results.elections.qld.gov.au/state2020/thuringowa/preference,"HARPER, Aaron",Australian Labor Party (State of Queensland),36034,29654,1182,30836,85.57,14828,"HARPER, Aaron",Australian Labor Party (State of Queensland),10922,"HARPER, Aaron",Australian Labor Party (State of Queensland),15790,"MARR, Natalie",Liberal National Party of Queensland,13864,1926,False,4868
Toohey,https://results.elections.qld.gov.au/state2020/toohey,https://results.elections.qld.gov.au/state2020/toohey/preference,"RUSSO, Peter",Australian Labor Party (State of Queensland),34022,28944,990,29934,87.98,14473,"RUSSO, Peter",Australian Labor Party (State of Queensland),14591,"RUSSO, Peter",Australian Labor Party (State of Queensland),18674,"CRAZE, Warren",Liberal National Party of Queensland,10270,8404,False,4083
Toowoomba North,https://results.elections.qld.gov.au/state2020/toowoombanorth,https://results.elections.qld.gov.au/state2020/toowoombanorth/preference,"WATTS, Trevor",Liberal National Party of Queensland,37423,32236,819,33055,88.33,16119,"WATTS, Trevor",Liberal National Party of Queensland,16115,"WATTS, Trevor",Liberal National Party of Queensland,18479,"O'HARA SULLIVAN, Megan",Australian Labor Party (State of Queensland),13757,4722,False,2364
Toowoomba South,https://results.elections.qld.gov.au/state2020/toowoombasouth,https://results.elections.qld.gov.au/state2020/toowoombasouth/preference,"JANETZKI, David",Liberal National Party of Queensland,37750,32511,929,33440,88.58,16256,"JANETZKI, David",Liberal National Party of Queensland,16689,"JANETZKI, David",Liberal National Party of Queensland,19579,"KRAUSE, Susan",Australian Labor Party (State of Queensland),12932,6647,False,2890
Townsville,https://results.elections.qld.gov.au/state2020/townsville,https://results.elections.qld.gov.au/state2020/townsville/preference,"STEWART, Scott",Australian Labor Party (State of Queensland),35337,28425,1484,29909,84.64,14213,"STEWART, Scott",Australian Labor Party (State of Queensland),10289,"STEWART, Scott",Australian Labor Party (State of Queensland),15099,"HATHAWAY, John",Liberal National Party of Queensland,13326,1773,False,4810
Traeger,https://results.elections.qld.gov.au/state2020/traeger,https://results.elections.qld.gov.au/state2020/traeger/preference,"KATTER, Robbie",Katter's Australian Party (KAP),26386,20469,633,21102,79.97,10235,"KATTER, Robbie",Katter's Australian Party (KAP),12047,"KATTER, Robbie",Katter's Australian Party (KAP),15295,"BAMBRICK, James",Australian Labor Party (State of Queensland),5174,10121,False,3248
Warrego,https://results.elections.qld.gov.au/state2020/warrego,https://results.elections.qld.gov.au/state2020/warrego/preference,"LEAHY, Ann",Liberal National Party of Queensland,29307,25188,521,25709,87.72,12595,"LEAHY, Ann",Liberal National Party of Queensland,14100,"LEAHY, Ann",Liberal National Party of Queensland,18424,"O'BRIEN, Mark",Australian Labor Party (State of Queensland),6764,11660,False,4324
Waterford,https://results.elections.qld.gov.au/state2020/waterford,https://results.elections.qld.gov.au/state2020/waterford/preference,"FENTIMAN, Shannon",Australian Labor Party (State of Queensland),34157,27073,1463,28536,83.54,13537,"FENTIMAN, Shannon",Australian Labor Party (State of Queensland),14759,"FENTIMAN, Shannon",Australian Labor Party (State of Queensland),17873,"CASWELL, Andrew",Liberal National Party of Queensland,9200,8673,False,3114
Whitsunday,https://results.elections.qld.gov.au/state2020/whitsunday,https://results.elections.qld.gov.au/state2020/whitsunday/preference,"CAMM, Amanda",Liberal National Party of Queensland,34824,29201,1114,30315,87.05,14601,"CAMM, Amanda",Liberal National Party of Queensland,9592,"CAMM, Amanda",Liberal National Party of Queensland,15552,"KELLY, Angie",Australian Labor Party (State of Queensland),13649,1903,False,5960
Woodridge,https://results.elections.qld.gov.au/state2020/woodridge,https://results.elections.qld.gov.au/state2020/woodridge/preference,"DICK, Cameron",Australian Labor Party (State of Queensland),36787,28274,1634,29908,81.3,14138,"DICK, Cameron",Australian Labor Party (State of Queensland),18935,"DICK, Cameron",Australian Labor Party (State of Queensland),21558,"BAUER, Russell",Liberal National Party of Queensland,6716,14842,False,2623
