district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Lanao del Sur,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,458968,0,458968,0,287300,0,first,,,Lito Atienza,Atienza,2845,BARMM,PH2022-053,official,
Lanao del Sur,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,458968,0,458968,0,287300,0,first,,,Manny SD Lopez,Lopez,1505,BARMM,PH2022-053,official,
Lanao del Sur,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,458968,0,458968,0,287300,0,first,,,Walden Bello,Bello,946,BARMM,PH2022-053,official,
Lanao del Sur,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,458968,0,458968,0,287300,0,first,,,Carlos Serapio,Serapio,1976,BARMM,PH2022-053,official,
Lanao del Sur,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,458968,0,458968,0,287300,0,first,,,Rizalito David,David,448,BARMM,PH2022-053,official,
Lapu-Lapu City,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,207516,0,207516,0,147932,0,first,,,Sara Duterte,Duterte,166664,Region VII (Central Visayas),PH2022-054,official,
Lapu-Lapu City,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,207516,0,207516,0,147932,0,first,,,Kiko Pangilinan,Pangilinan,18732,Region VII (Central Visayas),PH2022-054,official,
Lapu-Lapu City,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,207516,0,207516,0,147932,0,first,,,Tito Sotto,Sotto,16653,Region VII (Central Visayas),PH2022-054,official,
Lapu-Lapu City,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,207516,0,207516,0,147932,0,first,,,Willie Ong,Ong,3701,Region VII (Central Visayas),PH2022-054,official,
Lapu-Lapu City,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,207516,0,207516,0,147932,0,first,,,Lito Atienza,Atienza,1007,Region VII (Central Visayas),PH2022-054,official,
Lapu-Lapu City,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,207516,0,207516,0,147932,0,first,,,Manny SD Lopez,Lopez,264,Region VII (Central Visayas),PH2022-054,official,
Lapu-Lapu City,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,207516,0,207516,0,147932,0,first,,,Walden Bello,Bello,175,Region VII (Central Visayas),PH2022-054,official,
Lapu-Lapu City,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,207516,0,207516,0,147932,0,first,,,Carlos Serapio,Serapio,192,Region VII (Central Visayas),PH2022-054,official,
Lapu-Lapu City,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,207516,0,207516,0,147932,0,first,,,Rizalito David,David,128,Region VII (Central Visayas),PH2022-054,official,
Las Piñas,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,238200,0,238200,0,79501,0,first,,,Sara Duterte,Duterte,133732,NCR,PH2022-055,official,
Las Piñas,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,238200,0,238200,0,79501,0,first,,,Kiko Pangilinan,Pangilinan,54231,NCR,PH2022-055,official,
Las Piñas,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,238200,0,238200,0,79501,0,first,,,Tito Sotto,Sotto,32552,NCR,PH2022-055,official,
Las Piñas,https://en.wikipedia.org/w/index.php?title=Congressional_canvass_for_the_2022_Philippine_presidential_election&oldid=1353912853,https://www.congress.gov.ph/index.php/media/photojournal/3000,Sara Duterte,Duterte,0,238200,0,238200,0,79501,0,first,,,Willie Ong,Ong,16409,NCR,PH2022-055,official,
