district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
City and East,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"KHAN, Sadiq",Labour,628856,194840,1141,195981,31.16,70351,0,first,,,"CAMPBELL, Natalie Denise",Independent,4149,London,LON24-city-and-east,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
City and East,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"KHAN, Sadiq",Labour,628856,194840,1141,195981,31.16,70351,0,first,,,"COX, Howard",Reform UK,6898,London,LON24-city-and-east,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
City and East,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"KHAN, Sadiq",Labour,628856,194840,1141,195981,31.16,70351,0,first,,,"GALLAGHER, Amy",Social Democratic Party,2686,London,LON24-city-and-east,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
City and East,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"KHAN, Sadiq",Labour,628856,194840,1141,195981,31.16,70351,0,first,,,"GARBETT, Zoë",Green Party,13256,London,LON24-city-and-east,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
City and East,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"KHAN, Sadiq",Labour,628856,194840,1141,195981,31.16,70351,0,first,,,"GHULATI, Tarun",Independent,2692,London,LON24-city-and-east,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
City and East,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"KHAN, Sadiq",Labour,628856,194840,1141,195981,31.16,70351,0,first,,,"HALL, Susan Mary",Conservative,38626,London,LON24-city-and-east,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
City and East,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"KHAN, Sadiq",Labour,628856,194840,1141,195981,31.16,70351,0,first,,,"KHAN, Sadiq",Labour,108977,London,LON24-city-and-east,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
City and East,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"KHAN, Sadiq",Labour,628856,194840,1141,195981,31.16,70351,0,first,,,"MICHLI, Andreas Christoffi",Independent,2473,London,LON24-city-and-east,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
City and East,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"KHAN, Sadiq",Labour,628856,194840,1141,195981,31.16,70351,0,first,,,"ROSE, Brian Benedict",London Real Party,924,London,LON24-city-and-east,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
City and East,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"KHAN, Sadiq",Labour,628856,194840,1141,195981,31.16,70351,0,first,,,"SCANLON, Nick",Britain First,2019,London,LON24-city-and-east,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"AMIN, Femy",Animal Welfare Party,2074,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"BINFACE, Count",Count Binface Party,1689,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"BLACKIE, Rob",Liberal Democrats,14400,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"CAMPBELL, Natalie Denise",Independent,3695,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"COX, Howard",Reform UK,6518,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"GALLAGHER, Amy",Social Democratic Party,3166,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"GARBETT, Zoë",Green Party,9740,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"GHULATI, Tarun",Independent,1774,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"HALL, Susan Mary",Conservative,78790,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"KHAN, Sadiq",Labour,59482,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
Croydon and Sutton,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,https://www.londonelects.org.uk/im-voter/election-results/results-2024/,"HALL, Susan Mary",Conservative,440715,185523,713,186236,42.26,19308,0,first,,,"MICHLI, Andreas Christoffi",Independent,2081,London,LON24-croydon-and-sutton,official,The Mayor is elected London-wide. The constituency map shows the locally leading mayoral candidate.
