district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Blue Mountains,https://pastvtr.elections.nsw.gov.au/SG1901/LA/blue-mountains/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/blue-mountains/dop/dop,DOYLE Trish,Australian Labor Party (NSW Branch),54885,49228,1250,50478,91.97,24615,DOYLE Trish,Australian Labor Party (NSW Branch),23022,DOYLE Trish,Australian Labor Party (NSW Branch),28834,LAFFIN Owen,"The Liberal Party of Australia, New South Wales Division",15620,13214,False,5812
Cabramatta,https://pastvtr.elections.nsw.gov.au/SG1901/LA/cabramatta/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/cabramatta/dop/dop,LALICH Nick,Australian Labor Party (NSW Branch),54991,47343,2102,49445,89.91,23672,LALICH Nick,Australian Labor Party (NSW Branch),23616,LALICH Nick,Australian Labor Party (NSW Branch),25089,LE Dai,Independent,14818,10271,False,1473
Camden,https://pastvtr.elections.nsw.gov.au/SG1901/LA/camden/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/camden/dop/dop,SIDGREAVES Peter,"The Liberal Party of Australia, New South Wales Division",70392,62772,2520,65292,92.75,31387,SIDGREAVES Peter,"The Liberal Party of Australia, New South Wales Division",26999,SIDGREAVES Peter,"The Liberal Party of Australia, New South Wales Division",29556,QUINNELL Sally,Australian Labor Party (NSW Branch),21796,7760,False,2557
Campbelltown,https://pastvtr.elections.nsw.gov.au/SG1901/LA/campbelltown/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/campbelltown/dop/dop,WARREN Greg,Australian Labor Party (NSW Branch),54579,45526,2411,47937,87.83,22764,WARREN Greg,Australian Labor Party (NSW Branch),24476,WARREN Greg,Australian Labor Party (NSW Branch),27026,MUNRO Riley,"The Liberal Party of Australia, New South Wales Division",13305,13721,False,2550
Canterbury,https://pastvtr.elections.nsw.gov.au/SG1901/LA/canterbury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/canterbury/dop/dop,COTSIS Sophie,Australian Labor Party (NSW Branch),57164,48756,2247,51003,89.22,24379,COTSIS Sophie,Australian Labor Party (NSW Branch),24674,COTSIS Sophie,Australian Labor Party (NSW Branch),28358,HARRISON Matt,"The Liberal Party of Australia, New South Wales Division",16634,11724,False,3684
Castle Hill,https://pastvtr.elections.nsw.gov.au/SG1901/LA/castle-hill/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/castle-hill/dop/dop,WILLIAMS Raymond,"The Liberal Party of Australia, New South Wales Division",58240,52571,1354,53925,92.59,26286,WILLIAMS Raymond,"The Liberal Party of Australia, New South Wales Division",36047,WILLIAMS Raymond,"The Liberal Party of Australia, New South Wales Division",37043,AGER David,Australian Labor Party (NSW Branch),12561,24482,False,996
Cessnock,https://pastvtr.elections.nsw.gov.au/SG1901/LA/cessnock/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/cessnock/dop/dop,BARR Clayton,Country Labor Party,58268,49781,2643,52424,89.97,24891,BARR Clayton,Country Labor Party,27122,BARR Clayton,Country Labor Party,30229,ANGUS Josh,National Party of Australia - NSW,13364,16865,False,3107
Charlestown,https://pastvtr.elections.nsw.gov.au/SG1901/LA/charlestown/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/charlestown/dop/dop,HARRISON Jodie,Australian Labor Party (NSW Branch),55720,48874,1787,50661,90.92,24438,HARRISON Jodie,Australian Labor Party (NSW Branch),24590,HARRISON Jodie,Australian Labor Party (NSW Branch),28270,BARRIE Jennifer,"The Liberal Party of Australia, New South Wales Division",17069,11201,False,3680
Clarence,https://pastvtr.elections.nsw.gov.au/SG1901/LA/clarence/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/clarence/dop/dop,GULAPTIS Chris,National Party of Australia - NSW,56859,49355,1657,51012,89.72,24678,GULAPTIS Chris,National Party of Australia - NSW,22965,GULAPTIS Chris,National Party of Australia - NSW,25985,GILBERT Trent,Country Labor Party,14322,11663,False,3020
Coffs Harbour,https://pastvtr.elections.nsw.gov.au/SG1901/LA/coffs-harbour/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/coffs-harbour/dop/dop,SINGH Gurmesh,National Party of Australia - NSW,55338,47333,1846,49179,88.87,23667,SINGH Gurmesh,National Party of Australia - NSW,20268,SINGH Gurmesh,National Party of Australia - NSW,22375,TOWNLEY Sally,Independent,14730,7645,False,2107
Coogee,https://pastvtr.elections.nsw.gov.au/SG1901/LA/coogee/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/coogee/dop/dop,O'NEILL Marjorie,Australian Labor Party (NSW Branch),55037,46035,879,46914,85.24,23018,NOTLEY-SMITH Bruce,"The Liberal Party of Australia, New South Wales Division",18937,O'NEILL Marjorie,Australian Labor Party (NSW Branch),21510,NOTLEY-SMITH Bruce,"The Liberal Party of Australia, New South Wales Division",20141,1369,True,5691
Cootamundra,https://pastvtr.elections.nsw.gov.au/SG1901/LA/cootamundra/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/cootamundra/dop/dop,COOKE Steph,National Party of Australia - NSW,53474,47448,1319,48767,91.2,23725,COOKE Steph,National Party of Australia - NSW,30206,COOKE Steph,National Party of Australia - NSW,32504,DOUGLASS Mark,Country Labor Party,9673,22831,False,2298
Cronulla,https://pastvtr.elections.nsw.gov.au/SG1901/LA/cronulla/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/cronulla/dop/dop,SPEAKMAN Mark,"The Liberal Party of Australia, New South Wales Division",57275,51141,1321,52462,91.6,25571,SPEAKMAN Mark,"The Liberal Party of Australia, New South Wales Division",32484,SPEAKMAN Mark,"The Liberal Party of Australia, New South Wales Division",33349,FARHART Teressa,Australian Labor Party (NSW Branch),14556,18793,False,865
Davidson,https://pastvtr.elections.nsw.gov.au/SG1901/LA/davidson/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/davidson/dop/dop,O'DEA Jonathan,"The Liberal Party of Australia, New South Wales Division",54940,49169,1021,50190,91.35,24585,O'DEA Jonathan,"The Liberal Party of Australia, New South Wales Division",32023,O'DEA Jonathan,"The Liberal Party of Australia, New South Wales Division",33440,DAVIS Felicity,The Greens NSW,11004,22436,False,1417
Drummoyne,https://pastvtr.elections.nsw.gov.au/SG1901/LA/drummoyne/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/drummoyne/dop/dop,SIDOTI John,"The Liberal Party of Australia, New South Wales Division",53969,47464,1102,48566,89.99,23733,SIDOTI John,"The Liberal Party of Australia, New South Wales Division",27922,SIDOTI John,"The Liberal Party of Australia, New South Wales Division",28878,HORE Tom,Australian Labor Party (NSW Branch),15552,13326,False,956
Dubbo,https://pastvtr.elections.nsw.gov.au/SG1901/LA/dubbo/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/dubbo/dop/dop,SAUNDERS Dugald,National Party of Australia - NSW,55962,48455,1900,50355,89.98,24228,SAUNDERS Dugald,National Party of Australia - NSW,18131,SAUNDERS Dugald,National Party of Australia - NSW,19920,DICKERSON Mathew,Independent,18370,1550,False,1789
East Hills,https://pastvtr.elections.nsw.gov.au/SG1901/LA/east-hills/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/east-hills/dop/dop,LINDSAY Wendy,"The Liberal Party of Australia, New South Wales Division",55144,47623,2292,49915,90.52,23812,LINDSAY Wendy,"The Liberal Party of Australia, New South Wales Division",19963,LINDSAY Wendy,"The Liberal Party of Australia, New South Wales Division",21646,MURPHY Cameron,Australian Labor Party (NSW Branch),21217,429,False,1683
Epping,https://pastvtr.elections.nsw.gov.au/SG1901/LA/epping/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/epping/dop/dop,PERROTTET Dominic,"The Liberal Party of Australia, New South Wales Division",54489,49224,1145,50369,92.44,24613,PERROTTET Dominic,"The Liberal Party of Australia, New South Wales Division",27506,PERROTTET Dominic,"The Liberal Party of Australia, New South Wales Division",28584,MASCARENHAS Alan,Australian Labor Party (NSW Branch),17238,11346,False,1078
Fairfield,https://pastvtr.elections.nsw.gov.au/SG1901/LA/fairfield/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/fairfield/dop/dop,ZANGARI Guy,Australian Labor Party (NSW Branch),53676,44075,2719,46794,87.18,22038,ZANGARI Guy,Australian Labor Party (NSW Branch),25225,ZANGARI Guy,Australian Labor Party (NSW Branch),26848,YOUKHANA Sabah (Sam),"The Liberal Party of Australia, New South Wales Division",12675,14173,False,1623
Gosford,https://pastvtr.elections.nsw.gov.au/SG1901/LA/gosford/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/gosford/dop/dop,TESCH Liesl,Australian Labor Party (NSW Branch),56435,48637,1788,50425,89.35,24319,TESCH Liesl,Australian Labor Party (NSW Branch),21505,TESCH Liesl,Australian Labor Party (NSW Branch),25048,DENGATE Susan,"The Liberal Party of Australia, New South Wales Division",18691,6357,False,3543
Goulburn,https://pastvtr.elections.nsw.gov.au/SG1901/LA/goulburn/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/goulburn/dop/dop,TUCKERMAN Wendy,"The Liberal Party of Australia, New South Wales Division",57564,51057,1616,52673,91.5,25529,TUCKERMAN Wendy,"The Liberal Party of Australia, New South Wales Division",19957,TUCKERMAN Wendy,"The Liberal Party of Australia, New South Wales Division",22359,STEPHENS Ursula,Country Labor Party,19398,2961,False,2402
Granville,https://pastvtr.elections.nsw.gov.au/SG1901/LA/granville/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/granville/dop/dop,FINN Julia,Australian Labor Party (NSW Branch),53545,44191,2154,46345,86.55,22096,FINN Julia,Australian Labor Party (NSW Branch),22012,FINN Julia,Australian Labor Party (NSW Branch),23629,ISSA Tony,"The Liberal Party of Australia, New South Wales Division",17365,6264,False,1617
Hawkesbury,https://pastvtr.elections.nsw.gov.au/SG1901/LA/hawkesbury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/hawkesbury/dop/dop,PRESTON Robyn,"The Liberal Party of Australia, New South Wales Division",55753,48941,1972,50913,91.32,24471,PRESTON Robyn,"The Liberal Party of Australia, New South Wales Division",25127,PRESTON Robyn,"The Liberal Party of Australia, New South Wales Division",26935,REYNOLDS Peter,Australian Labor Party (NSW Branch),12982,13953,False,1808
Heathcote,https://pastvtr.elections.nsw.gov.au/SG1901/LA/heathcote/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/heathcote/dop/dop,EVANS Lee,"The Liberal Party of Australia, New South Wales Division",56158,51334,1424,52758,93.95,25668,EVANS Lee,"The Liberal Party of Australia, New South Wales Division",25057,EVANS Lee,"The Liberal Party of Australia, New South Wales Division",26174,STUART Maryanne,Australian Labor Party (NSW Branch),21450,4724,False,1117
Heffron,https://pastvtr.elections.nsw.gov.au/SG1901/LA/heffron/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/heffron/dop/dop,HOENIG Ron,Australian Labor Party (NSW Branch),60576,50010,1292,51302,84.69,25006,HOENIG Ron,Australian Labor Party (NSW Branch),20409,HOENIG Ron,Australian Labor Party (NSW Branch),28874,ANDRUSKA Alexander,"The Liberal Party of Australia, New South Wales Division",15462,13412,False,8465
Holsworthy,https://pastvtr.elections.nsw.gov.au/SG1901/LA/holsworthy/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/holsworthy/dop/dop,GIBBONS Melanie,"The Liberal Party of Australia, New South Wales Division",56367,48244,2256,50500,89.59,24123,GIBBONS Melanie,"The Liberal Party of Australia, New South Wales Division",21481,GIBBONS Melanie,"The Liberal Party of Australia, New South Wales Division",22861,KALIYANDA Charishma,Australian Labor Party (NSW Branch),20042,2819,False,1380
Hornsby,https://pastvtr.elections.nsw.gov.au/SG1901/LA/hornsby/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/hornsby/dop/dop,KEAN Matthew,"The Liberal Party of Australia, New South Wales Division",55175,50003,1268,51271,92.92,25002,KEAN Matthew,"The Liberal Party of Australia, New South Wales Division",26269,KEAN Matthew,"The Liberal Party of Australia, New South Wales Division",28700,GOMPERTZ Katie,Australian Labor Party (NSW Branch),14585,14115,False,2431
Keira,https://pastvtr.elections.nsw.gov.au/SG1901/LA/keira/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/keira/dop/dop,PARK Ryan,Australian Labor Party (NSW Branch),58824,51936,1567,53503,90.95,25969,PARK Ryan,Australian Labor Party (NSW Branch),27884,PARK Ryan,Australian Labor Party (NSW Branch),33744,ATLEE Chris,"The Liberal Party of Australia, New South Wales Division",14635,19109,False,5860
Kiama,https://pastvtr.elections.nsw.gov.au/SG1901/LA/kiama/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/kiama/dop/dop,WARD Gareth,"The Liberal Party of Australia, New South Wales Division",55490,48946,1603,50549,91.1,24474,WARD Gareth,"The Liberal Party of Australia, New South Wales Division",26230,WARD Gareth,"The Liberal Party of Australia, New South Wales Division",28016,HIGGINS Anthony (Andy),Country Labor Party,17167,10849,False,1786
Kogarah,https://pastvtr.elections.nsw.gov.au/SG1901/LA/kogarah/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/kogarah/dop/dop,MINNS Chris,Australian Labor Party (NSW Branch),53226,45576,2120,47696,89.61,22789,MINNS Chris,Australian Labor Party (NSW Branch),19254,MINNS Chris,Australian Labor Party (NSW Branch),21544,YUNG Scott,"The Liberal Party of Australia, New South Wales Division",20073,1471,False,2290
Ku-ring-gai,https://pastvtr.elections.nsw.gov.au/SG1901/LA/ku-ring-gai/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/ku-ring-gai/dop/dop,HENSKENS Alister,"The Liberal Party of Australia, New South Wales Division",54441,48730,1101,49831,91.53,24366,HENSKENS Alister,"The Liberal Party of Australia, New South Wales Division",29369,HENSKENS Alister,"The Liberal Party of Australia, New South Wales Division",31027,KEELING Amanda,Australian Labor Party (NSW Branch),12969,18058,False,1658
Lake Macquarie,https://pastvtr.elections.nsw.gov.au/SG1901/LA/lake-macquarie/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/lake-macquarie/dop/dop,PIPER Greg,Independent,57686,50082,1827,51909,89.99,25042,PIPER Greg,Independent,26811,PIPER Greg,Independent,31164,SMITH Jo,Australian Labor Party (NSW Branch),12053,19111,False,4353
Lakemba,https://pastvtr.elections.nsw.gov.au/SG1901/LA/lakemba/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/lakemba/dop/dop,DIB Jihad,Australian Labor Party (NSW Branch),55253,44615,2916,47531,86.02,22308,DIB Jihad,Australian Labor Party (NSW Branch),27528,DIB Jihad,Australian Labor Party (NSW Branch),29245,BHUIYAN Rashid,"The Liberal Party of Australia, New South Wales Division",11136,18109,False,1717
Lane Cove,https://pastvtr.elections.nsw.gov.au/SG1901/LA/lane-cove/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/lane-cove/dop/dop,ROBERTS Anthony,"The Liberal Party of Australia, New South Wales Division",57185,50941,1081,52022,90.97,25471,ROBERTS Anthony,"The Liberal Party of Australia, New South Wales Division",26388,ROBERTS Anthony,"The Liberal Party of Australia, New South Wales Division",29042,ZBIK Andrew,Australian Labor Party (NSW Branch),16092,12950,False,2654
Lismore,https://pastvtr.elections.nsw.gov.au/SG1901/LA/lismore/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/lismore/dop/dop,SAFFIN Janelle,Country Labor Party,56105,48145,1508,49653,88.5,24073,CURTIN Austin,National Party of Australia - NSW,19104,SAFFIN Janelle,Country Labor Party,21856,CURTIN Austin,National Party of Australia - NSW,20710,1146,True,9528
Liverpool,https://pastvtr.elections.nsw.gov.au/SG1901/LA/liverpool/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/liverpool/dop/dop,LYNCH Paul,Australian Labor Party (NSW Branch),57573,47035,2700,49735,86.39,23518,LYNCH Paul,Australian Labor Party (NSW Branch),26141,LYNCH Paul,Australian Labor Party (NSW Branch),27951,ZADRO Paul,"The Liberal Party of Australia, New South Wales Division",13945,14006,False,1810
Londonderry,https://pastvtr.elections.nsw.gov.au/SG1901/LA/londonderry/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/londonderry/dop/dop,CAR Prue,Australian Labor Party (NSW Branch),63842,52686,2749,55435,86.83,26344,CAR Prue,Australian Labor Party (NSW Branch),25809,CAR Prue,Australian Labor Party (NSW Branch),27442,HILL Belinda,"The Liberal Party of Australia, New South Wales Division",21163,6279,False,1633
Macquarie Fields,https://pastvtr.elections.nsw.gov.au/SG1901/LA/macquarie-fields/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/macquarie-fields/dop/dop,CHANTHIVONG Anoulack,Australian Labor Party (NSW Branch),61782,52789,2558,55347,89.58,26395,CHANTHIVONG Anoulack,Australian Labor Party (NSW Branch),27942,CHANTHIVONG Anoulack,Australian Labor Party (NSW Branch),29944,QUAZI Zahurul,"The Liberal Party of Australia, New South Wales Division",16301,13643,False,2002
Maitland,https://pastvtr.elections.nsw.gov.au/SG1901/LA/maitland/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/maitland/dop/dop,AITCHISON Jenny,Country Labor Party,60292,53050,2146,55196,91.55,26526,AITCHISON Jenny,Country Labor Party,23465,AITCHISON Jenny,Country Labor Party,27211,HALLIDAY Sally,"The Liberal Party of Australia, New South Wales Division",15835,11376,False,3746
Manly,https://pastvtr.elections.nsw.gov.au/SG1901/LA/manly/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/manly/dop/dop,GRIFFIN James,"The Liberal Party of Australia, New South Wales Division",55672,48316,1061,49377,88.69,24159,GRIFFIN James,"The Liberal Party of Australia, New South Wales Division",25418,GRIFFIN James,"The Liberal Party of Australia, New South Wales Division",26628,GLANVILLE Kristyn,The Greens NSW,15706,10922,False,1210
Maroubra,https://pastvtr.elections.nsw.gov.au/SG1901/LA/maroubra/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/maroubra/dop/dop,DALEY Michael,Australian Labor Party (NSW Branch),56169,48278,1364,49642,88.38,24140,DALEY Michael,Australian Labor Party (NSW Branch),20243,DALEY Michael,Australian Labor Party (NSW Branch),24026,FARMER Patrick,"The Liberal Party of Australia, New South Wales Division",17069,6957,False,3783
Miranda,https://pastvtr.elections.nsw.gov.au/SG1901/LA/miranda/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/miranda/dop/dop,PETINOS Eleni,"The Liberal Party of Australia, New South Wales Division",54949,49066,1336,50402,91.73,24534,PETINOS Eleni,"The Liberal Party of Australia, New South Wales Division",26417,PETINOS Eleni,"The Liberal Party of Australia, New South Wales Division",28414,ARMSTRONG Jen,Australian Labor Party (NSW Branch),15593,12821,False,1997
Monaro,https://pastvtr.elections.nsw.gov.au/SG1901/LA/monaro/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/monaro/dop/dop,BARILARO John,National Party of Australia - NSW,56951,49448,1310,50758,89.13,24725,BARILARO John,National Party of Australia - NSW,25868,BARILARO John,National Party of Australia - NSW,27723,WILSON Bryce,Country Labor Party,17276,10447,False,1855
Mount Druitt,https://pastvtr.elections.nsw.gov.au/SG1901/LA/mount-druitt/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/mount-druitt/dop/dop,ATALLA Edmond,Australian Labor Party (NSW Branch),56357,47031,2413,49444,87.73,23516,ATALLA Edmond,Australian Labor Party (NSW Branch),26869,ATALLA Edmond,Australian Labor Party (NSW Branch),28505,RUSEV Mark,"The Liberal Party of Australia, New South Wales Division",14410,14095,False,1636
Mulgoa,https://pastvtr.elections.nsw.gov.au/SG1901/LA/mulgoa/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/mulgoa/dop/dop,DAVIES Tanya,"The Liberal Party of Australia, New South Wales Division",58259,51375,2213,53588,91.98,25688,DAVIES Tanya,"The Liberal Party of Australia, New South Wales Division",29379,DAVIES Tanya,"The Liberal Party of Australia, New South Wales Division",29910,CARNEY Todd,Australian Labor Party (NSW Branch),18858,11052,False,531
Murray,https://pastvtr.elections.nsw.gov.au/SG1901/LA/murray/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/murray/dop/dop,DALTON Helen,"Shooters, Fishers and Farmers Party (NSW) Incorporated",55784,47233,1889,49122,88.06,23617,DALTON Helen,"Shooters, Fishers and Farmers Party (NSW) Incorporated",18305,DALTON Helen,"Shooters, Fishers and Farmers Party (NSW) Incorporated",20765,EVANS Austin,National Party of Australia - NSW,18020,2745,False,2460
Myall Lakes,https://pastvtr.elections.nsw.gov.au/SG1901/LA/myall-lakes/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/myall-lakes/dop/dop,BROMHEAD Stephen,National Party of Australia - NSW,57689,50315,1715,52030,90.19,25158,BROMHEAD Stephen,National Party of Australia - NSW,24367,BROMHEAD Stephen,National Party of Australia - NSW,25990,KEEGAN David,Country Labor Party,17916,8074,False,1623
Newcastle,https://pastvtr.elections.nsw.gov.au/SG1901/LA/newcastle/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/newcastle/dop/dop,CRAKANTHORP Tim,Australian Labor Party (NSW Branch),59126,50319,1703,52022,87.98,25160,CRAKANTHORP Tim,Australian Labor Party (NSW Branch),23231,CRAKANTHORP Tim,Australian Labor Party (NSW Branch),29843,KEATING Blake,"The Liberal Party of Australia, New South Wales Division",14236,15607,False,6612
Newtown,https://pastvtr.elections.nsw.gov.au/SG1901/LA/newtown/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/newtown/dop/dop,LEONG Jenny,The Greens NSW,56412,46312,1004,47316,83.88,23157,LEONG Jenny,The Greens NSW,21326,LEONG Jenny,The Greens NSW,24849,INGRAM Norma,Australian Labor Party (NSW Branch),14078,10771,False,3523
North Shore,https://pastvtr.elections.nsw.gov.au/SG1901/LA/north-shore/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG1901/LA/north-shore/dop/dop,WILSON Felicity,"The Liberal Party of Australia, New South Wales Division",55332,47774,719,48493,87.64,23888,WILSON Felicity,"The Liberal Party of Australia, New South Wales Division",22261,WILSON Felicity,"The Liberal Party of Australia, New South Wales Division",23917,CORRIGAN Carolyn,Independent,15209,8708,False,1656
