district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status,result_note,mandate_awarded
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,CDU,CDU,41721,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,SPD,SPD,38927,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,FDP,FDP,12299,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,GRÜNE,GRÜNE,50231,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,AfD,AfD,9768,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,DIE LINKE,DIE LINKE,6544,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,FREIE WÄHLER,FREIE WÄHLER,2324,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,dieBasis,dieBasis,3357,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,du.,du.,227,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,Wir Bürger (2021: LKR),Wir Bürger (2021: LKR),157,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,first,,,SSW,SSW,13020,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,CDU,CDU,36421,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,SPD,SPD,45508,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,FDP,FDP,19189,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,GRÜNE,GRÜNE,33300,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,AfD,AfD,10317,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,DIE LINKE,DIE LINKE,7475,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,Die PARTEI,Die PARTEI,1844,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,1715,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,HEIMAT (2021: NPD),HEIMAT (2021: NPD),138,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,ÖDP,ÖDP,132,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,MLPD,MLPD,12,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,dieBasis,dieBasis,2866,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,DKP,DKP,40,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,du.,du.,118,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,Wir Bürger (2021: LKR),Wir Bürger (2021: LKR),73,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,Die Humanisten,Die Humanisten,157,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1990,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,SSW,SSW,16415,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,Team Todenhöfer,Team Todenhöfer,318,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,Volt,Volt,403,Schleswig-Holstein,official,,True
001 Flensburg – Schleswig,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,GRÜNE,GRÜNE,231536,178575,1537,180112,77.790063,89288,0,party_vote,,,V-Partei³,V-Partei³,194,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,first,,,CDU,CDU,43745,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,first,,,SPD,SPD,40026,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,first,,,FDP,FDP,13958,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,first,,,GRÜNE,GRÜNE,20611,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,first,,,AfD,AfD,8274,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,first,,,DIE LINKE,DIE LINKE,4060,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,first,,,FREIE WÄHLER,FREIE WÄHLER,1510,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,first,,,dieBasis,dieBasis,2254,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,first,,,Wir Bürger (2021: LKR),Wir Bürger (2021: LKR),202,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,first,,,SSW,SSW,9410,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,CDU,CDU,35511,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,SPD,SPD,37926,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,FDP,FDP,18350,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,GRÜNE,GRÜNE,22588,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,AfD,AfD,8798,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,DIE LINKE,DIE LINKE,4437,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,Die PARTEI,Die PARTEI,1322,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,1081,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,HEIMAT (2021: NPD),HEIMAT (2021: NPD),146,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,ÖDP,ÖDP,121,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,MLPD,MLPD,26,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,dieBasis,dieBasis,1836,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,DKP,DKP,33,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,du.,du.,59,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,Wir Bürger (2021: LKR),Wir Bürger (2021: LKR),60,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,Die Humanisten,Die Humanisten,130,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1604,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,SSW,SSW,9516,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,Team Todenhöfer,Team Todenhöfer,239,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,Volt,Volt,237,Schleswig-Holstein,official,,True
002 Nordfriesland – Dithmarschen Nord,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,188267,144050,1337,145387,77.223836,72026,0,party_vote,,,V-Partei³,V-Partei³,125,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,first,,,CDU,CDU,39431,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,first,,,SPD,SPD,39379,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,first,,,FDP,FDP,19315,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,first,,,GRÜNE,GRÜNE,16686,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,first,,,AfD,AfD,10429,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,first,,,DIE LINKE,DIE LINKE,4339,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,first,,,FREIE WÄHLER,FREIE WÄHLER,2566,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,first,,,dieBasis,dieBasis,2040,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,first,,,Wir Bürger (2021: LKR),Wir Bürger (2021: LKR),214,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,first,,,V-Partei³,V-Partei³,581,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,CDU,CDU,32842,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,SPD,SPD,37468,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,FDP,FDP,18492,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,GRÜNE,GRÜNE,19237,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,AfD,AfD,11303,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,DIE LINKE,DIE LINKE,4524,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,Die PARTEI,Die PARTEI,1346,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,1713,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,HEIMAT (2021: NPD),HEIMAT (2021: NPD),190,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,ÖDP,ÖDP,105,Schleswig-Holstein,official,,True
003 Steinburg – Dithmarschen Süd,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html,CDU,CDU,176899,134980,1319,136299,77.049051,67491,0,party_vote,,,MLPD,MLPD,25,Schleswig-Holstein,official,,True
