district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,unreturned_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status
Padang Besar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Zahidi Bin Zainul Abidin,BN,46096,36500,780,152,37432,81.2,18251,0,first,,,Zahidi Bin Zainul Abidin,BN,15032,Perlis,P.001,official
Padang Besar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Zahidi Bin Zainul Abidin,BN,46096,36500,780,152,37432,81.2,18251,0,first,,,Izizam Bin Ibrahim,PKR,13594,Perlis,P.001,official
Padang Besar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Zahidi Bin Zainul Abidin,BN,46096,36500,780,152,37432,81.2,18251,0,first,,,Mokhtar Senik,PAS,7874,Perlis,P.001,official
Padang Besar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Zahidi Bin Zainul Abidin,BN,46096,36500,780,152,37432,81.2,18251,1,final,,,Zahidi Bin Zainul Abidin,BN,15032,Perlis,P.001,official
Padang Besar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Zahidi Bin Zainul Abidin,BN,46096,36500,780,152,37432,81.2,18251,1,final,,,Izizam Bin Ibrahim,PKR,13594,Perlis,P.001,official
Padang Besar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Zahidi Bin Zainul Abidin,BN,46096,36500,780,152,37432,81.2,18251,1,final,,,Mokhtar Senik,PAS,7874,Perlis,P.001,official
Kangar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amin Ahmad,PKR,55938,44680,806,217,45703,81.7,22341,0,first,,,Amin Ahmad,PKR,20909,Perlis,P.002,official
Kangar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amin Ahmad,PKR,55938,44680,806,217,45703,81.7,22341,0,first,,,Ramli Shariff,BN,15306,Perlis,P.002,official
Kangar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amin Ahmad,PKR,55938,44680,806,217,45703,81.7,22341,0,first,,,Zahid Ibrahim,PAS,8465,Perlis,P.002,official
Kangar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amin Ahmad,PKR,55938,44680,806,217,45703,81.7,22341,1,final,,,Amin Ahmad,PKR,20909,Perlis,P.002,official
Kangar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amin Ahmad,PKR,55938,44680,806,217,45703,81.7,22341,1,final,,,Ramli Shariff,BN,15306,Perlis,P.002,official
Kangar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amin Ahmad,PKR,55938,44680,806,217,45703,81.7,22341,1,final,,,Zahid Ibrahim,PAS,8465,Perlis,P.002,official
Arau,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Shahidan Bin Kassim,BN,48187,39600,690,143,40433,83.91,19801,0,first,,,Shahidan Bin Kassim,BN,16547,Perlis,P.003,official
Arau,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Shahidan Bin Kassim,BN,48187,39600,690,143,40433,83.91,19801,0,first,,,Abdul Rahman Bin Daud,PKR,11691,Perlis,P.003,official
Arau,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Shahidan Bin Kassim,BN,48187,39600,690,143,40433,83.91,19801,0,first,,,Hashim Jasin,PAS,11362,Perlis,P.003,official
Arau,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Shahidan Bin Kassim,BN,48187,39600,690,143,40433,83.91,19801,1,final,,,Shahidan Bin Kassim,BN,16547,Perlis,P.003,official
Arau,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Shahidan Bin Kassim,BN,48187,39600,690,143,40433,83.91,19801,1,final,,,Abdul Rahman Bin Daud,PKR,11691,Perlis,P.003,official
Arau,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Shahidan Bin Kassim,BN,48187,39600,690,143,40433,83.91,19801,1,final,,,Hashim Jasin,PAS,11362,Perlis,P.003,official
Langkawi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahathir Bin Mohamad,PKR,42697,34527,604,119,35250,82.56,17264,0,first,,,Mahathir Bin Mohamad,PKR,18954,Kedah,P.004,official
Langkawi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahathir Bin Mohamad,PKR,42697,34527,604,119,35250,82.56,17264,0,first,,,Nawawi Bin Ahmad,BN,10061,Kedah,P.004,official
Langkawi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahathir Bin Mohamad,PKR,42697,34527,604,119,35250,82.56,17264,0,first,,,Zubir Bin Ahmad,PAS,5512,Kedah,P.004,official
Langkawi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahathir Bin Mohamad,PKR,42697,34527,604,119,35250,82.56,17264,1,final,,,Mahathir Bin Mohamad,PKR,18954,Kedah,P.004,official
Langkawi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahathir Bin Mohamad,PKR,42697,34527,604,119,35250,82.56,17264,1,final,,,Nawawi Bin Ahmad,BN,10061,Kedah,P.004,official
Langkawi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahathir Bin Mohamad,PKR,42697,34527,604,119,35250,82.56,17264,1,final,,,Zubir Bin Ahmad,PAS,5512,Kedah,P.004,official
Jerlun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mukhriz Mahathir,PKR,54132,43937,723,162,44822,82.8,21969,0,first,,,Mukhriz Mahathir,PKR,18695,Kedah,P.005,official
Jerlun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mukhriz Mahathir,PKR,54132,43937,723,162,44822,82.8,21969,0,first,,,Abdul Ghani Bin Ahmad,PAS,12829,Kedah,P.005,official
Jerlun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mukhriz Mahathir,PKR,54132,43937,723,162,44822,82.8,21969,0,first,,,Othman Bin Aziz,BN,12413,Kedah,P.005,official
Jerlun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mukhriz Mahathir,PKR,54132,43937,723,162,44822,82.8,21969,1,final,,,Mukhriz Mahathir,PKR,18695,Kedah,P.005,official
Jerlun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mukhriz Mahathir,PKR,54132,43937,723,162,44822,82.8,21969,1,final,,,Abdul Ghani Bin Ahmad,PAS,12829,Kedah,P.005,official
Jerlun,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mukhriz Mahathir,PKR,54132,43937,723,162,44822,82.8,21969,1,final,,,Othman Bin Aziz,BN,12413,Kedah,P.005,official
Kubang Pasu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amiruddin Hamzah,PKR,73881,60334,770,348,61452,83.18,30168,0,first,,,Amiruddin Hamzah,PKR,29984,Kedah,P.006,official
Kubang Pasu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amiruddin Hamzah,PKR,73881,60334,770,348,61452,83.18,30168,0,first,,,Mohd Johari Bin Baharum,BN,16975,Kedah,P.006,official
Kubang Pasu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amiruddin Hamzah,PKR,73881,60334,770,348,61452,83.18,30168,0,first,,,Norhafiza Binti Fadzil,PAS,13375,Kedah,P.006,official
Kubang Pasu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amiruddin Hamzah,PKR,73881,60334,770,348,61452,83.18,30168,1,final,,,Amiruddin Hamzah,PKR,29984,Kedah,P.006,official
Kubang Pasu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amiruddin Hamzah,PKR,73881,60334,770,348,61452,83.18,30168,1,final,,,Mohd Johari Bin Baharum,BN,16975,Kedah,P.006,official
Kubang Pasu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Amiruddin Hamzah,PKR,73881,60334,770,348,61452,83.18,30168,1,final,,,Norhafiza Binti Fadzil,PAS,13375,Kedah,P.006,official
Padang Terap,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahdzir Khalid,BN,46644,38923,854,155,39932,85.61,19462,0,first,,,Mahdzir Khalid,BN,16384,Kedah,P.007,official
Padang Terap,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahdzir Khalid,BN,46644,38923,854,155,39932,85.61,19462,0,first,,,Azam Bin Aziz,PAS,15285,Kedah,P.007,official
Padang Terap,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahdzir Khalid,BN,46644,38923,854,155,39932,85.61,19462,0,first,,,Khairizal Khazali,PKR,7254,Kedah,P.007,official
Padang Terap,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahdzir Khalid,BN,46644,38923,854,155,39932,85.61,19462,1,final,,,Mahdzir Khalid,BN,16384,Kedah,P.007,official
Padang Terap,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahdzir Khalid,BN,46644,38923,854,155,39932,85.61,19462,1,final,,,Azam Bin Aziz,PAS,15285,Kedah,P.007,official
Padang Terap,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahdzir Khalid,BN,46644,38923,854,155,39932,85.61,19462,1,final,,,Khairizal Khazali,PKR,7254,Kedah,P.007,official
Pokok Sena,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahfuz Omar,PKR,86892,70750,869,291,71910,82.76,35376,0,first,,,Mahfuz Omar,PKR,28959,Kedah,P.008,official
Pokok Sena,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahfuz Omar,PKR,86892,70750,869,291,71910,82.76,35376,0,first,,,Radhi Mat Din,PAS,23401,Kedah,P.008,official
Pokok Sena,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahfuz Omar,PKR,86892,70750,869,291,71910,82.76,35376,0,first,,,Said Ali Bin Syed Rastan,BN,18390,Kedah,P.008,official
Pokok Sena,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahfuz Omar,PKR,86892,70750,869,291,71910,82.76,35376,1,final,,,Mahfuz Omar,PKR,28959,Kedah,P.008,official
Pokok Sena,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahfuz Omar,PKR,86892,70750,869,291,71910,82.76,35376,1,final,,,Radhi Mat Din,PAS,23401,Kedah,P.008,official
Pokok Sena,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Mahfuz Omar,PKR,86892,70750,869,291,71910,82.76,35376,1,final,,,Said Ali Bin Syed Rastan,BN,18390,Kedah,P.008,official
Alor Setar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Chan Ming Kai,PKR,80272,63931,881,284,65096,81.09,31966,0,first,,,Chan Ming Kai,PKR,32475,Kedah,P.009,official
Alor Setar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Chan Ming Kai,PKR,80272,63931,881,284,65096,81.09,31966,0,first,,,Aminur Shafiq,PAS,17275,Kedah,P.009,official
Alor Setar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Chan Ming Kai,PKR,80272,63931,881,284,65096,81.09,31966,0,first,,,Yoo Wei How,BN,14181,Kedah,P.009,official
Alor Setar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Chan Ming Kai,PKR,80272,63931,881,284,65096,81.09,31966,1,final,,,Chan Ming Kai,PKR,32475,Kedah,P.009,official
Alor Setar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Chan Ming Kai,PKR,80272,63931,881,284,65096,81.09,31966,1,final,,,Aminur Shafiq,PAS,17275,Kedah,P.009,official
Alor Setar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Chan Ming Kai,PKR,80272,63931,881,284,65096,81.09,31966,1,final,,,Yoo Wei How,BN,14181,Kedah,P.009,official
Kuala Kedah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Azman Ismail,PKR,97753,79167,1111,277,80555,82.41,39584,0,first,,,Azman Ismail,PKR,36624,Kedah,P.010,official
Kuala Kedah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Azman Ismail,PKR,97753,79167,1111,277,80555,82.41,39584,0,first,,,Muhamad Riduan Bin Othman,PAS,23143,Kedah,P.010,official
Kuala Kedah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Azman Ismail,PKR,97753,79167,1111,277,80555,82.41,39584,0,first,,,Abdullah Hasnan Bin Kamaruddin,BN,19400,Kedah,P.010,official
Kuala Kedah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Azman Ismail,PKR,97753,79167,1111,277,80555,82.41,39584,1,final,,,Azman Ismail,PKR,36624,Kedah,P.010,official
Kuala Kedah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Azman Ismail,PKR,97753,79167,1111,277,80555,82.41,39584,1,final,,,Muhamad Riduan Bin Othman,PAS,23143,Kedah,P.010,official
Kuala Kedah,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Azman Ismail,PKR,97753,79167,1111,277,80555,82.41,39584,1,final,,,Abdullah Hasnan Bin Kamaruddin,BN,19400,Kedah,P.010,official
Pendang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Awang Solahudin,PAS,74867,62246,952,173,63371,84.64,31124,0,first,,,Awang Solahudin,PAS,26536,Kedah,P.011,official
Pendang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Awang Solahudin,PAS,74867,62246,952,173,63371,84.64,31124,0,first,,,Othman Bin Abdul,BN,20728,Kedah,P.011,official
Pendang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Awang Solahudin,PAS,74867,62246,952,173,63371,84.64,31124,0,first,,,Wan Saiful Wan Jan,PKR,14901,Kedah,P.011,official
Pendang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Awang Solahudin,PAS,74867,62246,952,173,63371,84.64,31124,0,first,,,Penghulu Malik,BEBAS,81,Kedah,P.011,official
Pendang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Awang Solahudin,PAS,74867,62246,952,173,63371,84.64,31124,1,final,,,Awang Solahudin,PAS,26536,Kedah,P.011,official
Pendang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Awang Solahudin,PAS,74867,62246,952,173,63371,84.64,31124,1,final,,,Othman Bin Abdul,BN,20728,Kedah,P.011,official
Pendang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Awang Solahudin,PAS,74867,62246,952,173,63371,84.64,31124,1,final,,,Wan Saiful Wan Jan,PKR,14901,Kedah,P.011,official
Pendang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Awang Solahudin,PAS,74867,62246,952,173,63371,84.64,31124,1,final,,,Penghulu Malik,BEBAS,81,Kedah,P.011,official
Jerai,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Sabri Bin Azit,PAS,79976,65736,1012,172,66920,83.68,32869,0,first,,,Sabri Bin Azit,PAS,22312,Kedah,P.012,official
Jerai,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Sabri Bin Azit,PAS,79976,65736,1012,172,66920,83.68,32869,0,first,,,Jamil Khir Bin Baharom,BN,21773,Kedah,P.012,official
Jerai,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Sabri Bin Azit,PAS,79976,65736,1012,172,66920,83.68,32869,0,first,,,Akhramsyah Bin Sanusi Junid,PKR,21651,Kedah,P.012,official
Jerai,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Sabri Bin Azit,PAS,79976,65736,1012,172,66920,83.68,32869,1,final,,,Sabri Bin Azit,PAS,22312,Kedah,P.012,official
Jerai,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Sabri Bin Azit,PAS,79976,65736,1012,172,66920,83.68,32869,1,final,,,Jamil Khir Bin Baharom,BN,21773,Kedah,P.012,official
Jerai,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Sabri Bin Azit,PAS,79976,65736,1012,172,66920,83.68,32869,1,final,,,Akhramsyah Bin Sanusi Junid,PKR,21651,Kedah,P.012,official
Sik,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Tarmizi Sulaiman,PAS,50385,41928,729,115,42772,84.89,20965,0,first,,,Tarmizi Sulaiman,PAS,20088,Kedah,P.013,official
Sik,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Tarmizi Sulaiman,PAS,50385,41928,729,115,42772,84.89,20965,0,first,,,Mansor Bin Abdul Rahman,BN,14870,Kedah,P.013,official
Sik,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Tarmizi Sulaiman,PAS,50385,41928,729,115,42772,84.89,20965,0,first,,,Azli Che Uda,PKR,6970,Kedah,P.013,official
Sik,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2018,Tarmizi Sulaiman,PAS,50385,41928,729,115,42772,84.89,20965,1,final,,,Tarmizi Sulaiman,PAS,20088,Kedah,P.013,official
