district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Campbelltown,https://pastvtr.elections.nsw.gov.au/SGE2015/la/campbelltown/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/campbelltown/dop/dop/index.htm,WARREN Greg,Australian Labor Party (NSW Branch),52493,45134,2002,47136,89.79,22568,WARREN Greg,Australian Labor Party (NSW Branch),22703,WARREN Greg,Australian Labor Party (NSW Branch),24228,DOYLE Bryan,Liberal Party of Australia New South Wales Division,18035,6193,False,1525
Canterbury,https://pastvtr.elections.nsw.gov.au/SGE2015/la/canterbury/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/canterbury/dop/dop/index.htm,BURNEY Linda,Australian Labor Party (NSW Branch),55787,47636,2395,50031,89.68,23819,BURNEY Linda,Australian Labor Party (NSW Branch),23929,BURNEY Linda,Australian Labor Party (NSW Branch),27663,PANAYIOTAKIS Nomiky,Liberal Party of Australia New South Wales Division,14447,13216,False,3734
Castle Hill,https://pastvtr.elections.nsw.gov.au/SGE2015/la/castle-hill/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/castle-hill/dop/dop/index.htm,WILLIAMS Ray,Liberal Party of Australia New South Wales Division,53050,48092,1311,49403,93.13,24047,WILLIAMS Ray,Liberal Party of Australia New South Wales Division,34137,WILLIAMS Ray,Liberal Party of Australia New South Wales Division,35544,RITCHIE Matt,Australian Labor Party (NSW Branch),9224,26320,False,1407
Cessnock,https://pastvtr.elections.nsw.gov.au/SGE2015/la/cessnock/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/cessnock/dop/dop/index.htm,BARR Clayton,Country Labor Party,52475,45832,2111,47943,91.36,22917,BARR Clayton,Country Labor Party,28519,BARR Clayton,Country Labor Party,30057,PRICE-PURNELL Jessica,National Party of Australia - NSW,11685,18372,False,1538
Charlestown,https://pastvtr.elections.nsw.gov.au/SGE2015/la/charlestown/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/charlestown/dop/dop/index.htm,HARRISON Jodie,Australian Labor Party (NSW Branch),54788,48923,2001,50924,92.95,24462,HARRISON Jodie,Australian Labor Party (NSW Branch),23584,HARRISON Jodie,Australian Labor Party (NSW Branch),26976,PAULING Jason,Liberal Party of Australia New South Wales Division,15912,11064,False,3392
Clarence,https://pastvtr.elections.nsw.gov.au/SGE2015/la/clarence/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/clarence/dop/dop/index.htm,GULAPTIS Chris,National Party of Australia - NSW,54305,47184,1520,48704,89.69,23593,GULAPTIS Chris,National Party of Australia - NSW,23799,GULAPTIS Chris,National Party of Australia - NSW,25082,GILBERT Trent,Country Labor Party,16947,8135,False,1283
Coffs Harbour,https://pastvtr.elections.nsw.gov.au/SGE2015/la/coffs-harbour/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/coffs-harbour/dop/dop/index.htm,FRASER Andrew,National Party of Australia - NSW,52507,45167,1503,46670,88.88,22584,FRASER Andrew,National Party of Australia - NSW,24652,FRASER Andrew,National Party of Australia - NSW,26184,SMITH June,Country Labor Party,14537,11647,False,1532
Coogee,https://pastvtr.elections.nsw.gov.au/SGE2015/la/coogee/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/coogee/dop/dop/index.htm,NOTLEY-SMITH Bruce,Liberal Party of Australia New South Wales Division,54322,46322,1117,47439,87.33,23162,NOTLEY-SMITH Bruce,Liberal Party of Australia New South Wales Division,21564,NOTLEY-SMITH Bruce,Liberal Party of Australia New South Wales Division,22517,PEARCE Paul,Australian Labor Party (NSW Branch),20031,2486,False,953
Cootamundra,https://pastvtr.elections.nsw.gov.au/SGE2015/la/cootamundra/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/cootamundra/dop/dop/index.htm,HODGKINSON Katrina,National Party of Australia - NSW,52781,47165,1305,48470,91.83,23583,HODGKINSON Katrina,National Party of Australia - NSW,31080,HODGKINSON Katrina,National Party of Australia - NSW,31896,SHEAHAN Charlie,Country Labor Party,13400,18496,False,816
Cronulla,https://pastvtr.elections.nsw.gov.au/SGE2015/la/cronulla/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/cronulla/dop/dop/index.htm,SPEAKMAN Mark,Liberal Party of Australia New South Wales Division,55820,50347,1550,51897,92.97,25174,SPEAKMAN Mark,Liberal Party of Australia New South Wales Division,31189,SPEAKMAN Mark,Liberal Party of Australia New South Wales Division,32788,SCAYSBROOK Peter,Australian Labor Party (NSW Branch),13436,19352,False,1599
Davidson,https://pastvtr.elections.nsw.gov.au/SGE2015/la/davidson/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/davidson/dop/dop/index.htm,O'DEA Jonathan,Liberal Party of Australia New South Wales Division,54364,49152,1118,50270,92.47,24577,O'DEA Jonathan,Liberal Party of Australia New South Wales Division,34234,O'DEA Jonathan,Liberal Party of Australia New South Wales Division,35447,SENTINELLA David,The Greens,9525,25922,False,1213
Drummoyne,https://pastvtr.elections.nsw.gov.au/SGE2015/la/drummoyne/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/drummoyne/dop/dop/index.htm,SIDOTI John,Liberal Party of Australia New South Wales Division,52441,46826,1200,48026,91.58,23414,SIDOTI John,Liberal Party of Australia New South Wales Division,28616,SIDOTI John,Liberal Party of Australia New South Wales Division,29668,KHOURY Jason,Australian Labor Party (NSW Branch),13468,16200,False,1052
Dubbo,https://pastvtr.elections.nsw.gov.au/SGE2015/la/dubbo/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/dubbo/dop/dop/index.htm,GRANT Troy,National Party of Australia - NSW,52994,46586,1578,48164,90.89,23294,GRANT Troy,National Party of Australia - NSW,28165,GRANT Troy,National Party of Australia - NSW,29932,LAWRENCE Stephen,Country Labor Party,12571,17361,False,1767
East Hills,https://pastvtr.elections.nsw.gov.au/SGE2015/la/east-hills/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/east-hills/dop/dop/index.htm,BROOKES Glenn,Liberal Party of Australia New South Wales Division,53843,47462,2124,49586,92.09,23732,BROOKES Glenn,Liberal Party of Australia New South Wales Division,20975,BROOKES Glenn,Liberal Party of Australia New South Wales Division,22184,MURPHY Cameron,Australian Labor Party (NSW Branch),21812,372,False,1209
Epping,https://pastvtr.elections.nsw.gov.au/SGE2015/la/epping/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/epping/dop/dop/index.htm,TUDEHOPE Damien,Liberal Party of Australia New South Wales Division,54553,49534,1250,50784,93.09,24768,TUDEHOPE Damien,Liberal Party of Australia New South Wales Division,26917,TUDEHOPE Damien,Liberal Party of Australia New South Wales Division,29201,HAVYATT David,Australian Labor Party (NSW Branch),14890,14311,False,2284
Fairfield,https://pastvtr.elections.nsw.gov.au/SGE2015/la/fairfield/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/fairfield/dop/dop/index.htm,ZANGARI Guy,Australian Labor Party (NSW Branch),54512,45936,2637,48573,89.11,22969,ZANGARI Guy,Australian Labor Party (NSW Branch),24670,ZANGARI Guy,Australian Labor Party (NSW Branch),26667,SALIBA Charbel,Liberal Party of Australia New South Wales Division,12669,13998,False,1997
Gosford,https://pastvtr.elections.nsw.gov.au/SGE2015/la/gosford/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/gosford/dop/dop/index.htm,SMITH Kathy,Australian Labor Party (NSW Branch),55001,48262,1573,49835,90.61,24132,HOLSTEIN Chris,Liberal Party of Australia New South Wales Division,20535,SMITH Kathy,Australian Labor Party (NSW Branch),22029,HOLSTEIN Chris,Liberal Party of Australia New South Wales Division,21826,203,True,3375
Goulburn,https://pastvtr.elections.nsw.gov.au/SGE2015/la/goulburn/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/goulburn/dop/dop/index.htm,GOWARD Pru,Liberal Party of Australia New South Wales Division,53960,48673,1373,50046,92.75,24337,GOWARD Pru,Liberal Party of Australia New South Wales Division,23725,GOWARD Pru,Liberal Party of Australia New South Wales Division,25138,STEPHENS Ursula,Country Labor Party,19248,5890,False,1413
Granville,https://pastvtr.elections.nsw.gov.au/SGE2015/la/granville/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/granville/dop/dop/index.htm,FINN Julia,Australian Labor Party (NSW Branch),53212,45226,2223,47449,89.17,22614,FINN Julia,Australian Labor Party (NSW Branch),18555,FINN Julia,Australian Labor Party (NSW Branch),20662,ISSA Tony,Liberal Party of Australia New South Wales Division,18987,1675,False,2107
Hawkesbury,https://pastvtr.elections.nsw.gov.au/SGE2015/la/hawkesbury/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/hawkesbury/dop/dop/index.htm,PERROTTET Dominic,Liberal Party of Australia New South Wales Division,53064,46865,2063,48928,92.21,23433,PERROTTET Dominic,Liberal Party of Australia New South Wales Division,26530,PERROTTET Dominic,Liberal Party of Australia New South Wales Division,27866,CALVERT Barry,Australian Labor Party (NSW Branch),13246,14620,False,1336
Heathcote,https://pastvtr.elections.nsw.gov.au/SGE2015/la/heathcote/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/heathcote/dop/dop/index.htm,EVANS Lee,Liberal Party of Australia New South Wales Division,56013,51135,1654,52789,94.24,25568,EVANS Lee,Liberal Party of Australia New South Wales Division,25554,EVANS Lee,Liberal Party of Australia New South Wales Division,26989,STUART Maryanne,Australian Labor Party (NSW Branch),19873,7116,False,1435
Heffron,https://pastvtr.elections.nsw.gov.au/SGE2015/la/heffron/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/heffron/dop/dop/index.htm,HOENIG Ron,Australian Labor Party (NSW Branch),54971,46367,1558,47925,87.18,23184,HOENIG Ron,Australian Labor Party (NSW Branch),20539,HOENIG Ron,Australian Labor Party (NSW Branch),26529,KOUTSOUKIS John,Liberal Party of Australia New South Wales Division,14860,11669,False,5990
Holsworthy,https://pastvtr.elections.nsw.gov.au/SGE2015/la/holsworthy/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/holsworthy/dop/dop/index.htm,GIBBONS Melanie,Liberal Party of Australia New South Wales Division,54299,47133,2438,49571,91.29,23567,GIBBONS Melanie,Liberal Party of Australia New South Wales Division,23336,GIBBONS Melanie,Liberal Party of Australia New South Wales Division,24551,KALIYANDA Charishma,Australian Labor Party (NSW Branch),18749,5802,False,1215
Hornsby,https://pastvtr.elections.nsw.gov.au/SGE2015/la/hornsby/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/hornsby/dop/dop/index.htm,KEAN Matt,Liberal Party of Australia New South Wales Division,54625,49846,1164,51010,93.38,24924,KEAN Matt,Liberal Party of Australia New South Wales Division,29097,KEAN Matt,Liberal Party of Australia New South Wales Division,31225,ACKERMAN Steve,Australian Labor Party (NSW Branch),14065,17160,False,2128
Keira,https://pastvtr.elections.nsw.gov.au/SGE2015/la/keira/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/keira/dop/dop/index.htm,PARK Ryan,Australian Labor Party (NSW Branch),56897,50605,1500,52105,91.58,25303,PARK Ryan,Australian Labor Party (NSW Branch),26893,PARK Ryan,Australian Labor Party (NSW Branch),31626,CLIFFORD Philip,Liberal Party of Australia New South Wales Division,15298,16328,False,4733
Kiama,https://pastvtr.elections.nsw.gov.au/SGE2015/la/kiama/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/kiama/dop/dop/index.htm,WARD Gareth,Liberal Party of Australia New South Wales Division,53141,47698,1382,49080,92.36,23850,WARD Gareth,Liberal Party of Australia New South Wales Division,24618,WARD Gareth,Liberal Party of Australia New South Wales Division,26114,KOLOMEITZ Glenn,Country Labor Party,18404,7710,False,1496
Kogarah,https://pastvtr.elections.nsw.gov.au/SGE2015/la/kogarah/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/kogarah/dop/dop/index.htm,MINNS Chris,Australian Labor Party (NSW Branch),53744,46423,2225,48648,90.52,23212,MINNS Chris,Australian Labor Party (NSW Branch),21084,MINNS Chris,Australian Labor Party (NSW Branch),23058,ARONEY Nick,Liberal Party of Australia New South Wales Division,17492,5566,False,1974
Ku-ring-gai,https://pastvtr.elections.nsw.gov.au/SGE2015/la/ku-ring-gai/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/ku-ring-gai/dop/dop/index.htm,HENSKENS Alister,Liberal Party of Australia New South Wales Division,53498,48438,1185,49623,92.76,24220,HENSKENS Alister,Liberal Party of Australia New South Wales Division,30294,HENSKENS Alister,Liberal Party of Australia New South Wales Division,31954,ARMSTRONG David,Australian Labor Party (NSW Branch),11832,20122,False,1660
Lake Macquarie,https://pastvtr.elections.nsw.gov.au/SGE2015/la/lake-macquarie/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/lake-macquarie/dop/dop/index.htm,PIPER Greg,Independent,54178,47699,1596,49295,90.99,23850,PIPER Greg,Independent,20251,PIPER Greg,Independent,24152,CLEARY Melissa,Australian Labor Party (NSW Branch),15646,8506,False,3901
Lakemba,https://pastvtr.elections.nsw.gov.au/SGE2015/la/lakemba/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/lakemba/dop/dop/index.htm,DIB Jihad,Australian Labor Party (NSW Branch),54496,44742,2624,47366,86.92,22372,DIB Jihad,Australian Labor Party (NSW Branch),25638,DIB Jihad,Australian Labor Party (NSW Branch),27338,BHUIYAN Rashid,Liberal Party of Australia New South Wales Division,10864,16474,False,1700
Lane Cove,https://pastvtr.elections.nsw.gov.au/SGE2015/la/lane-cove/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/lane-cove/dop/dop/index.htm,ROBERTS Anthony,Liberal Party of Australia New South Wales Division,54485,48625,1317,49942,91.66,24313,ROBERTS Anthony,Liberal Party of Australia New South Wales Division,27789,ROBERTS Anthony,Liberal Party of Australia New South Wales Division,29451,ZBIK Andrew,Australian Labor Party (NSW Branch),13972,15479,False,1662
Lismore,https://pastvtr.elections.nsw.gov.au/SGE2015/la/lismore/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/lismore/dop/dop/index.htm,GEORGE Thomas,National Party of Australia - NSW,53585,47047,1067,48114,89.79,23524,GEORGE Thomas,National Party of Australia - NSW,19975,GEORGE Thomas,National Party of Australia - NSW,21654,GUISE Adam,The Greens,19309,2345,False,1679
Liverpool,https://pastvtr.elections.nsw.gov.au/SGE2015/la/liverpool/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/liverpool/dop/dop/index.htm,LYNCH Paul,Australian Labor Party (NSW Branch),54443,45319,2565,47884,87.95,22660,LYNCH Paul,Australian Labor Party (NSW Branch),27264,LYNCH Paul,Australian Labor Party (NSW Branch),28842,HADID Mazhar,Liberal Party of Australia New South Wales Division,11841,17001,False,1578
Londonderry,https://pastvtr.elections.nsw.gov.au/SGE2015/la/londonderry/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/londonderry/dop/dop/index.htm,CAR Prue,Australian Labor Party (NSW Branch),54564,45946,2607,48553,88.98,22974,CAR Prue,Australian Labor Party (NSW Branch),23359,CAR Prue,Australian Labor Party (NSW Branch),24889,BRATUSA Bernard,Liberal Party of Australia New South Wales Division,17420,7469,False,1530
Macquarie Fields,https://pastvtr.elections.nsw.gov.au/SGE2015/la/macquarie-fields/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/macquarie-fields/dop/dop/index.htm,CHANTHIVONG Anoulack,Australian Labor Party (NSW Branch),54977,47190,2096,49286,89.65,23596,CHANTHIVONG Anoulack,Australian Labor Party (NSW Branch),23978,CHANTHIVONG Anoulack,Australian Labor Party (NSW Branch),25267,FARMER Pat,Liberal Party of Australia New South Wales Division,18227,7040,False,1289
Maitland,https://pastvtr.elections.nsw.gov.au/SGE2015/la/maitland/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/maitland/dop/dop/index.htm,AITCHISON Jenny,Country Labor Party,53493,47828,1695,49523,92.58,23915,AITCHISON Jenny,Country Labor Party,20298,AITCHISON Jenny,Country Labor Party,25139,THOMSON Steve,Liberal Party of Australia New South Wales Division,14246,10893,False,4841
Manly,https://pastvtr.elections.nsw.gov.au/SGE2015/la/manly/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/manly/dop/dop/index.htm,BAIRD Mike,Liberal Party of Australia New South Wales Division,53866,47298,1031,48329,89.72,23650,BAIRD Mike,Liberal Party of Australia New South Wales Division,32160,BAIRD Mike,Liberal Party of Australia New South Wales Division,32848,WILLIAMS ROLDAN Clara,The Greens,11233,21615,False,688
Maroubra,https://pastvtr.elections.nsw.gov.au/SGE2015/la/maroubra/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/maroubra/dop/dop/index.htm,DALEY Michael,Australian Labor Party (NSW Branch),53212,46495,1376,47871,89.96,23248,DALEY Michael,Australian Labor Party (NSW Branch),24358,DALEY Michael,Australian Labor Party (NSW Branch),26476,ROBERTS Brendan,Liberal Party of Australia New South Wales Division,17041,9435,False,2118
Miranda,https://pastvtr.elections.nsw.gov.au/SGE2015/la/miranda/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/miranda/dop/dop/index.htm,PETINOS Eleni,Liberal Party of Australia New South Wales Division,54856,49454,1705,51159,93.26,24728,PETINOS Eleni,Liberal Party of Australia New South Wales Division,27325,PETINOS Eleni,Liberal Party of Australia New South Wales Division,28562,HOLLAND Greg,Australian Labor Party (NSW Branch),16800,11762,False,1237
Monaro,https://pastvtr.elections.nsw.gov.au/SGE2015/la/monaro/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/monaro/dop/dop/index.htm,BARILARO John,National Party of Australia - NSW,53048,46203,1237,47440,89.43,23102,BARILARO John,National Party of Australia - NSW,22518,BARILARO John,National Party of Australia - NSW,23314,WHAN Steve,Country Labor Party,21071,2243,False,796
Mount Druitt,https://pastvtr.elections.nsw.gov.au/SGE2015/la/mount-druitt/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/mount-druitt/dop/dop/index.htm,ATALLA Edmond,Australian Labor Party (NSW Branch),53635,44948,2510,47458,88.48,22475,ATALLA Edmond,Australian Labor Party (NSW Branch),25460,ATALLA Edmond,Australian Labor Party (NSW Branch),26877,LLOYD Olivia,Liberal Party of Australia New South Wales Division,14191,12686,False,1417
Mulgoa,https://pastvtr.elections.nsw.gov.au/SGE2015/la/mulgoa/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/mulgoa/dop/dop/index.htm,DAVIES Tanya,Liberal Party of Australia New South Wales Division,54148,48260,2132,50392,93.06,24131,DAVIES Tanya,Liberal Party of Australia New South Wales Division,25709,DAVIES Tanya,Liberal Party of Australia New South Wales Division,26786,CARNEY Todd,Australian Labor Party (NSW Branch),18114,8672,False,1077
Murray,https://pastvtr.elections.nsw.gov.au/SGE2015/la/murray/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/murray/dop/dop/index.htm,PICCOLI Adrian,National Party of Australia - NSW,55087,46398,1801,48199,87.5,23200,PICCOLI Adrian,National Party of Australia - NSW,25752,PICCOLI Adrian,National Party of Australia - NSW,27504,DALTON Helen,Independent,10353,17151,False,1752
Myall Lakes,https://pastvtr.elections.nsw.gov.au/SGE2015/la/myall-lakes/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/myall-lakes/dop/dop/index.htm,BROMHEAD Stephen,National Party of Australia - NSW,54796,48254,1475,49729,90.75,24128,BROMHEAD Stephen,National Party of Australia - NSW,22617,BROMHEAD Stephen,National Party of Australia - NSW,24370,KEEGAN David,Country Labor Party,17115,7255,False,1753
Newcastle,https://pastvtr.elections.nsw.gov.au/SGE2015/la/newcastle/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/newcastle/dop/dop/index.htm,CRAKANTHORP Tim,Australian Labor Party (NSW Branch),55337,48149,1837,49986,90.33,24075,CRAKANTHORP Tim,Australian Labor Party (NSW Branch),19324,CRAKANTHORP Tim,Australian Labor Party (NSW Branch),24384,HOWARD Karen,Liberal Party of Australia New South Wales Division,18116,6268,False,5060
Newtown,https://pastvtr.elections.nsw.gov.au/SGE2015/la/newtown/cc/fp_summary/index.htm,https://pastvtr.elections.nsw.gov.au/SGE2015/la/newtown/dop/dop/index.htm,LEONG Jenny,The Greens,53871,45397,1179,46576,86.46,22699,LEONG Jenny,The Greens,20689,LEONG Jenny,The Greens,22605,SHARPE Penny,Australian Labor Party (NSW Branch),15532,7073,False,1916
