district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Aceh Selatan,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,149598,0,149598,0,101748,0,first,,,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,124516,Aceh,1101,official,
Aceh Selatan,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,149598,0,149598,0,101748,0,first,,,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,22768,Aceh,1101,official,
Aceh Selatan,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,149598,0,149598,0,101748,0,first,,,Ganjar Pranowo–Mahfud MD,Ganjar–Mahfud,2314,Aceh,1101,official,
Aceh Tenggara,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,131799,0,131799,0,10175,0,first,,,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,67560,Aceh,1102,official,
Aceh Tenggara,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,131799,0,131799,0,10175,0,first,,,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,57385,Aceh,1102,official,
Aceh Tenggara,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,131799,0,131799,0,10175,0,first,,,Ganjar Pranowo–Mahfud MD,Ganjar–Mahfud,6854,Aceh,1102,official,
Aceh Timur,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,248218,0,248218,0,132043,0,first,,,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,188514,Aceh,1103,official,
Aceh Timur,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,248218,0,248218,0,132043,0,first,,,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,56471,Aceh,1103,official,
Aceh Timur,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,248218,0,248218,0,132043,0,first,,,Ganjar Pranowo–Mahfud MD,Ganjar–Mahfud,3233,Aceh,1103,official,
Aceh Tengah,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,https://sirekap-obj-data.kpu.go.id/pemilu/hr/ppwp/11.json,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,135208,0,135208,0,27782,0,first,,,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,78757,Aceh,1104,official,
