district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status
Arizona 9th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Paul Gosar,Republican,0,197185,0,197185,0,98593,0,first,,,Tom T.,Write-in (Democratic),858,Arizona,0409,official
Arkansas 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Eric A. “Rick” Crawford,Republican,0,208372,0,208372,0,104187,0,first,,,Eric A. “Rick” Crawford,Republican,153774,Arkansas,0501,official
Arkansas 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Eric A. “Rick” Crawford,Republican,0,208372,0,208372,0,104187,0,first,,,Monte Hodges,Democratic,54598,Arkansas,0501,official
Arkansas 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,J. French Hill,Republican,0,246446,0,246446,0,123224,0,first,,,J. French Hill,Republican,147975,Arkansas,0502,official
Arkansas 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,J. French Hill,Republican,0,246446,0,246446,0,123224,0,first,,,Quintessa Hathaway,Democratic,86887,Arkansas,0502,official
Arkansas 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,J. French Hill,Republican,0,246446,0,246446,0,123224,0,first,,,Michael White,Libertarian,11584,Arkansas,0502,official
Arkansas 3rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Steve Womack,Republican,0,223588,0,223588,0,111795,0,first,,,Steve Womack,Republican,142401,Arkansas,0503,official
Arkansas 3rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Steve Womack,Republican,0,223588,0,223588,0,111795,0,first,,,Lauren Mallett-Hays,Democratic,73541,Arkansas,0503,official
Arkansas 3rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Steve Womack,Republican,0,223588,0,223588,0,111795,0,first,,,Michael J. Kalagias,Libertarian,7646,Arkansas,0503,official
Arkansas 4th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Bruce Westerman,Republican,0,216696,0,216696,0,108349,0,first,,,Bruce Westerman,Republican,153850,Arkansas,0504,official
Arkansas 4th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Bruce Westerman,Republican,0,216696,0,216696,0,108349,0,first,,,John White,Democratic,56745,Arkansas,0504,official
Arkansas 4th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Bruce Westerman,Republican,0,216696,0,216696,0,108349,0,first,,,Gregory Maxwell,Libertarian,6101,Arkansas,0504,official
California 10th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Mark DeSaulnier,Democratic,0,251380,0,251380,0,125691,0,first,,,Mark DeSaulnier,Democratic,198415,California,0610,official
California 10th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Mark DeSaulnier,Democratic,0,251380,0,251380,0,125691,0,first,,,Michael Ernest Kerr,Green,52965,California,0610,official
California 11th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Nancy Pelosi,Democratic,0,263065,0,263065,0,131533,0,first,,,Nancy Pelosi,Democratic,220848,California,0611,official
California 11th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Nancy Pelosi,Democratic,0,263065,0,263065,0,131533,0,first,,,John Dennis,Republican,42217,California,0611,official
California 12th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Barbara Lee,Democratic,0,239969,0,239969,0,119985,0,first,,,Barbara Lee,Democratic,217110,California,0612,official
California 12th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Barbara Lee,Democratic,0,239969,0,239969,0,119985,0,first,,,Stephen Slauson,Republican,22859,California,0612,official
California 13th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John Duarte,Republican,0,133556,0,133556,0,66779,0,first,,,John Duarte,Republican,67060,California,0613,official
California 13th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,John Duarte,Republican,0,133556,0,133556,0,66779,0,first,,,Adam Gray,Democratic,66496,California,0613,official
California 14th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Eric Swalwell,Democratic,0,198464,0,198464,0,99233,0,first,,,Eric Swalwell,Democratic,137612,California,0614,official
California 14th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Eric Swalwell,Democratic,0,198464,0,198464,0,99233,0,first,,,Alison Hayden,Republican,60852,California,0614,official
California 15th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Kevin Mullin,Democratic,0,194874,0,194874,0,97438,0,first,,,Kevin Mullin,Democratic,108077,California,0615,official
California 15th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Kevin Mullin,Democratic,0,194874,0,194874,0,97438,0,first,,,David J. Canepa,Democratic,86797,California,0615,official
California 16th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Anna G. Eshoo,Democratic,0,241007,0,241007,0,120504,0,first,,,Anna G. Eshoo,Democratic,139235,California,0616,official
California 16th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Anna G. Eshoo,Democratic,0,241007,0,241007,0,120504,0,first,,,Rishi Kumar,Democratic,101772,California,0616,official
California 17th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ro Khanna,Democratic,0,180253,0,180253,0,90127,0,first,,,Ro Khanna,Democratic,127853,California,0617,official
California 17th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Ro Khanna,Democratic,0,180253,0,180253,0,90127,0,first,,,Ritesh Tandon,Republican,52400,California,0617,official
California 18th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Zoe Lofgren,Democratic,0,151513,0,151513,0,75757,0,first,,,Zoe Lofgren,Democratic,99776,California,0618,official
California 18th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Zoe Lofgren,Democratic,0,151513,0,151513,0,75757,0,first,,,Peter Hernandez,Republican,51737,California,0618,official
California 19th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Jimmy Panetta,Democratic,0,283310,0,283310,0,141656,0,first,,,Jimmy Panetta,Democratic,194494,California,0619,official
California 19th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Jimmy Panetta,Democratic,0,283310,0,283310,0,141656,0,first,,,Jeff Gorman,Republican,88816,California,0619,official
California 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Doug LaMalfa,Republican,0,246225,0,246225,0,123113,0,first,,,Doug LaMalfa,Republican,152839,California,0601,official
California 1st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Doug LaMalfa,Republican,0,246225,0,246225,0,123113,0,first,,,Max Steiner,Democratic,93386,California,0601,official
California 20th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Kevin McCarthy,Republican,0,228781,0,228781,0,114391,0,first,,,Kevin McCarthy,Republican,153847,California,0620,official
California 20th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Kevin McCarthy,Republican,0,228781,0,228781,0,114391,0,first,,,Marisa Wood,Democratic,74934,California,0620,official
California 21st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Jim Costa,Democratic,0,125647,0,125647,0,62824,0,first,,,Jim Costa,Democratic,68074,California,0621,official
California 21st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Jim Costa,Democratic,0,125647,0,125647,0,62824,0,first,,,Michael Maher,Republican,57573,California,0621,official
California 22nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,David G. Valadao,Republican,0,102856,0,102856,0,51429,0,first,,,David G. Valadao,Republican,52994,California,0622,official
California 22nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,David G. Valadao,Republican,0,102856,0,102856,0,51429,0,first,,,Rudy Salas,Democratic,49862,California,0622,official
California 23rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Jay Obernolte,Republican,0,169105,0,169105,0,84553,0,first,,,Jay Obernolte,Republican,103197,California,0623,official
California 23rd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Jay Obernolte,Republican,0,169105,0,169105,0,84553,0,first,,,Derek Marshall,Democratic,65908,California,0623,official
California 24th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Salud O. Carbajal,Democratic,0,262552,0,262552,0,131277,0,first,,,Salud O. Carbajal,Democratic,159019,California,0624,official
California 24th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Salud O. Carbajal,Democratic,0,262552,0,262552,0,131277,0,first,,,Brad Allen,Republican,103533,California,0624,official
California 25th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Raul Ruiz,Democratic,0,152742,0,152742,0,76372,0,first,,,Raul Ruiz,Democratic,87641,California,0625,official
California 25th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Raul Ruiz,Democratic,0,152742,0,152742,0,76372,0,first,,,Brian E. Hawkins,Republican,65101,California,0625,official
California 26th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Julia Brownley,Democratic,0,246789,0,246789,0,123395,0,first,,,Julia Brownley,Democratic,134575,California,0626,official
California 26th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Julia Brownley,Democratic,0,246789,0,246789,0,123395,0,first,,,Matt Jacobs,Republican,112214,California,0626,official
California 27th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Mike Garcia,Republican,0,196516,0,196516,0,98259,0,first,,,Mike Garcia,Republican,104624,California,0627,official
California 27th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Mike Garcia,Republican,0,196516,0,196516,0,98259,0,first,,,Christy Smith,Democratic,91892,California,0627,official
California 28th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Judy Chu,Democratic,0,226557,0,226557,0,113279,0,first,,,Judy Chu,Democratic,150062,California,0628,official
California 28th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Judy Chu,Democratic,0,226557,0,226557,0,113279,0,first,,,Wes Hallman,Republican,76495,California,0628,official
California 29th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Tony Cárdenas,Democratic,0,119435,0,119435,0,59718,0,first,,,Tony Cárdenas,Democratic,69915,California,0629,official
California 29th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Tony Cárdenas,Democratic,0,119435,0,119435,0,59718,0,first,,,Angélica Maria Dueñas,Democratic,49520,California,0629,official
California 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Jared Huffman,Democratic,0,308749,0,308749,0,154375,0,first,,,Jared Huffman,Democratic,229720,California,0602,official
California 2nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Jared Huffman,Democratic,0,308749,0,308749,0,154375,0,first,,,Douglas Brower,Republican,79029,California,0602,official
California 30th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Adam B. Schiff,Democratic,0,211068,0,211068,0,105535,0,first,,,Adam B. Schiff,Democratic,150100,California,0630,official
California 30th,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Adam B. Schiff,Democratic,0,211068,0,211068,0,105535,0,first,,,G. “Maebe A. Girl” Pudlo,Democratic,60968,California,0630,official
California 31st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Grace F. Napolitano,Democratic,0,153625,0,153625,0,76813,0,first,,,Grace F. Napolitano,Democratic,91472,California,0631,official
California 31st,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Grace F. Napolitano,Democratic,0,153625,0,153625,0,76813,0,first,,,Daniel Bocic Martinez,Republican,62153,California,0631,official
California 32nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Brad Sherman,Democratic,0,242029,0,242029,0,121015,0,first,,,Brad Sherman,Democratic,167411,California,0632,official
California 32nd,https://clerk.house.gov/Members/ViewElectionInformation,https://clerk.house.gov/Members/ViewElectionInformation,Brad Sherman,Democratic,0,242029,0,242029,0,121015,0,first,,,Lucie Lapointe Volotzky,Republican,74618,California,0632,official
