district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Alabama,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,2123372,0,2123372,0,588708,0,first,,,Hillary Clinton,Democratic,729547,United States,US-STATE-AL,official,Official statewide presidential totals compiled by the Federal Election Commission.
Alabama,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,2123372,0,2123372,0,588708,0,first,,,Donald Trump,Republican,1318255,United States,US-STATE-AL,official,Official statewide presidential totals compiled by the Federal Election Commission.
Alabama,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,2123372,0,2123372,0,588708,0,first,,,Other candidates,Other,75570,United States,US-STATE-AL,official,Official statewide presidential totals compiled by the Federal Election Commission.
Alaska,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,318608,0,318608,0,46933,0,first,,,Hillary Clinton,Democratic,116454,United States,US-STATE-AK,official,Official statewide presidential totals compiled by the Federal Election Commission.
Alaska,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,318608,0,318608,0,46933,0,first,,,Donald Trump,Republican,163387,United States,US-STATE-AK,official,Official statewide presidential totals compiled by the Federal Election Commission.
Alaska,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,318608,0,318608,0,46933,0,first,,,Other candidates,Other,38767,United States,US-STATE-AK,official,Official statewide presidential totals compiled by the Federal Election Commission.
Arizona,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,2573165,0,2573165,0,91234,0,first,,,Hillary Clinton,Democratic,1161167,United States,US-STATE-AZ,official,Official statewide presidential totals compiled by the Federal Election Commission.
Arizona,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,2573165,0,2573165,0,91234,0,first,,,Donald Trump,Republican,1252401,United States,US-STATE-AZ,official,Official statewide presidential totals compiled by the Federal Election Commission.
Arizona,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,2573165,0,2573165,0,91234,0,first,,,Other candidates,Other,159597,United States,US-STATE-AZ,official,Official statewide presidential totals compiled by the Federal Election Commission.
Arkansas,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,1130676,0,1130676,0,304378,0,first,,,Hillary Clinton,Democratic,380494,United States,US-STATE-AR,official,Official statewide presidential totals compiled by the Federal Election Commission.
Arkansas,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,1130676,0,1130676,0,304378,0,first,,,Donald Trump,Republican,684872,United States,US-STATE-AR,official,Official statewide presidential totals compiled by the Federal Election Commission.
Arkansas,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Donald Trump,Republican,0,1130676,0,1130676,0,304378,0,first,,,Other candidates,Other,65310,United States,US-STATE-AR,official,Official statewide presidential totals compiled by the Federal Election Commission.
California,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Hillary Clinton,Democratic,0,14181604,0,14181604,0,4269978,0,first,,,Hillary Clinton,Democratic,8753792,United States,US-STATE-CA,official,Official statewide presidential totals compiled by the Federal Election Commission.
California,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Hillary Clinton,Democratic,0,14181604,0,14181604,0,4269978,0,first,,,Donald Trump,Republican,4483814,United States,US-STATE-CA,official,Official statewide presidential totals compiled by the Federal Election Commission.
California,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Hillary Clinton,Democratic,0,14181604,0,14181604,0,4269978,0,first,,,Other candidates,Other,943998,United States,US-STATE-CA,official,Official statewide presidential totals compiled by the Federal Election Commission.
