district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,1,transfer,"BRUCE, Ryan",TNL,"ROCHE, Liam",Liberal Democrats,133
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,1,transfer,"BRUCE, Ryan",TNL,"SPELMAN, Rebekah Jane",United Australia Party,91
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,1,transfer,"BRUCE, Ryan",TNL,"TUDGE, Alan",Liberal,122
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,1,progressive,"BRUCE, Ryan",TNL,"TUDGE, Alan",Liberal,42382
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,1,progressive,"BRUCE, Ryan",TNL,"DOYLE, Mary",Australian Labor Party,32107
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,1,progressive,"BRUCE, Ryan",TNL,"COOKSON, Asher",The Greens,12221
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,1,progressive,"BRUCE, Ryan",TNL,"SPELMAN, Rebekah Jane",United Australia Party,6081
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,1,progressive,"BRUCE, Ryan",TNL,"IBBOTSON, Craig",Pauline Hanson's One Nation,3125
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,1,progressive,"BRUCE, Ryan",TNL,"ROCHE, Liam",Liberal Democrats,2244
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,2,transfer,"ROCHE, Liam",Liberal Democrats,"COOKSON, Asher",The Greens,198
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,2,transfer,"ROCHE, Liam",Liberal Democrats,"DOYLE, Mary",Australian Labor Party,270
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,2,transfer,"ROCHE, Liam",Liberal Democrats,"IBBOTSON, Craig",Pauline Hanson's One Nation,589
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,2,transfer,"ROCHE, Liam",Liberal Democrats,"SPELMAN, Rebekah Jane",United Australia Party,674
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,2,transfer,"ROCHE, Liam",Liberal Democrats,"TUDGE, Alan",Liberal,513
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,2,progressive,"ROCHE, Liam",Liberal Democrats,"TUDGE, Alan",Liberal,42895
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,2,progressive,"ROCHE, Liam",Liberal Democrats,"DOYLE, Mary",Australian Labor Party,32377
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,2,progressive,"ROCHE, Liam",Liberal Democrats,"COOKSON, Asher",The Greens,12419
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,2,progressive,"ROCHE, Liam",Liberal Democrats,"SPELMAN, Rebekah Jane",United Australia Party,6755
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,2,progressive,"ROCHE, Liam",Liberal Democrats,"IBBOTSON, Craig",Pauline Hanson's One Nation,3714
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,3,transfer,"IBBOTSON, Craig",Pauline Hanson's One Nation,"COOKSON, Asher",The Greens,407
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,3,transfer,"IBBOTSON, Craig",Pauline Hanson's One Nation,"DOYLE, Mary",Australian Labor Party,375
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,3,transfer,"IBBOTSON, Craig",Pauline Hanson's One Nation,"SPELMAN, Rebekah Jane",United Australia Party,2429
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,3,transfer,"IBBOTSON, Craig",Pauline Hanson's One Nation,"TUDGE, Alan",Liberal,503
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,3,progressive,"IBBOTSON, Craig",Pauline Hanson's One Nation,"TUDGE, Alan",Liberal,43398
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,3,progressive,"IBBOTSON, Craig",Pauline Hanson's One Nation,"DOYLE, Mary",Australian Labor Party,32752
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,3,progressive,"IBBOTSON, Craig",Pauline Hanson's One Nation,"COOKSON, Asher",The Greens,12826
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,3,progressive,"IBBOTSON, Craig",Pauline Hanson's One Nation,"SPELMAN, Rebekah Jane",United Australia Party,9184
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,4,transfer,"SPELMAN, Rebekah Jane",United Australia Party,"COOKSON, Asher",The Greens,2217
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,4,transfer,"SPELMAN, Rebekah Jane",United Australia Party,"DOYLE, Mary",Australian Labor Party,1662
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,4,transfer,"SPELMAN, Rebekah Jane",United Australia Party,"TUDGE, Alan",Liberal,5305
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,4,progressive,"SPELMAN, Rebekah Jane",United Australia Party,"TUDGE, Alan",Liberal,48703
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,4,progressive,"SPELMAN, Rebekah Jane",United Australia Party,"DOYLE, Mary",Australian Labor Party,34414
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,4,progressive,"SPELMAN, Rebekah Jane",United Australia Party,"COOKSON, Asher",The Greens,15043
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,5,transfer,"COOKSON, Asher",The Greens,"DOYLE, Mary",Australian Labor Party,11906
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,5,transfer,"COOKSON, Asher",The Greens,"TUDGE, Alan",Liberal,3137
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,5,final,"COOKSON, Asher",The Greens,"TUDGE, Alan",Liberal,51840
Aston,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-197.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-197.htm,"TUDGE, Alan",Liberal,109705,98160,3320,101480,92.5,5520,5,final,"COOKSON, Asher",The Greens,"DOYLE, Mary",Australian Labor Party,46320
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,0,first,,,"KING, Catherine",Australian Labor Party,43171
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,0,first,,,"GREEN, Ben",Liberal,26142
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,0,first,,,"BARNES, John",The Greens,14076
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,0,first,,,"PRYSE-SMITH, Terri Elizabeth",United Australia Party,3693
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,0,first,,,"TAXIS, Rosalie",Pauline Hanson's One Nation,3476
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,0,first,,,"McGRATH, Julia",Liberal Democrats,3216
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,0,first,,,"GRAHAM, Alex",Independent,2044
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,0,first,,,"SEDGMAN, Kerryn",Australian Federation Party,682
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,transfer,"SEDGMAN, Kerryn",Australian Federation Party,"BARNES, John",The Greens,50
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,transfer,"SEDGMAN, Kerryn",Australian Federation Party,"GRAHAM, Alex",Independent,158
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,transfer,"SEDGMAN, Kerryn",Australian Federation Party,"GREEN, Ben",Liberal,49
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,transfer,"SEDGMAN, Kerryn",Australian Federation Party,"KING, Catherine",Australian Labor Party,50
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,transfer,"SEDGMAN, Kerryn",Australian Federation Party,"McGRATH, Julia",Liberal Democrats,131
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,transfer,"SEDGMAN, Kerryn",Australian Federation Party,"PRYSE-SMITH, Terri Elizabeth",United Australia Party,113
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,transfer,"SEDGMAN, Kerryn",Australian Federation Party,"TAXIS, Rosalie",Pauline Hanson's One Nation,131
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,progressive,"SEDGMAN, Kerryn",Australian Federation Party,"KING, Catherine",Australian Labor Party,43221
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,progressive,"SEDGMAN, Kerryn",Australian Federation Party,"GREEN, Ben",Liberal,26191
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,progressive,"SEDGMAN, Kerryn",Australian Federation Party,"BARNES, John",The Greens,14126
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,progressive,"SEDGMAN, Kerryn",Australian Federation Party,"PRYSE-SMITH, Terri Elizabeth",United Australia Party,3806
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,progressive,"SEDGMAN, Kerryn",Australian Federation Party,"TAXIS, Rosalie",Pauline Hanson's One Nation,3607
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,progressive,"SEDGMAN, Kerryn",Australian Federation Party,"McGRATH, Julia",Liberal Democrats,3347
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,1,progressive,"SEDGMAN, Kerryn",Australian Federation Party,"GRAHAM, Alex",Independent,2202
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,transfer,"GRAHAM, Alex",Independent,"BARNES, John",The Greens,543
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,transfer,"GRAHAM, Alex",Independent,"GREEN, Ben",Liberal,265
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,transfer,"GRAHAM, Alex",Independent,"KING, Catherine",Australian Labor Party,380
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,transfer,"GRAHAM, Alex",Independent,"McGRATH, Julia",Liberal Democrats,291
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,transfer,"GRAHAM, Alex",Independent,"PRYSE-SMITH, Terri Elizabeth",United Australia Party,369
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,transfer,"GRAHAM, Alex",Independent,"TAXIS, Rosalie",Pauline Hanson's One Nation,354
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,progressive,"GRAHAM, Alex",Independent,"KING, Catherine",Australian Labor Party,43601
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,progressive,"GRAHAM, Alex",Independent,"GREEN, Ben",Liberal,26456
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,progressive,"GRAHAM, Alex",Independent,"BARNES, John",The Greens,14669
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,progressive,"GRAHAM, Alex",Independent,"PRYSE-SMITH, Terri Elizabeth",United Australia Party,4175
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,progressive,"GRAHAM, Alex",Independent,"TAXIS, Rosalie",Pauline Hanson's One Nation,3961
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,2,progressive,"GRAHAM, Alex",Independent,"McGRATH, Julia",Liberal Democrats,3638
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,3,transfer,"McGRATH, Julia",Liberal Democrats,"BARNES, John",The Greens,229
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,3,transfer,"McGRATH, Julia",Liberal Democrats,"GREEN, Ben",Liberal,841
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,3,transfer,"McGRATH, Julia",Liberal Democrats,"KING, Catherine",Australian Labor Party,493
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,3,transfer,"McGRATH, Julia",Liberal Democrats,"PRYSE-SMITH, Terri Elizabeth",United Australia Party,1320
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,3,transfer,"McGRATH, Julia",Liberal Democrats,"TAXIS, Rosalie",Pauline Hanson's One Nation,755
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,3,progressive,"McGRATH, Julia",Liberal Democrats,"KING, Catherine",Australian Labor Party,44094
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,3,progressive,"McGRATH, Julia",Liberal Democrats,"GREEN, Ben",Liberal,27297
Ballarat,https://results.aec.gov.au/27966/Website/HouseDivisionPage-27966-198.htm,https://results.aec.gov.au/27966/Website/HouseDop-27966-198.htm,"KING, Catherine",Australian Labor Party,110570,96500,5109,101609,91.9,25040,3,progressive,"McGRATH, Julia",Liberal Democrats,"BARNES, John",The Greens,14898
