district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,PSOE,PSOE,69848,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,PP,PP,58835,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,VOX,VOX,44306,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,PODEMOS-IU,PODEMOS-IU,20771,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,Cs,Cs,15947,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,PACMA,PACMA,1651,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,RECORTES CERO-GV,RECORTES CERO-GV,222,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,PUM+J,PUM+J,375,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,PCTE,PCTE,153,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,PCPE,PCPE,177,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Albacete,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,309996,212482,4435,216917,69.97,106242,0,first,,,PDSJE,PDSJE,197,Spain,ES-01,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,PSOE,PSOE,240202,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,PP,PP,207310,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,VOX,VOX,167395,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,PODEMOS-IU,PODEMOS-IU,108533,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,Cs,Cs,69143,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,MÉS COMPROMÍS,MÉS COMPROMÍS,35612,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,PACMA,PACMA,9417,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,RECORTES CERO-GV,RECORTES CERO-GV,891,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,PUM+J,PUM+J,948,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,PCPE,PCPE,911,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,ERPV,ERPV,1683,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,AVANT ADELANTE LOS VERDES,AVANT ADELANTE LOS VERDES,2337,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Alicante/Alacant,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,1276691,844938,15112,860050,67.37,422470,0,first,,,P-LIB,P-LIB,556,Spain,ES-02,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,12
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,PSOE,PSOE,89295,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,PP,PP,78072,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,VOX,VOX,80714,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,PODEMOS-IU,PODEMOS-IU,24400,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,Cs,Cs,22835,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,PACMA,PACMA,2582,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,RECORTES CERO-GV,RECORTES CERO-GV,360,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,PUM+J,PUM+J,371,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,AxSI,AxSI,318,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,EB,EB,513,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Almería,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,502627,299763,5651,305414,60.76,149882,0,first,,,PCPA,PCPA,303,Spain,ES-03,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,PSOE,PSOE,37488,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,PP,PP,25506,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,VOX,VOX,6421,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,PODEMOS-IU,PODEMOS-IU,28186,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,Cs,Cs,2526,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,EAJ-PNV,EAJ-PNV,40262,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,EH Bildu,EH Bildu,27453,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,PACMA,PACMA,1152,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,RECORTES CERO-GV,RECORTES CERO-GV,409,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,PUM+J,PUM+J,326,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,EAJ-PNV,EAJ-PNV,258495,169944,2255,172199,66.62,84973,0,first,,,PCTE,PCTE,215,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,PSOE,PSOE,186211,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,VOX,VOX,88788,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,PODEMOS-IU,PODEMOS-IU,89301,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,Cs,Cs,37374,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,MÁS PAÍS-EQUO,MÁS PAÍS-EQUO,12732,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,PP-FORO,PP-FORO,129945,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,PACMA,PACMA,4412,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,RECORTES CERO-GV,RECORTES CERO-GV,732,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,PUM+J,PUM+J,487,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,PCTE,PCTE,843,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,PCPE,PCPE,626,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,PH,PH,366,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,972580,552704,12527,565231,58.12,276353,0,first,,,ANDECHA,ANDECHA,887,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,PSOE,PSOE,24474,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,PP,PP,32527,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,VOX,VOX,17313,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,PODEMOS-IU,PODEMOS-IU,6059,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,Cs,Cs,6119,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,PACMA,PACMA,432,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,RECORTES CERO-GV,RECORTES CERO-GV,105,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,PUM+J,PUM+J,102,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,PCTE,PCTE,101,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,XAV,XAV,5416,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,P-LIB,P-LIB,32,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PP,PP,136717,92741,2052,94793,69.34,46371,0,first,,,FE de las JONS,FE de las JONS,61,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,554994,366560,10380,376940,67.92,183281,0,first,,,PSOE,PSOE,142312,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,554994,366560,10380,376940,67.92,183281,0,first,,,PP,PP,92742,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,554994,366560,10380,376940,67.92,183281,0,first,,,VOX,VOX,64016,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,554994,366560,10380,376940,67.92,183281,0,first,,,PODEMOS-IU,PODEMOS-IU,33971,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,554994,366560,10380,376940,67.92,183281,0,first,,,Cs,Cs,29520,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,https://www.boe.es/buscar/doc.php?id=BOE-A-2019-18147,PSOE,PSOE,554994,366560,10380,376940,67.92,183281,0,first,,,PACMA,PACMA,2400,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,6
