district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
"Apache County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Ruben Gallego,Democratic,0,31859,0,31859,0,8618,0,first,,,Ruben Gallego,Democratic,19901,Arizona,US-SENATE-COUNTY-04001,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Apache County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Ruben Gallego,Democratic,0,31859,0,31859,0,8618,0,first,,,Kari Lake,Republican,11283,Arizona,US-SENATE-COUNTY-04001,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Apache County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Ruben Gallego,Democratic,0,31859,0,31859,0,8618,0,first,,,Eduardo Quintana,Other,675,Arizona,US-SENATE-COUNTY-04001,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Cochise County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,58093,0,58093,0,9837,0,first,,,Kari Lake,Republican,33184,Arizona,US-SENATE-COUNTY-04003,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Cochise County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,58093,0,58093,0,9837,0,first,,,Ruben Gallego,Democratic,23347,Arizona,US-SENATE-COUNTY-04003,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Cochise County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,58093,0,58093,0,9837,0,first,,,Eduardo Quintana,Other,1562,Arizona,US-SENATE-COUNTY-04003,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Coconino County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Ruben Gallego,Democratic,0,69470,0,69470,0,18099,0,first,,,Ruben Gallego,Democratic,42924,Arizona,US-SENATE-COUNTY-04005,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Coconino County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Ruben Gallego,Democratic,0,69470,0,69470,0,18099,0,first,,,Kari Lake,Republican,24825,Arizona,US-SENATE-COUNTY-04005,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Coconino County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Ruben Gallego,Democratic,0,69470,0,69470,0,18099,0,first,,,Eduardo Quintana,Other,1721,Arizona,US-SENATE-COUNTY-04005,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Gila County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,27327,0,27327,0,8103,0,first,,,Kari Lake,Republican,17433,Arizona,US-SENATE-COUNTY-04007,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Gila County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,27327,0,27327,0,8103,0,first,,,Ruben Gallego,Democratic,9330,Arizona,US-SENATE-COUNTY-04007,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Gila County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,27327,0,27327,0,8103,0,first,,,Eduardo Quintana,Other,564,Arizona,US-SENATE-COUNTY-04007,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Graham County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,14993,0,14993,0,6150,0,first,,,Kari Lake,Republican,10385,Arizona,US-SENATE-COUNTY-04009,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Graham County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,14993,0,14993,0,6150,0,first,,,Ruben Gallego,Democratic,4235,Arizona,US-SENATE-COUNTY-04009,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Graham County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,14993,0,14993,0,6150,0,first,,,Eduardo Quintana,Other,373,Arizona,US-SENATE-COUNTY-04009,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Greenlee County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,3283,0,3283,0,976,0,first,,,Kari Lake,Republican,2078,Arizona,US-SENATE-COUNTY-04011,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Greenlee County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,3283,0,3283,0,976,0,first,,,Ruben Gallego,Democratic,1102,Arizona,US-SENATE-COUNTY-04011,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"Greenlee County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,3283,0,3283,0,976,0,first,,,Eduardo Quintana,Other,103,Arizona,US-SENATE-COUNTY-04011,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
"La Paz County, Arizona",https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kari Lake,Republican,0,7509,0,7509,0,2706,0,first,,,Kari Lake,Republican,4998,Arizona,US-SENATE-COUNTY-04012,compiled,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the MIT Election Lab state compilation. Concurrent special elections are excluded.
