district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Adana,https://acikveri.ysk.gov.tr/api/getSecimSandikSonucList?secimId=13340&secimTuru=9&ilId=&ilceId=&beldeId=&birimId=&muhtarlikId=&cezaeviId=&sandikTuru=&sandikNoIlk=&sandikNoSon=&ulkeId=&disTemsilcilikId=&gumrukId=&yurtIciDisi=1&sandikRumuzIlk=&sandikRumuzSon=&secimCevresiId=&sandikId=&sorguTuru=1,https://cbs1.tarimorman.gov.tr/server/rest/services/TATUS/MapServer/12,Ekmeleddin Mehmet İhsanoğlu,Ekmeleddin Mehmet İhsanoğlu,1452617,1073989,14954,1088943,74.96,123675,0,first,,,Ekmeleddin Mehmet İhsanoğlu,Ekmeleddin Mehmet İhsanoğlu,541567,Province,TR-01,official,Official YSK domestic province total. Overseas and customs votes are included in the national result but are not assigned to provinces.
Adana,https://acikveri.ysk.gov.tr/api/getSecimSandikSonucList?secimId=13340&secimTuru=9&ilId=&ilceId=&beldeId=&birimId=&muhtarlikId=&cezaeviId=&sandikTuru=&sandikNoIlk=&sandikNoSon=&ulkeId=&disTemsilcilikId=&gumrukId=&yurtIciDisi=1&sandikRumuzIlk=&sandikRumuzSon=&secimCevresiId=&sandikId=&sorguTuru=1,https://cbs1.tarimorman.gov.tr/server/rest/services/TATUS/MapServer/12,Ekmeleddin Mehmet İhsanoğlu,Ekmeleddin Mehmet İhsanoğlu,1452617,1073989,14954,1088943,74.96,123675,0,first,,,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,417892,Province,TR-01,official,Official YSK domestic province total. Overseas and customs votes are included in the national result but are not assigned to provinces.
Adana,https://acikveri.ysk.gov.tr/api/getSecimSandikSonucList?secimId=13340&secimTuru=9&ilId=&ilceId=&beldeId=&birimId=&muhtarlikId=&cezaeviId=&sandikTuru=&sandikNoIlk=&sandikNoSon=&ulkeId=&disTemsilcilikId=&gumrukId=&yurtIciDisi=1&sandikRumuzIlk=&sandikRumuzSon=&secimCevresiId=&sandikId=&sorguTuru=1,https://cbs1.tarimorman.gov.tr/server/rest/services/TATUS/MapServer/12,Ekmeleddin Mehmet İhsanoğlu,Ekmeleddin Mehmet İhsanoğlu,1452617,1073989,14954,1088943,74.96,123675,0,first,,,Selahattin Demirtaş,Selahattin Demirtaş,114530,Province,TR-01,official,Official YSK domestic province total. Overseas and customs votes are included in the national result but are not assigned to provinces.
Adıyaman,https://acikveri.ysk.gov.tr/api/getSecimSandikSonucList?secimId=13340&secimTuru=9&ilId=&ilceId=&beldeId=&birimId=&muhtarlikId=&cezaeviId=&sandikTuru=&sandikNoIlk=&sandikNoSon=&ulkeId=&disTemsilcilikId=&gumrukId=&yurtIciDisi=1&sandikRumuzIlk=&sandikRumuzSon=&secimCevresiId=&sandikId=&sorguTuru=1,https://cbs1.tarimorman.gov.tr/server/rest/services/TATUS/MapServer/12,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,375149,286175,4401,290576,77.46,154188,0,first,,,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,198325,Province,TR-02,official,Official YSK domestic province total. Overseas and customs votes are included in the national result but are not assigned to provinces.
Adıyaman,https://acikveri.ysk.gov.tr/api/getSecimSandikSonucList?secimId=13340&secimTuru=9&ilId=&ilceId=&beldeId=&birimId=&muhtarlikId=&cezaeviId=&sandikTuru=&sandikNoIlk=&sandikNoSon=&ulkeId=&disTemsilcilikId=&gumrukId=&yurtIciDisi=1&sandikRumuzIlk=&sandikRumuzSon=&secimCevresiId=&sandikId=&sorguTuru=1,https://cbs1.tarimorman.gov.tr/server/rest/services/TATUS/MapServer/12,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,375149,286175,4401,290576,77.46,154188,0,first,,,Ekmeleddin Mehmet İhsanoğlu,Ekmeleddin Mehmet İhsanoğlu,44137,Province,TR-02,official,Official YSK domestic province total. Overseas and customs votes are included in the national result but are not assigned to provinces.
Adıyaman,https://acikveri.ysk.gov.tr/api/getSecimSandikSonucList?secimId=13340&secimTuru=9&ilId=&ilceId=&beldeId=&birimId=&muhtarlikId=&cezaeviId=&sandikTuru=&sandikNoIlk=&sandikNoSon=&ulkeId=&disTemsilcilikId=&gumrukId=&yurtIciDisi=1&sandikRumuzIlk=&sandikRumuzSon=&secimCevresiId=&sandikId=&sorguTuru=1,https://cbs1.tarimorman.gov.tr/server/rest/services/TATUS/MapServer/12,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,375149,286175,4401,290576,77.46,154188,0,first,,,Selahattin Demirtaş,Selahattin Demirtaş,43713,Province,TR-02,official,Official YSK domestic province total. Overseas and customs votes are included in the national result but are not assigned to provinces.
Afyonkarahisar,https://acikveri.ysk.gov.tr/api/getSecimSandikSonucList?secimId=13340&secimTuru=9&ilId=&ilceId=&beldeId=&birimId=&muhtarlikId=&cezaeviId=&sandikTuru=&sandikNoIlk=&sandikNoSon=&ulkeId=&disTemsilcilikId=&gumrukId=&yurtIciDisi=1&sandikRumuzIlk=&sandikRumuzSon=&secimCevresiId=&sandikId=&sorguTuru=1,https://cbs1.tarimorman.gov.tr/server/rest/services/TATUS/MapServer/12,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,491689,403726,10695,414421,84.29,120502,0,first,,,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,259377,Province,TR-03,official,Official YSK domestic province total. Overseas and customs votes are included in the national result but are not assigned to provinces.
Afyonkarahisar,https://acikveri.ysk.gov.tr/api/getSecimSandikSonucList?secimId=13340&secimTuru=9&ilId=&ilceId=&beldeId=&birimId=&muhtarlikId=&cezaeviId=&sandikTuru=&sandikNoIlk=&sandikNoSon=&ulkeId=&disTemsilcilikId=&gumrukId=&yurtIciDisi=1&sandikRumuzIlk=&sandikRumuzSon=&secimCevresiId=&sandikId=&sorguTuru=1,https://cbs1.tarimorman.gov.tr/server/rest/services/TATUS/MapServer/12,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,491689,403726,10695,414421,84.29,120502,0,first,,,Ekmeleddin Mehmet İhsanoğlu,Ekmeleddin Mehmet İhsanoğlu,138875,Province,TR-03,official,Official YSK domestic province total. Overseas and customs votes are included in the national result but are not assigned to provinces.
Afyonkarahisar,https://acikveri.ysk.gov.tr/api/getSecimSandikSonucList?secimId=13340&secimTuru=9&ilId=&ilceId=&beldeId=&birimId=&muhtarlikId=&cezaeviId=&sandikTuru=&sandikNoIlk=&sandikNoSon=&ulkeId=&disTemsilcilikId=&gumrukId=&yurtIciDisi=1&sandikRumuzIlk=&sandikRumuzSon=&secimCevresiId=&sandikId=&sorguTuru=1,https://cbs1.tarimorman.gov.tr/server/rest/services/TATUS/MapServer/12,Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,491689,403726,10695,414421,84.29,120502,0,first,,,Selahattin Demirtaş,Selahattin Demirtaş,5474,Province,TR-03,official,Official YSK domestic province total. Overseas and customs votes are included in the national result but are not assigned to provinces.
Ağrı,https://acikveri.ysk.gov.tr/api/getSecimSandikSonucList?secimId=13340&secimTuru=9&ilId=&ilceId=&beldeId=&birimId=&muhtarlikId=&cezaeviId=&sandikTuru=&sandikNoIlk=&sandikNoSon=&ulkeId=&disTemsilcilikId=&gumrukId=&yurtIciDisi=1&sandikRumuzIlk=&sandikRumuzSon=&secimCevresiId=&sandikId=&sorguTuru=1,https://cbs1.tarimorman.gov.tr/server/rest/services/TATUS/MapServer/12,Selahattin Demirtaş,Selahattin Demirtaş,286433,198542,2337,200879,70.13,49318,0,first,,,Selahattin Demirtaş,Selahattin Demirtaş,121674,Province,TR-04,official,Official YSK domestic province total. Overseas and customs votes are included in the national result but are not assigned to provinces.
