district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Butler,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"QUIGLEY, John",Australian Labor Party,32711,25737,1014,26751,81.78,12869,"QUIGLEY, John",Australian Labor Party,19806,"QUIGLEY, John",Australian Labor Party,21168,"AITKEN, Linda",Liberal Party,4569,16599,False,1362
Cannington,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"JOHNSTON, Bill",Australian Labor Party,29108,23502,927,24429,83.93,11752,"JOHNSTON, Bill",Australian Labor Party,16884,"JOHNSTON, Bill",Australian Labor Party,18899,"HENDERSON, Bruce",Liberal Party,4596,14303,False,2015
Carine,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"LILBURNE, Paul",Australian Labor Party,30702,27061,793,27854,90.72,13531,"KRSTICEVIC, Tony",Liberal Party,12012,"LILBURNE, Paul",Australian Labor Party,14195,"KRSTICEVIC, Tony",Liberal Party,12864,1331,True,2202
Central Wheatbelt,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"DAVIES, Mia",The Nationals,25884,21262,938,22200,85.77,10632,"DAVIES, Mia",The Nationals,10101,"DAVIES, Mia",The Nationals,12901,"NELSON, Michelle",Australian Labor Party,8357,4544,False,2800
Churchlands,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"TONKIN, Christine",Australian Labor Party,29084,25239,650,25889,89.01,12620,"L'ESTRANGE, Sean",Liberal Party,11087,"TONKIN, Christine",Australian Labor Party,12821,"L'ESTRANGE, Sean",Liberal Party,12413,408,True,2883
Cockburn,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"SCAIFE, David",Australian Labor Party,30783,25908,995,26903,87.4,12955,"SCAIFE, David",Australian Labor Party,17714,"SCAIFE, David",Australian Labor Party,19870,"MULDER, Owen",Liberal Party,6024,13846,False,2156
Collie-Preston,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"HANNS, Jodie",Australian Labor Party,30741,25853,1082,26935,87.62,12927,"HANNS, Jodie",Australian Labor Party,16085,"HANNS, Jodie",Australian Labor Party,18963,"GOFF, Jane",Liberal Party,6879,12084,False,2878
Cottesloe,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"HONEY, David",Liberal Party,31219,26946,715,27661,88.6,13474,"HONEY, David",Liberal Party,12624,"HONEY, David",Liberal Party,15470,"WEST, Gemma",Australian Labor Party,11470,4000,False,2846
Darling Range,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"JONES, Hugh",Australian Labor Party,31150,26506,981,27487,88.24,13254,"JONES, Hugh",Australian Labor Party,14854,"JONES, Hugh",Australian Labor Party,16822,"HAYDEN, Alyssa",Liberal Party,9668,7154,False,1968
Dawesville,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"MUNDAY, Lisa",Australian Labor Party,31293,26019,1017,27036,86.4,13010,"MUNDAY, Lisa",Australian Labor Party,15024,"MUNDAY, Lisa",Australian Labor Party,16633,"KIRKUP, Zak",Liberal Party,9378,7255,False,1609
Forrestfield,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"PRICE, Stephen",Australian Labor Party,28005,22983,927,23910,85.38,11492,"PRICE, Stephen",Australian Labor Party,15770,"PRICE, Stephen",Australian Labor Party,17349,"TILBURY, George",Liberal Party,5629,11720,False,1579
Fremantle,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"McGURK, Simone",Australian Labor Party,31347,25581,900,26481,84.48,12791,"McGURK, Simone",Australian Labor Party,14646,"McGURK, Simone",Australian Labor Party,16800,"CRAMER, Liberty",The Greens,8753,8047,False,2154
Geraldton,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"DALTON, Lara",Australian Labor Party,26767,21352,746,22098,82.56,10677,"DALTON, Lara",Australian Labor Party,11676,"DALTON, Lara",Australian Labor Party,13170,"BLAYNEY, Ian",The Nationals,8173,4997,False,1494
Hillarys,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"COLLINS, Caitlin",Australian Labor Party,29875,25518,802,26320,88.1,12760,"COLLINS, Caitlin",Australian Labor Party,15671,"COLLINS, Caitlin",Australian Labor Party,17597,"KATSAMBANIS, Peter",Liberal Party,7919,9678,False,1926
Jandakot,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"MUBARAKAI, Yaz",Australian Labor Party,32121,27844,914,28758,89.53,13923,"MUBARAKAI, Yaz",Australian Labor Party,17950,"MUBARAKAI, Yaz",Australian Labor Party,19773,"McCOY, Mihael",Liberal Party,8067,11706,False,1823
Joondalup,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"HAMILTON, Emily",Australian Labor Party,28935,24299,948,25247,87.25,12150,"HAMILTON, Emily",Australian Labor Party,15892,"HAMILTON, Emily",Australian Labor Party,18150,"INGHAM, Sheldon",Liberal Party,6137,12013,False,2258
Kalamunda,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"HUGHES, Matthew",Australian Labor Party,29541,25549,836,26385,89.32,12775,"HUGHES, Matthew",Australian Labor Party,13100,"HUGHES, Matthew",Australian Labor Party,15781,"STALTARI, Liam",Liberal Party,9763,6018,False,2681
Kalgoorlie,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"KENT, Ali",Australian Labor Party,19651,14760,591,15351,78.12,7381,"KENT, Ali",Australian Labor Party,7782,"KENT, Ali",Australian Labor Party,9152,"O'DONNELL, Kyran",Liberal Party,5601,3551,False,1370
Kimberley,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"D'ANNA, Divina",Australian Labor Party,15735,10665,410,11075,70.38,5333,"D'ANNA, Divina",Australian Labor Party,5747,"D'ANNA, Divina",Australian Labor Party,7618,"HAEREWA, Geoff",Liberal Party,3044,4574,False,1871
Kingsley,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STOJKOVSKI, Jessica",Australian Labor Party,30057,26242,871,27113,90.21,13122,"STOJKOVSKI, Jessica",Australian Labor Party,15883,"STOJKOVSKI, Jessica",Australian Labor Party,17548,"EDWARDES, Scott",Liberal Party,8687,8861,False,1665
Kwinana,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"COOK, Roger",Australian Labor Party,28992,23310,949,24259,83.67,11656,"COOK, Roger",Australian Labor Party,17936,"COOK, Roger",Australian Labor Party,19754,"TALBOT, Bianca",Liberal Party,3550,16204,False,1818
Landsdale,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"QUIRK, Margaret",Australian Labor Party,31040,26293,1183,27476,88.52,13147,"QUIRK, Margaret",Australian Labor Party,18217,"QUIRK, Margaret",Australian Labor Party,19820,"RAPONI, Brett",Liberal Party,6471,13349,False,1603
Mandurah,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"TEMPLEMAN, David",Australian Labor Party,31445,24420,1386,25806,82.07,12211,"TEMPLEMAN, David",Australian Labor Party,16776,"TEMPLEMAN, David",Australian Labor Party,18368,"BURNS, Ryan",Liberal Party,6049,12319,False,1592
Maylands,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"BAKER, Lisa",Australian Labor Party,29731,24678,918,25596,86.09,12340,"BAKER, Lisa",Australian Labor Party,15303,"BAKER, Lisa",Australian Labor Party,19566,"IEMMA, Justin",Liberal Party,5103,14463,False,4263
Midland,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"ROBERTS, Michelle",Australian Labor Party,31623,25366,1169,26535,83.91,12684,"ROBERTS, Michelle",Australian Labor Party,16684,"ROBERTS, Michelle",Australian Labor Party,19131,"CICCHINI, Jo",Liberal Party,6221,12910,False,2447
Mirrabooka,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"HAMMAT, Meredith",Australian Labor Party,29946,22585,1760,24345,81.3,11293,"HAMMAT, Meredith",Australian Labor Party,16173,"HAMMAT, Meredith",Australian Labor Party,18878,"SAWMADAL, Aaron",Liberal Party,3676,15202,False,2705
Moore,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"LOVE, Shane",The Nationals,26014,22006,855,22861,87.88,11004,"LOVE, Shane",The Nationals,8353,"LOVE, Shane",The Nationals,12870,"NORTON, Barni",Australian Labor Party,9132,3738,False,4517
Morley,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"SANDERSON, Amber-Jade",Australian Labor Party,30130,24783,1176,25959,86.16,12392,"SANDERSON, Amber-Jade",Australian Labor Party,17447,"SANDERSON, Amber-Jade",Australian Labor Party,19458,"SETH, Jim",Liberal Party,5311,14147,False,2011
Mount Lawley,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"MILLMAN, Simon",Australian Labor Party,29695,24834,887,25721,86.62,12418,"MILLMAN, Simon",Australian Labor Party,14653,"MILLMAN, Simon",Australian Labor Party,17768,"MIGDALE, Suzanne",Liberal Party,7063,10705,False,3115
Murray-Wellington,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"CLARKE, Robyn",Australian Labor Party,30395,25028,1269,26297,86.52,12515,"CLARKE, Robyn",Australian Labor Party,14486,"CLARKE, Robyn",Australian Labor Party,16816,"BOYLAN, Michelle",Liberal Party,8193,8623,False,2330
Nedlands,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STRATTON, Katrina",Australian Labor Party,30290,26142,648,26790,88.45,13072,"STRATTON, Katrina",Australian Labor Party,9327,"STRATTON, Katrina",Australian Labor Party,13805,"MARMION, Bill",Liberal Party,12330,1475,False,4478
North West Central,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"CATANIA, Vince",The Nationals,10993,7741,367,8108,73.76,3871,"SIBOSADO, Cherie",Australian Labor Party,3114,"CATANIA, Vince",The Nationals,3997,"SIBOSADO, Cherie",Australian Labor Party,3738,259,True,922
Perth,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"CAREY, John",Australian Labor Party,32096,26138,858,26996,84.11,13070,"CAREY, John",Australian Labor Party,16594,"CAREY, John",Australian Labor Party,20719,"VESKOVICH, Kylee",Liberal Party,5418,15301,False,4125
Pilbara,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"MICHEL, Kevin",Australian Labor Party,23272,14873,748,15621,67.12,7437,"MICHEL, Kevin",Australian Labor Party,9075,"MICHEL, Kevin",Australian Labor Party,10459,"BOURNE, Scott",The Nationals,4408,6051,False,1384
Riverton,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"KRISHNAN, Jags",Australian Labor Party,29054,25701,675,26376,90.78,12851,"KRISHNAN, Jags",Australian Labor Party,12850,"KRISHNAN, Jags",Australian Labor Party,15157,"SPAGNOLO, Anthony",Liberal Party,10537,4620,False,2307
Rockingham,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"McGOWAN, Mark",Australian Labor Party,29259,23759,801,24560,83.94,11880,"McGOWAN, Mark",Australian Labor Party,19661,"McGOWAN, Mark",Australian Labor Party,20836,"McCLURE, Michael",Liberal Party,2916,17920,False,1175
Roe,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"RUNDLE, Peter",The Nationals,24713,20445,833,21278,86.1,10223,"RUNDLE, Peter",The Nationals,8506,"RUNDLE, Peter",The Nationals,12483,"WILLIS, Bradley",Australian Labor Party,7946,4537,False,3977
Scarborough,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"AUBREY, Stuart",Australian Labor Party,30954,25362,771,26133,84.43,12682,"AUBREY, Stuart",Australian Labor Party,12750,"AUBREY, Stuart",Australian Labor Party,15315,"HARVEY, Liza",Liberal Party,10039,5276,False,2565
South Perth,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"BAKER, Geoff",Australian Labor Party,29696,24973,780,25753,86.72,12487,"BAKER, Geoff",Australian Labor Party,12473,"BAKER, Geoff",Australian Labor Party,15007,"CHORLEY, Ryan",Liberal Party,9962,5045,False,2534
Southern River,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"HEALY, Terry",Australian Labor Party,29655,24640,1039,25679,86.59,12321,"HEALY, Terry",Australian Labor Party,18718,"HEALY, Terry",Australian Labor Party,20472,"ZANDMAN, Ruben",Liberal Party,4155,16317,False,1754
Swan Hills,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"SHAW, Jessica",Australian Labor Party,30263,24728,1245,25973,85.82,12365,"SHAW, Jessica",Australian Labor Party,17255,"SHAW, Jessica",Australian Labor Party,19069,"HENDERSON, Rod",Liberal Party,5655,13414,False,1814
Thornlie,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"TALLENTIRE, Chris",Australian Labor Party,29687,23600,1035,24635,82.98,11801,"TALLENTIRE, Chris",Australian Labor Party,17501,"TALLENTIRE, Chris",Australian Labor Party,19081,"McDONALD, Kevin",Liberal Party,4508,14573,False,1580
Vasse,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"METTAM, Libby",Liberal Party,31284,26498,958,27456,87.76,13250,"METTAM, Libby",Liberal Party,11697,"METTAM, Libby",Liberal Party,14387,"HOSSEN, Chris",Australian Labor Party,12107,2280,False,2690
Victoria Park,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"BEAZLEY, Hannah",Australian Labor Party,28695,23039,782,23821,83.01,11520,"BEAZLEY, Hannah",Australian Labor Party,14673,"BEAZLEY, Hannah",Australian Labor Party,17932,"MARKHAM, Amanda-Sue",Liberal Party,5105,12827,False,3259
Wanneroo,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"WINTON, Sabine",Australian Labor Party,31301,25578,1152,26730,85.4,12790,"WINTON, Sabine",Australian Labor Party,18366,"WINTON, Sabine",Australian Labor Party,20059,"MILES, Paul",Liberal Party,5516,14543,False,1693
Warnbro,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"PAPALIA, Paul",Australian Labor Party,30904,25108,930,26038,84.25,12555,"PAPALIA, Paul",Australian Labor Party,19300,"PAPALIA, Paul",Australian Labor Party,20945,"JONES, Mark",Liberal Party,4157,16788,False,1645
Warren-Blackwood,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"KELSBIE, Jane",Australian Labor Party,29887,25181,994,26175,87.58,12591,"REDMAN, Terry",The Nationals,8219,"KELSBIE, Jane",Australian Labor Party,12903,"REDMAN, Terry",The Nationals,12266,637,True,4706
West Swan,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"SAFFIOTI, Rita",Australian Labor Party,32247,26477,1204,27681,85.84,13239,"SAFFIOTI, Rita",Australian Labor Party,20635,"SAFFIOTI, Rita",Australian Labor Party,22278,"NESBIT, Dave",Liberal Party,4194,18084,False,1643
Willagee,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"TINLEY, Peter",Australian Labor Party,28393,23549,906,24455,86.13,11775,"TINLEY, Peter",Australian Labor Party,15576,"TINLEY, Peter",Australian Labor Party,18156,"JONES, Barry",Liberal Party,5387,12769,False,2580
