district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Baja California 05 — Tijuana,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,401993,198536,3998,202534,50.38,65246,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,56109,Baja California,MX2024-02-005,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 05 — Tijuana,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,401993,198536,3998,202534,50.38,65246,0,first,,,Jorge Álvarez Máynez,Máynez,21072,Baja California,MX2024-02-005,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 06 — Tijuana,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,380391,183184,4041,187225,49.22,75966,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,119532,Baja California,MX2024-02-006,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 06 — Tijuana,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,380391,183184,4041,187225,49.22,75966,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,43566,Baja California,MX2024-02-006,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 06 — Tijuana,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,380391,183184,4041,187225,49.22,75966,0,first,,,Jorge Álvarez Máynez,Máynez,20086,Baja California,MX2024-02-006,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 07 — Mexicali,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,327304,151190,4258,155448,47.49,74102,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,105369,Baja California,MX2024-02-007,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 07 — Mexicali,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,327304,151190,4258,155448,47.49,74102,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,31267,Baja California,MX2024-02-007,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 07 — Mexicali,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,327304,151190,4258,155448,47.49,74102,0,first,,,Jorge Álvarez Máynez,Máynez,14554,Baja California,MX2024-02-007,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 08 — Tijuana,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,358519,163777,3371,167148,46.62,101169,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,124112,Baja California,MX2024-02-008,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 08 — Tijuana,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,358519,163777,3371,167148,46.62,101169,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,22943,Baja California,MX2024-02-008,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 08 — Tijuana,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,358519,163777,3371,167148,46.62,101169,0,first,,,Jorge Álvarez Máynez,Máynez,16722,Baja California,MX2024-02-008,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 09 — Tecate,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,357210,154810,3524,158334,44.33,96074,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,117979,Baja California,MX2024-02-009,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 09 — Tecate,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,357210,154810,3524,158334,44.33,96074,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,21905,Baja California,MX2024-02-009,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California 09 — Tecate,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,357210,154810,3524,158334,44.33,96074,0,first,,,Jorge Álvarez Máynez,Máynez,14926,Baja California,MX2024-02-009,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California Sur 01 — La Paz,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,345312,195238,4507,199745,57.84,49520,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,112913,Baja California Sur,MX2024-03-001,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California Sur 01 — La Paz,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,345312,195238,4507,199745,57.84,49520,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,63393,Baja California Sur,MX2024-03-001,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California Sur 01 — La Paz,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,345312,195238,4507,199745,57.84,49520,0,first,,,Jorge Álvarez Máynez,Máynez,18932,Baja California Sur,MX2024-03-001,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California Sur 02 — San José del Cabo,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,268503,136480,3486,139966,52.13,50505,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,88049,Baja California Sur,MX2024-03-002,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California Sur 02 — San José del Cabo,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,268503,136480,3486,139966,52.13,50505,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,37544,Baja California Sur,MX2024-03-002,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Baja California Sur 02 — San José del Cabo,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,268503,136480,3486,139966,52.13,50505,0,first,,,Jorge Álvarez Máynez,Máynez,10887,Baja California Sur,MX2024-03-002,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Campeche 01 — San Francisco de Campeche,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,347854,235584,4816,240400,69.11,65481,0,first,,,Claudia Sheinbaum Pardo,Sheinbaum,127784,Campeche,MX2024-04-001,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
Campeche 01 — San Francisco de Campeche,https://computos2024.ine.mx/presidencia/nacional/candidatura,https://cartografia.ine.mx/sige8/productosCartograficos/bases,Claudia Sheinbaum Pardo,Sheinbaum,347854,235584,4816,240400,69.11,65481,0,first,,,Bertha Xóchitl Gálvez Ruiz,Gálvez,45497,Campeche,MX2024-04-001,official,District totals aggregate INE polling-place computation records. National summary shares also include special-vote records that are not assigned to one of the 300 mapped federal districts.
