district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Holt,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-216.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-216.htm,"FERNANDO, Cassandra",Australian Labor Party,112953,99233,3923,103156,91.33,27843,"FERNANDO, Cassandra",Australian Labor Party,44686,"FERNANDO, Cassandra",Australian Labor Party,63538,"SAMUEL, Annette",Liberal,35695,27843,False,18852
Hotham,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-217.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-217.htm,"O'NEIL, Clare",Australian Labor Party,118993,106211,3692,109903,92.36,35813,"O'NEIL, Clare",Australian Labor Party,51880,"O'NEIL, Clare",Australian Labor Party,71012,"MATHARU, Harmick Singh",Liberal,35199,35813,False,19132
Hughes,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-124.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-124.htm,"MONCRIEFF, David",Australian Labor Party,114887,98295,9205,107500,93.57,6009,"MONCRIEFF, David",Labor,38331,"MONCRIEFF, David",Labor,52152,"WARE, Jenny",Liberal,46143,6009,False,13821
Hume,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-125.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-125.htm,"TAYLOR, Angus",Liberal,117449,99467,9729,109196,92.97,16027,"TAYLOR, Angus",Liberal,43615,"TAYLOR, Angus",Liberal,57747,"HUANG, Thomas",Labor,41720,16027,False,14132
Hunter,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-126.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-126.htm,"REPACHOLI, Dan",Australian Labor Party,132184,111672,9782,121454,91.88,20180,"REPACHOLI, Dan",Labor,48582,"REPACHOLI, Dan",Labor,65926,"BONDS, Stuart",Pauline Hanson's One Nation,45746,20180,False,17344
Indi,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-218.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-218.htm,"HAINES, Helen",Independent,120774,105761,6279,112040,92.77,18267,"HAINES, Helen",Independent,44723,"HAINES, Helen",Independent,62014,"TRENERY, James",Liberal,43747,18267,False,17291
Isaacs,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-219.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-219.htm,"DREYFUS, Mark",Australian Labor Party,120753,108181,3958,112139,92.87,31027,"DREYFUS, Mark",Australian Labor Party,53454,"DREYFUS, Mark",Australian Labor Party,69604,"OTTEY, Fiona",Liberal,38577,31027,False,16150
Jagajaga,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-220.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-220.htm,"THWAITES, Kate",Australian Labor Party,121269,111099,3288,114387,94.33,28617,"THWAITES, Kate",Australian Labor Party,47284,"THWAITES, Kate",Australian Labor Party,69858,"PARR, Chris",Liberal,41241,28617,False,22574
Kennedy,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-167.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-167.htm,"KATTER, Bob",Katter's Australian Party (KAP),123696,97162,6460,103622,83.77,30614,"KATTER, Bob",Katter's Australian Party (KAP),39219,"KATTER, Bob",Katter's Australian Party (KAP),63888,"SWAINE, Annette",LNP,33274,30614,False,24669
Kingsford Smith,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-127.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-127.htm,"THISTLETHWAITE, Matt",Australian Labor Party,117399,99132,6126,105258,89.66,34076,"THISTLETHWAITE, Matt",Labor,50346,"THISTLETHWAITE, Matt",Labor,66604,"COLE, Brad",Liberal,32528,34076,False,16258
Kingston,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-186.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-186.htm,"RISHWORTH, Amanda",Australian Labor Party,127919,112695,4959,117654,91.98,46747,"RISHWORTH, Amanda",Australian Labor Party,59758,"RISHWORTH, Amanda",Australian Labor Party,79721,"RISHWORTH, Jim",Liberal,32974,46747,False,19963
Kooyong,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-221.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-221.htm,"RYAN, Monique",Independent,124480,114868,2402,117270,94.21,1532,"HAMER, Amelia",Liberal,49542,"RYAN, Monique",Independent,58200,"HAMER, Amelia",Liberal,56668,1532,True,19245
La Trobe,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-223.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-223.htm,"WOOD, Jason",Liberal,115425,103618,3689,107307,92.97,4270,"WOOD, Jason",Liberal,40547,"WOOD, Jason",Liberal,53944,"SPRINGFIELD, Jeff",Australian Labor Party,49674,4270,False,13397
Lalor,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-222.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-222.htm,"RYAN, Joanne",Australian Labor Party,114496,99284,4120,103404,90.31,26238,"RYAN, Joanne",Australian Labor Party,43284,"RYAN, Joanne",Australian Labor Party,62761,"D'SILVA, Mira",Liberal,36523,26238,False,19477
Leichhardt,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-168.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-168.htm,"SMITH, Matt",Australian Labor Party,122757,94480,7372,101852,82.97,11454,"SMITH, Matt",Australian Labor Party,34488,"SMITH, Matt",Australian Labor Party,52967,"NEAL, Jeremy",LNP,41513,11454,False,18479
Lilley,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-169.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-169.htm,"WELLS, Anika",Australian Labor Party,118593,105440,2555,107995,91.06,30620,"WELLS, Anika",Australian Labor Party,48582,"WELLS, Anika",Australian Labor Party,68030,"WASHINGTON, Kimberley",LNP,37410,30620,False,19448
Lindsay,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-128.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-128.htm,"McINTOSH, Melissa",Liberal,121306,98146,12020,110166,90.82,5462,"McINTOSH, Melissa",Liberal,39003,"McINTOSH, Melissa",Liberal,51804,"McLEAN, Hollie",Labor,46342,5462,False,12801
Lingiari,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-306.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-306.htm,"SCRYMGOUR, Marion",Australian Labor Party,76817,45632,2157,47789,62.21,7416,"SCRYMGOUR, Marion",Australian Labor Party (Northern Territory) Branch,20372,"SCRYMGOUR, Marion",Australian Labor Party (Northern Territory) Branch,26524,"SIEBERT, Lisa",NT CLP,19108,7416,False,6152
Longman,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-302.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-302.htm,"YOUNG, Terry",Liberal National Party of Queensland,142744,121929,4998,126927,88.92,269,"YOUNG, Terry",LNP,43960,"YOUNG, Terry",LNP,61099,"DOUGLAS, Rhiannyn",Australian Labor Party,60830,269,False,17139
Lyne,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-130.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-130.htm,"PENFOLD, Alison",The Nationals,129584,109350,10979,120329,92.86,21388,"PENFOLD, Alison",The Nationals,39629,"PENFOLD, Alison",The Nationals,65369,"WILSON, Digby",Labor,43981,21388,False,25740
Lyons,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-196.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-196.htm,"WHITE, Rebecca",Australian Labor Party,88977,76832,5715,82547,92.77,17800,"WHITE, Rebecca",Australian Labor Party,33100,"WHITE, Rebecca",Australian Labor Party,47316,"BOWER, Susie",Liberal,29516,17800,False,14216
Macarthur,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-131.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-131.htm,"FREELANDER, Mike",Australian Labor Party,115008,93536,10188,103724,90.19,29194,"FREELANDER, Mike",Labor,45080,"FREELANDER, Mike",Labor,61365,"PAUDEL, Binod",Liberal,32171,29194,False,16285
Mackellar,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-132.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-132.htm,"SCAMPS, Sophie",Independent,129339,111847,8894,120741,93.35,12663,"SCAMPS, Sophie",Independent,42482,"SCAMPS, Sophie",Independent,62255,"BROWN, James",Liberal,49592,12663,False,19773
Macnamara,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-322.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-322.htm,"BURNS, Josh",Australian Labor Party,114579,100338,2246,102584,89.53,23670,"BURNS, Josh",Australian Labor Party,36228,"BURNS, Josh",Australian Labor Party,62004,"SAULO, Benson",Liberal,38334,23670,False,25776
Macquarie,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-133.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-133.htm,"TEMPLEMAN, Susan",Australian Labor Party,121939,109705,4758,114463,93.87,16907,"TEMPLEMAN, Susan",Labor,46773,"TEMPLEMAN, Susan",Labor,63306,"CREED, Mike",Liberal,46399,16907,False,16533
Makin,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-187.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-187.htm,"ZAPPIA, Tony",Australian Labor Party,123639,106148,6985,113133,91.5,31118,"ZAPPIA, Tony",Australian Labor Party,50764,"ZAPPIA, Tony",Australian Labor Party,68633,"ZAGLADOV, Irena",Liberal,37515,31118,False,17869
Mallee,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-224.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-224.htm,"WEBSTER, Anne",The Nationals,121604,103707,7540,111247,91.48,39487,"WEBSTER, Anne",The Nationals,51553,"WEBSTER, Anne",The Nationals,71597,"OLSEN, Greg",Australian Labor Party,32110,39487,False,20044
Maranoa,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-170.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-170.htm,"LITTLEPROUD, David",Liberal National Party of Queensland,115520,97687,5606,103293,89.42,39265,"LITTLEPROUD, David",LNP,51947,"LITTLEPROUD, David",LNP,68476,"DUNCAN, Sharon",Pauline Hanson's One Nation,29211,39265,False,16529
Maribyrnong,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-225.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-225.htm,"BRISKEY, Jo",Australian Labor Party,123249,111197,3098,114295,92.74,28123,"BRISKEY, Jo",Australian Labor Party,46064,"BRISKEY, Jo",Australian Labor Party,69660,"BEDDOE, Tim",Liberal,41537,28123,False,23596
Mayo,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-188.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-188.htm,"SHARKIE, Rebekha",Centre Alliance,137818,125182,4603,129785,94.17,37280,"SHARKIE, Rebekha",Centre Alliance,37453,"SHARKIE, Rebekha",Centre Alliance,81231,"BELL, Marisa",Australian Labor Party,43951,37280,False,43778
McEwen,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-226.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-226.htm,"MITCHELL, Rob",Australian Labor Party,117921,104616,5691,110307,93.54,9960,"MITCHELL, Rob",Australian Labor Party,39079,"MITCHELL, Rob",Australian Labor Party,57288,"McCLINTOCK, Jason",Liberal,47328,9960,False,18209
McMahon,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-315.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-315.htm,"BOWEN, Chris",Australian Labor Party,120536,97835,11581,109416,90.77,17649,"BOWEN, Chris",Labor,44537,"BOWEN, Chris",Labor,57742,"LAZAR, Carmen",Liberal,40093,17649,False,13205
McPherson,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-171.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-171.htm,"REBELLO, Leon",Liberal National Party of Queensland,121545,97215,8968,106183,87.36,8625,"REBELLO, Leon",LNP,34918,"REBELLO, Leon",LNP,52920,"PRICE, Alice",Australian Labor Party,44295,8625,False,18002
Melbourne,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-228.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-228.htm,"WITTY, Sarah",Australian Labor Party,113369,97448,2427,99875,88.1,5878,"BANDT, Adam",The Greens,38457,"WITTY, Sarah",Australian Labor Party,51663,"BANDT, Adam",The Greens,45785,5878,True,21122
Menzies,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-229.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-229.htm,"NG, Gabriel",Australian Labor Party,120989,109430,4523,113953,94.18,2358,"WOLAHAN, Keith",Liberal,44473,"NG, Gabriel",Australian Labor Party,55894,"WOLAHAN, Keith",Liberal,53536,2358,True,17882
Mitchell,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-134.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-134.htm,"HAWKE, Alex",Liberal,122997,109553,6156,115709,94.07,8345,"HAWKE, Alex",Liberal,50758,"HAWKE, Alex",Liberal,58949,"BIRCAN, Dilvan",Labor,50604,8345,False,8191
Monash,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-323.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-323.htm,"ALDRED, Mary",Liberal,116463,102520,6330,108850,93.46,8382,"ALDRED, Mary",Liberal,32579,"ALDRED, Mary",Liberal,55451,"FLETCHER, Tully",Australian Labor Party,47069,8382,False,22872
Moncrieff,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-172.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-172.htm,"BELL, Angie",Liberal National Party of Queensland,125713,100326,7362,107688,85.66,17656,"BELL, Angie",LNP,42047,"BELL, Angie",LNP,58991,"STUART, Blair",Australian Labor Party,41335,17656,False,16944
Moore,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-242.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-242.htm,"FRENCH, Tom",Australian Labor Party,121758,106837,5367,112204,92.15,6167,"FRENCH, Tom",Australian Labor Party,34734,"FRENCH, Tom",Australian Labor Party,56502,"CONNELLY, Vince",Liberal,50335,6167,False,21768
Moreton,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-173.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-173.htm,"CAMPBELL, Julie-Ann",Australian Labor Party,109260,93831,4232,98063,89.75,30197,"CAMPBELL, Julie-Ann",Australian Labor Party,39697,"CAMPBELL, Julie-Ann",Australian Labor Party,62014,"SWINDON, Henry",LNP,31817,30197,False,22317
New England,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-135.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-135.htm,"JOYCE, Barnaby",The Nationals,131238,114346,5816,120162,91.56,39014,"JOYCE, Barnaby",The Nationals,59711,"JOYCE, Barnaby",The Nationals,76680,"HUGHES, Laura",Labor,37666,39014,False,16969
Newcastle,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-136.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-136.htm,"CLAYDON, Sharon",Australian Labor Party,126226,108266,8145,116411,92.22,34222,"CLAYDON, Sharon",Labor,49054,"CLAYDON, Sharon",Labor,71244,"McCABE, Charlotte",The Greens,37022,34222,False,22190
Nicholls,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-324.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-324.htm,"BIRRELL, Sam",The Nationals,121390,105450,5556,111006,91.45,30324,"BIRRELL, Sam",The Nationals,48762,"BIRRELL, Sam",The Nationals,67887,"TRAVERS, Kim",Australian Labor Party,37563,30324,False,19125
O'Connor,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-243.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-243.htm,"WILSON, Rick",Liberal,122006,100115,5649,105764,86.69,26597,"WILSON, Rick",Liberal,34488,"WILSON, Rick",Liberal,63356,"MOIR, Darren",Australian Labor Party,36759,26597,False,28868
Oxley,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-174.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-174.htm,"DICK, Milton",Australian Labor Party,122449,104062,4128,108190,88.36,39944,"DICK, Milton",Australian Labor Party,54891,"DICK, Milton",Australian Labor Party,72003,"BURNS, Kevin",LNP,32059,39944,False,17112
Page,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-138.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-138.htm,"HOGAN, Kevin",The Nationals,129373,107594,11145,118739,91.78,19982,"HOGAN, Kevin",The Nationals,48049,"HOGAN, Kevin",The Nationals,63788,"BACKHOUS, Wendy",Labor,43806,19982,False,15739
Parkes,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-139.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-139.htm,"CHAFFEY, Jamie",The Nationals,130841,104887,11855,116742,89.22,27207,"CHAFFEY, Jamie",The Nationals,41912,"CHAFFEY, Jamie",The Nationals,66047,"FELL, Nathan",Labor,38840,27207,False,24135
Parramatta,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-140.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-140.htm,"CHARLTON, Andrew",Australian Labor Party,117501,97190,9556,106746,90.85,24390,"CHARLTON, Andrew",Labor,46427,"CHARLTON, Andrew",Labor,60790,"MULLENS, Katie",Liberal,36400,24390,False,14363
Paterson,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-249.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-249.htm,"SWANSON, Meryl",Australian Labor Party,127926,108704,9957,118661,92.76,14978,"SWANSON, Meryl",Labor,40290,"SWANSON, Meryl",Labor,61841,"ANTCLIFF, Laurence",Liberal,46863,14978,False,21551
Pearce,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-244.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-244.htm,"ROBERTS, Tracey",Australian Labor Party,115275,98093,3094,101187,87.78,12627,"ROBERTS, Tracey",Australian Labor Party,39303,"ROBERTS, Tracey",Australian Labor Party,55360,"NORBERGER, Jan",Liberal,42733,12627,False,16057
Perth,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-245.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-245.htm,"GORMAN, Patrick",Australian Labor Party,114458,99756,2491,102247,89.33,32944,"GORMAN, Patrick",Australian Labor Party,42947,"GORMAN, Patrick",Australian Labor Party,66350,"PANAIA, Susanna",Liberal,33406,32944,False,23403
Petrie,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-175.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-175.htm,"COMER, Emma",Australian Labor Party,134359,116792,3746,120538,89.71,2730,"HOWARTH, Luke",LNP,44196,"COMER, Emma",Australian Labor Party,59761,"HOWARTH, Luke",LNP,57031,2730,True,17223
Rankin,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-176.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-176.htm,"CHALMERS, Jim",Australian Labor Party,114950,91669,6304,97973,85.23,28515,"CHALMERS, Jim",Australian Labor Party,45303,"CHALMERS, Jim",Australian Labor Party,60092,"DARWEN, Paul",LNP,31577,28515,False,14789
Reid,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-144.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-144.htm,"SITOU, Sally",Australian Labor Party,117810,101217,6426,107643,91.37,24307,"SITOU, Sally",Labor,49166,"SITOU, Sally",Labor,62762,"CHUNG, Grange",Liberal,38455,24307,False,13596
Richmond,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-145.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-145.htm,"ELLIOT, Justine",Australian Labor Party,126814,104952,8600,113552,89.54,20998,"ELLIOT, Justine",Labor,31901,"ELLIOT, Justine",Labor,62975,"HONE, Kimberly",The Nationals,41977,20998,False,31074
Riverina,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-250.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-250.htm,"McCORMACK, Michael",The Nationals,128537,105837,13443,119280,92.8,26715,"McCORMACK, Michael",The Nationals,42678,"McCORMACK, Michael",The Nationals,66276,"JEFFRESON, Mark",Labor,39561,26715,False,23598
Robertson,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-146.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-146.htm,"REID, Gordon",Australian Labor Party,114922,101463,4876,106339,92.53,19007,"REID, Gordon",Labor,45411,"REID, Gordon",Labor,60235,"WICKS, Lucy",Liberal,41228,19007,False,14824
Ryan,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-177.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-177.htm,"WATSON-BROWN, Elizabeth",The Greens,114860,103462,3136,106598,92.81,6762,"FORREST, Maggie",LNP,35806,"WATSON-BROWN, Elizabeth",The Greens,55112,"FORREST, Maggie",LNP,48350,6762,True,25126
Scullin,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-232.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-232.htm,"GILES, Andrew",Australian Labor Party,114926,96545,7961,104506,90.93,27599,"GILES, Andrew",Australian Labor Party,43348,"GILES, Andrew",Australian Labor Party,62072,"TAGGAR, Rohit",Liberal,34473,27599,False,18724
Shortland,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-148.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-148.htm,"CONROY, Pat",Australian Labor Party,122971,108108,6731,114839,93.39,24880,"CONROY, Pat",Labor,48222,"CONROY, Pat",Labor,66494,"KING, Emma",Liberal,41614,24880,False,18272
Solomon,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-307.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-307.htm,"GOSLING, Luke John",Australian Labor Party,78702,60130,2240,62370,79.25,1576,"BAYLISS, Lisa",NT CLP,21642,"GOSLING, Luke John",Australian Labor Party (Northern Territory) Branch,30853,"BAYLISS, Lisa",NT CLP,29277,1576,True,11102
Spence,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-325.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-325.htm,"BURNELL, Matt",Australian Labor Party,138898,111582,9968,121550,87.51,34224,"BURNELL, Matt",Australian Labor Party,49463,"BURNELL, Matt",Australian Labor Party,72903,"WILD, Daniel",Liberal,38679,34224,False,23440
Sturt,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-190.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-190.htm,"CLUTTERHAM, Claire",Australian Labor Party,130300,117137,4049,121186,93.01,15515,"CLUTTERHAM, Claire",Australian Labor Party,41333,"CLUTTERHAM, Claire",Australian Labor Party,66326,"STEVENS, James",Liberal,50811,15515,False,24993
Swan,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-247.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-247.htm,"MASCARENHAS, Zaneta",Australian Labor Party,116105,98280,3114,101394,87.33,27496,"MASCARENHAS, Zaneta",Australian Labor Party,41897,"MASCARENHAS, Zaneta",Australian Labor Party,62888,"FELS, Mic",Liberal,35392,27496,False,20991
Sydney,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-149.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-149.htm,"PLIBERSEK, Tanya",Australian Labor Party,127445,107249,4161,111410,87.42,44929,"PLIBERSEK, Tanya",Labor,59153,"PLIBERSEK, Tanya",Labor,76089,"VELEZ, Luc",The Greens,31160,44929,False,16936
Tangney,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-248.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-248.htm,"LIM, Sam",Australian Labor Party,122584,110991,2624,113615,92.68,15515,"LIM, Sam",Australian Labor Party,47175,"LIM, Sam",Australian Labor Party,63253,"ONG, Howard",Liberal,47738,15515,False,16078
Wannon,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-233.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-233.htm,"TEHAN, Dan",Liberal,121788,108403,6086,114489,94.01,7095,"TEHAN, Dan",Liberal,47312,"TEHAN, Dan",Liberal,57749,"DYSON, Alex",Independent,50654,7095,False,10437
Warringah,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-151.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-151.htm,"STEGGALL, Zali",Independent,130761,114895,5520,120415,92.09,25741,"STEGGALL, Zali",Independent,45590,"STEGGALL, Zali",Independent,70318,"ROGERS, Jaimee",Liberal,44577,25741,False,24728
Watson,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-251.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-251.htm,"BURKE, Tony",Australian Labor Party,116432,82834,16983,99817,85.73,27364,"BURKE, Tony",Labor,39763,"BURKE, Tony",Labor,55099,"BASYOUNY, Ziad",Independent,27735,27364,False,15336
Wentworth,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-152.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-152.htm,"SPENDER, Allegra",Independent,127463,110431,3106,113537,89.07,18427,"SPENDER, Allegra",Independent,40284,"SPENDER, Allegra",Independent,64429,"KNOX, Ro",Liberal,46002,18427,False,24145
Werriwa,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-153.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-153.htm,"STANLEY, Anne Maree",Australian Labor Party,117790,87614,18274,105888,89.9,11870,"STANLEY, Anne Maree",Labor,35785,"STANLEY, Anne Maree",Labor,49742,"KAYAL, Sam",Liberal,37872,11870,False,13957
Whitlam,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-150.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-150.htm,"BERRY, Carol",Australian Labor Party,130093,109316,11909,121225,93.18,13656,"BERRY, Carol",Labor,42230,"BERRY, Carol",Labor,61486,"SMITH, Nathaniel",Liberal,47830,13656,False,19256
Wide Bay,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-178.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-178.htm,"O'BRIEN, Llew",Liberal National Party of Queensland,123153,105058,4908,109966,89.29,16034,"O'BRIEN, Llew",LNP,41055,"O'BRIEN, Llew",LNP,60546,"CHALMERS, Elliott",Australian Labor Party,44512,16034,False,19491
Wills,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-234.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-234.htm,"KHALIL, Peter",Australian Labor Party,125264,109781,5106,114887,91.72,3137,"KHALIL, Peter",Australian Labor Party,39069,"KHALIL, Peter",Australian Labor Party,56459,"RATNAM, Samantha",The Greens,53322,3137,False,17390
Wright,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-316.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-316.htm,"BUCHHOLZ, Scott",Liberal National Party of Queensland,140286,116880,7655,124535,88.77,18648,"BUCHHOLZ, Scott",LNP,39809,"BUCHHOLZ, Scott",LNP,67764,"McCREADIE, Pam",Australian Labor Party,49116,18648,False,27955
