district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Alabama,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kay Ivey,Republican,0,1717817,0,1717817,0,327265,0,first,,,Kay Ivey,Republican,1021276,United States,US-GOVERNOR-STATE-AL,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Alabama,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kay Ivey,Republican,0,1717817,0,1717817,0,327265,0,first,,,Walt Maddox,Democratic,694011,United States,US-GOVERNOR-STATE-AL,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Alabama,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Kay Ivey,Republican,0,1717817,0,1717817,0,327265,0,first,,,Write-ins,Other,2530,United States,US-GOVERNOR-STATE-AL,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Alaska,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Dunleavy,Republican,0,283134,0,283134,0,19892,0,first,,,Mike Dunleavy,Republican,145631,United States,US-GOVERNOR-STATE-AK,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Alaska,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Dunleavy,Republican,0,283134,0,283134,0,19892,0,first,,,Mark Begich,Democratic,125739,United States,US-GOVERNOR-STATE-AK,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Alaska,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Dunleavy,Republican,0,283134,0,283134,0,19892,0,first,,,Bill Walker,Independent,5757,United States,US-GOVERNOR-STATE-AK,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Alaska,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Dunleavy,Republican,0,283134,0,283134,0,19892,0,first,,,William Toien,Libertarian,5402,United States,US-GOVERNOR-STATE-AK,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Alaska,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Mike Dunleavy,Republican,0,283134,0,283134,0,19892,0,first,,,Write-ins,Other,605,United States,US-GOVERNOR-STATE-AK,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Arizona,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Doug Ducey,Republican,0,2379369,0,2379369,0,336522,0,first,,,Doug Ducey,Republican,1330863,United States,US-GOVERNOR-STATE-AZ,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Arizona,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Doug Ducey,Republican,0,2379369,0,2379369,0,336522,0,first,,,David Garcia,Democratic,994341,United States,US-GOVERNOR-STATE-AZ,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Arizona,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Doug Ducey,Republican,0,2379369,0,2379369,0,336522,0,first,,,Angel Torres,Other,50962,United States,US-GOVERNOR-STATE-AZ,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Arizona,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Doug Ducey,Republican,0,2379369,0,2379369,0,336522,0,first,,,Write-ins,Other,3203,United States,US-GOVERNOR-STATE-AZ,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Arkansas,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Governor Asa Hutchinson,Republican,0,891509,0,891509,0,299188,0,first,,,Governor Asa Hutchinson,Republican,582406,United States,US-GOVERNOR-STATE-AR,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Arkansas,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Governor Asa Hutchinson,Republican,0,891509,0,891509,0,299188,0,first,,,Jared K Henderson,Democratic,283218,United States,US-GOVERNOR-STATE-AR,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
Arkansas,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Governor Asa Hutchinson,Republican,0,891509,0,891509,0,299188,0,first,,,Mark West,Libertarian,25885,United States,US-GOVERNOR-STATE-AR,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
California,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Gavin Newsom,Democratic,0,12464235,0,12464235,0,2978585,0,first,,,Gavin Newsom,Democratic,7721410,United States,US-GOVERNOR-STATE-CA,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
California,https://electionlab.mit.edu/data,https://electionlab.mit.edu/data,Gavin Newsom,Democratic,0,12464235,0,12464235,0,2978585,0,first,,,John H Cox,Republican,4742825,United States,US-GOVERNOR-STATE-CA,compiled,Candidate totals are aggregated from checksum- or revision-pinned MIT Election Lab precinct returns. The state view is the sum of mapped county/reporting areas.
