district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Guadeloupe,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,298169,172008,13294,185302,62.15,75466,0,first,,,François Hollande,François Hollande,123737,Region,FR2012-T2-REG-01,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Guadeloupe,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,298169,172008,13294,185302,62.15,75466,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,48271,Region,FR2012-T2-REG-01,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Martinique,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,302712,167356,13592,180948,59.78,61698,0,first,,,François Hollande,François Hollande,114527,Region,FR2012-T2-REG-02,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Martinique,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,302712,167356,13592,180948,59.78,61698,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,52829,Region,FR2012-T2-REG-02,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Guyane,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,77089,41710,2391,44101,57.21,10050,0,first,,,François Hollande,François Hollande,25880,Region,FR2012-T2-REG-03,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Guyane,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,77089,41710,2391,44101,57.21,10050,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,15830,Region,FR2012-T2-REG-03,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
La Réunion,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,578355,400229,21165,421394,72.86,171989,0,first,,,François Hollande,François Hollande,286109,Region,FR2012-T2-REG-04,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
La Réunion,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,578355,400229,21165,421394,72.86,171989,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,114120,Region,FR2012-T2-REG-04,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Mayotte,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,Nicolas Sarkozy,Nicolas Sarkozy,77544,38622,1660,40282,51.95,730,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,19676,Region,FR2012-T2-REG-06,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Mayotte,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,Nicolas Sarkozy,Nicolas Sarkozy,77544,38622,1660,40282,51.95,730,0,first,,,François Hollande,François Hollande,18946,Region,FR2012-T2-REG-06,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Île-de-France,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,6945073,5386042,250543,5636585,81.16,358026,0,first,,,François Hollande,François Hollande,2872034,Region,FR2012-T2-REG-11,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Île-de-France,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,6945073,5386042,250543,5636585,81.16,358026,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,2514008,Region,FR2012-T2-REG-11,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Champagne-Ardenne,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,Nicolas Sarkozy,Nicolas Sarkozy,921102,684881,49030,733911,79.68,56279,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,370580,Region,FR2012-T2-REG-21,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Champagne-Ardenne,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,Nicolas Sarkozy,Nicolas Sarkozy,921102,684881,49030,733911,79.68,56279,0,first,,,François Hollande,François Hollande,314301,Region,FR2012-T2-REG-21,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Picardie,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,1334536,1007876,73390,1081266,81.02,19104,0,first,,,François Hollande,François Hollande,513490,Region,FR2012-T2-REG-22,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Picardie,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,1334536,1007876,73390,1081266,81.02,19104,0,first,,,Nicolas Sarkozy,Nicolas Sarkozy,494386,Region,FR2012-T2-REG-22,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
Haute-Normandie,https://www.data.gouv.fr/datasets/election-presidentielle-2012-resultats-572126,https://www.data.gouv.fr/datasets/contours-administratifs,François Hollande,François Hollande,1293934,985549,65353,1050902,81.22,50337,0,first,,,François Hollande,François Hollande,517943,Region,FR2012-T2-REG-23,official,Definitive Ministry of the Interior result. Overseas areas are shown in compact schematic insets; inset positions and scales are not geographic.
