district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
강남구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Kim Moon-soo,Kim Moon-soo,472730,371406,2356,373762,79.06,90455,0,first,,,Kim Moon-soo,Kim Moon-soo,210177,Seoul,KR2025-11-001,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강남구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Kim Moon-soo,Kim Moon-soo,472730,371406,2356,373762,79.06,90455,0,first,,,Lee Jae-myung,Lee Jae-myung,119722,Seoul,KR2025-11-001,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강남구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Kim Moon-soo,Kim Moon-soo,472730,371406,2356,373762,79.06,90455,0,first,,,Lee Jun-seok,Lee Jun-seok,37564,Seoul,KR2025-11-001,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강남구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Kim Moon-soo,Kim Moon-soo,472730,371406,2356,373762,79.06,90455,0,first,,,Kwon Young-guk,Kwon Young-guk,3738,Seoul,KR2025-11-001,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강남구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Kim Moon-soo,Kim Moon-soo,472730,371406,2356,373762,79.06,90455,0,first,,,Song Jin-ho,Song Jin-ho,205,Seoul,KR2025-11-001,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강동구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Lee Jae-myung,Lee Jae-myung,428942,347804,2488,350292,81.66,11116,0,first,,,Lee Jae-myung,Lee Jae-myung,160645,Seoul,KR2025-11-002,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강동구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Lee Jae-myung,Lee Jae-myung,428942,347804,2488,350292,81.66,11116,0,first,,,Kim Moon-soo,Kim Moon-soo,149529,Seoul,KR2025-11-002,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강동구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Lee Jae-myung,Lee Jae-myung,428942,347804,2488,350292,81.66,11116,0,first,,,Lee Jun-seok,Lee Jun-seok,33664,Seoul,KR2025-11-002,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강동구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Lee Jae-myung,Lee Jae-myung,428942,347804,2488,350292,81.66,11116,0,first,,,Kwon Young-guk,Kwon Young-guk,3662,Seoul,KR2025-11-002,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강동구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Lee Jae-myung,Lee Jae-myung,428942,347804,2488,350292,81.66,11116,0,first,,,Song Jin-ho,Song Jin-ho,304,Seoul,KR2025-11-002,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강북구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Lee Jae-myung,Lee Jae-myung,257971,196573,1563,198136,76.81,32988,0,first,,,Lee Jae-myung,Lee Jae-myung,105780,Seoul,KR2025-11-003,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강북구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Lee Jae-myung,Lee Jae-myung,257971,196573,1563,198136,76.81,32988,0,first,,,Kim Moon-soo,Kim Moon-soo,72792,Seoul,KR2025-11-003,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
강북구 — Seoul,https://www.data.go.kr/data/15025528/fileData.do,https://www.data.go.kr/data/15129688/fileData.do,Lee Jae-myung,Lee Jae-myung,257971,196573,1563,198136,76.81,32988,0,first,,,Lee Jun-seok,Lee Jun-seok,15575,Seoul,KR2025-11-003,official,Official NEC polling-district returns aggregated to municipality/election-commission areas. Hwaseong A and B are combined to the official municipal boundary.
