district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Albury,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/dop/dop,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",59834,49788,1795,51583,86.21,24895,0,first,,,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",26368
Albury,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/dop/dop,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",59834,49788,1795,51583,86.21,24895,0,first,,,DAVERN Eli,The Greens NSW,4672
Albury,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/dop/dop,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",59834,49788,1795,51583,86.21,24895,0,first,,,FERNANDO Asanki,Animal Justice Party,1263
Albury,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/dop/dop,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",59834,49788,1795,51583,86.21,24895,0,first,,,HAMILTON Ross,Sustainable Australia Party - Stop Overdevelopment / Corruption,1171
Albury,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/dop/dop,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",59834,49788,1795,51583,86.21,24895,0,first,,,ROBERTSON Geoffrey,Liberal Democratic Party,1224
Albury,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/dop/dop,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",59834,49788,1795,51583,86.21,24895,0,first,,,ROWLAND Marcus,Australian Labor Party (NSW Branch),11081
Albury,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/dop/dop,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",59834,49788,1795,51583,86.21,24895,0,first,,,SINCLAIR Peter,"Shooters, Fishers and Farmers Party (NSW) Incorporated",4009
Albury,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/dop/dop,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",59834,49788,1795,51583,86.21,24895,1,progressive,HAMILTON Ross,Sustainable Australia Party - Stop Overdevelopment / Corruption,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",26471
Albury,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/dop/dop,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",59834,49788,1795,51583,86.21,24895,1,progressive,HAMILTON Ross,Sustainable Australia Party - Stop Overdevelopment / Corruption,DAVERN Eli,The Greens NSW,4780
Albury,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/cc/fp_summary,https://pastvtr.elections.nsw.gov.au/SG2301/LA/albury/dop/dop,CLANCY Justin,"The Liberal Party of Australia, New South Wales Division",59834,49788,1795,51583,86.21,24895,1,progressive,HAMILTON Ross,Sustainable Australia Party - Stop Overdevelopment / Corruption,FERNANDO Asanki,Animal Justice Party,1351
