district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,ANC,ANC,201816,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,DA,DA,55991,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,EFF,EFF,17821,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,UDM,UDM,8066,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,COPE,COPE,2787,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,PAC,PAC,2390,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,AIC,AIC,1843,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,ACDP,ACDP,1818,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,Kingdom Governance Movement,Kingdom Governance Movement,910,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,FF+,FF+,584,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,Agang SA,Agang SA,489,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,APC,APC,483,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,United Congress,United Congress,332,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,Azanian People'S Organisation,Azanian People'S Organisation,241,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
Buffalo City,https://results.elections.org.za/home/NPEPublicReports/291/National/Results,,ANC,ANC,399556,296632,3393,300025,75.09,148317,0,first,,,Pan Africanist Movement,Pan Africanist Movement,172,municipality,BUF,official,Municipality National Assembly ballot totals; National Assembly seats are allocated nationally.,0
