district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Alabama,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Tommy Tuberville,Republican,0,2316445,0,2316445,0,471598,0,first,,,Tommy Tuberville,Republican,1392076,United States,US-SENATE-STATE-AL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Alabama,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Tommy Tuberville,Republican,0,2316445,0,2316445,0,471598,0,first,,,Doug Jones,Democratic,920478,United States,US-SENATE-STATE-AL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Alabama,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Tommy Tuberville,Republican,0,2316445,0,2316445,0,471598,0,first,,,Scattered,Other,3891,United States,US-SENATE-STATE-AL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Alaska,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Dan Sullivan,Republican,0,354587,0,354587,0,45044,0,first,,,Dan Sullivan,Republican,191112,United States,US-SENATE-STATE-AK,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Alaska,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Dan Sullivan,Republican,0,354587,0,354587,0,45044,0,first,,,Al Gross,Other,146068,United States,US-SENATE-STATE-AK,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Alaska,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Dan Sullivan,Republican,0,354587,0,354587,0,45044,0,first,,,John Wayne Howe,Other,16806,United States,US-SENATE-STATE-AK,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Alaska,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Dan Sullivan,Republican,0,354587,0,354587,0,45044,0,first,,,Scattered,Other,601,United States,US-SENATE-STATE-AK,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arkansas,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Tom Cotton,Republican,0,1193261,0,1193261,0,394481,0,first,,,Tom Cotton,Republican,793871,United States,US-SENATE-STATE-AR,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Arkansas,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Tom Cotton,Republican,0,1193261,0,1193261,0,394481,0,first,,,"Ricky Dale, Jr. Harrington",Libertarian,399390,United States,US-SENATE-STATE-AR,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Colorado,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,John W. Hickenlooper,Democratic,0,3235790,0,3235790,0,301622,0,first,,,John W. Hickenlooper,Democratic,1731114,United States,US-SENATE-STATE-CO,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Colorado,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,John W. Hickenlooper,Democratic,0,3235790,0,3235790,0,301622,0,first,,,Cory Gardner,Republican,1429492,United States,US-SENATE-STATE-CO,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Colorado,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,John W. Hickenlooper,Democratic,0,3235790,0,3235790,0,301622,0,first,,,Raymon Anthony Doane,Libertarian,56262,United States,US-SENATE-STATE-CO,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Colorado,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,John W. Hickenlooper,Democratic,0,3235790,0,3235790,0,301622,0,first,,,Daniel Doyle,Other,9820,United States,US-SENATE-STATE-CO,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Colorado,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,John W. Hickenlooper,Democratic,0,3235790,0,3235790,0,301622,0,first,,,"Stephen ""Seku"" Evans",Other,8971,United States,US-SENATE-STATE-CO,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Colorado,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,John W. Hickenlooper,Democratic,0,3235790,0,3235790,0,301622,0,first,,,Bruce Lohmiller,Other,71,United States,US-SENATE-STATE-CO,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Colorado,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,John W. Hickenlooper,Democratic,0,3235790,0,3235790,0,301622,0,first,,,Danny Skelly,Other,55,United States,US-SENATE-STATE-CO,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Colorado,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,John W. Hickenlooper,Democratic,0,3235790,0,3235790,0,301622,0,first,,,Michael Sanchez,Other,5,United States,US-SENATE-STATE-CO,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Christopher A. Coons,Democratic,0,490935,0,490935,0,105750,0,first,,,Christopher A. Coons,Democratic,291804,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Christopher A. Coons,Democratic,0,490935,0,490935,0,105750,0,first,,,Lauren Witzke,Republican,186054,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Christopher A. Coons,Democratic,0,490935,0,490935,0,105750,0,first,,,Mark W. Turley,Other,7833,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Delaware,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Christopher A. Coons,Democratic,0,490935,0,490935,0,105750,0,first,,,Nadine M. Frost,Libertarian,5244,United States,US-SENATE-STATE-DE,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Georgia,https://openelections.net/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Jon Ossoff,Democratic,0,4484902,0,4484902,0,54944,0,first,,,Jon Ossoff,Democratic,2269923,United States,US-SENATE-STATE-GA,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded. This state uses the decisive regular-seat runoff.
Georgia,https://openelections.net/,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Jon Ossoff,Democratic,0,4484902,0,4484902,0,54944,0,first,,,David A. Perdue,Republican,2214979,United States,US-SENATE-STATE-GA,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded. This state uses the decisive regular-seat runoff.
Idaho,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Jim Risch,Republican,0,859827,0,859827,0,252582,0,first,,,Jim Risch,Republican,538446,United States,US-SENATE-STATE-ID,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Idaho,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Jim Risch,Republican,0,859827,0,859827,0,252582,0,first,,,Paulette Jordan,Democratic,285864,United States,US-SENATE-STATE-ID,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Idaho,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Jim Risch,Republican,0,859827,0,859827,0,252582,0,first,,,Natalie M. Fleming,Independent,25329,United States,US-SENATE-STATE-ID,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Idaho,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Jim Risch,Republican,0,859827,0,859827,0,252582,0,first,,,Ray J. Writz,Other,10188,United States,US-SENATE-STATE-ID,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Illinois,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Richard J. Durbin,Democratic,0,5968901,0,5968901,0,959060,0,first,,,Richard J. Durbin,Democratic,3278930,United States,US-SENATE-STATE-IL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Illinois,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Richard J. Durbin,Democratic,0,5968901,0,5968901,0,959060,0,first,,,"Mark C., Jr. Curran",Republican,2319870,United States,US-SENATE-STATE-IL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Illinois,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Richard J. Durbin,Democratic,0,5968901,0,5968901,0,959060,0,first,,,Willie L. Wilson,Other,237699,United States,US-SENATE-STATE-IL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Illinois,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Richard J. Durbin,Democratic,0,5968901,0,5968901,0,959060,0,first,,,Danny Malouf,Libertarian,75673,United States,US-SENATE-STATE-IL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Illinois,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Richard J. Durbin,Democratic,0,5968901,0,5968901,0,959060,0,first,,,David F. Black,Green,56711,United States,US-SENATE-STATE-IL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
Illinois,https://electionlab.mit.edu/data,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/,Richard J. Durbin,Democratic,0,5968901,0,5968901,0,959060,0,first,,,Kevin Keely,Other,10,United States,US-SENATE-STATE-IL,official,Candidate totals are aggregated from checksum-pinned MIT Election Lab returns and audited against the official FEC state compilation. Concurrent special elections are excluded.
