district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,New Democracy,New Democracy,37730,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,SYRIZA,SYRIZA,23103,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,PASOK–KINAL,PASOK–KINAL,6852,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,Greek Solution,Greek Solution,4916,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,Χρυσή Αυγή,Χρυσή Αυγή,2956,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,KKE,KKE,2472,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,MeRA25,MeRA25,2001,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,Έν. Κεντρώων,Έν. Κεντρώων,1107,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,Course of Freedom,Course of Freedom,676,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,639,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,Δημιουργία ξανά!,Δημιουργία ξανά!,623,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,Ελλ. Συνέλευσις,Ελλ. Συνέλευσις,268,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
Έβρου,https://ekloges-prev.singularlogic.eu/2019/v/home/districts/1/,https://www.ypes.gr/lipsi-archeion-apotelesmaton-ethnikon-eklogon/,New Democracy,New Democracy,166713,83868,2216,86084,51.64,14627,0,first,,,ANTARSYA,ANTARSYA,242,Greece,GR2019-01,archived-result-feed,"Ministry-hosted election archive; the map shows the locally leading party list, while seats are allocated under the national parliamentary system.",4
