district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Brunswick,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbrunswickdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionbrunswickdistrict.html,"GARRETT, Jane",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,42321,36444,2018,38464,90.89,,"GARRETT, Jane",ALP,13129,"GARRETT, Jane",ALP,19411,"DAWES, Cyndi",Greens,17033,2378,False,6282
Bulleen,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbulleendistrict.html,,"KOTSIRAS, Nicholas",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,35488,31666,1611,33277,93.77,,"KOTSIRAS, Nicholas",Liberal,18849,"KOTSIRAS, Nicholas",Liberal,20509,"REID, Ivan",ALP,11199,9310,False,1660
Bundoora,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultbundooradistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionbundooradistrict.html,"BROOKS, Colin",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,36644,32497,1770,34267,93.51,,"BROOKS, Colin",ALP,14967,"BROOKS, Colin",ALP,18706,"BRAR, Goldy",Liberal,13791,4915,False,3739
Burwood,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultburwooddistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionburwooddistrict.html,"WATT, Graham",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,38951,35210,1215,36425,93.51,,"WATT, Graham",Liberal,17500,"WATT, Graham",Liberal,17682,"STENSHOLT, Bob",ALP,11826,5856,False,182
Carrum,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultcarrumdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributioncarrumdistrict.html,"BAUER, Donna",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,42415,37821,1840,39661,93.51,,"BAUER, Donna",Liberal,17539,"BAUER, Donna",Liberal,19681,"LINDELL, Jenny",ALP,18140,1541,False,2142
Caulfield,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultcaulfielddistrict.html,,"SOUTHWICK, David",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,37692,32934,1223,34157,90.62,,"SOUTHWICK, David",Liberal,19018,"SOUTHWICK, David",Liberal,20267,"ABRAMSON, Heather",ALP,12672,7595,False,1249
Clayton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultclaytondistrict.html,,"LIM, Hong",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,33843,29157,1808,30965,91.5,,"LIM, Hong",ALP,15843,"LIM, Hong",ALP,19071,"SCOTT, Justin",Liberal,10129,8942,False,3228
Cranbourne,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultcranbournedistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributioncranbournedistrict.html,"PERERA, Jude",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,48076,41904,2754,44658,92.89,,"PERERA, Jude",ALP,17803,"PERERA, Jude",ALP,21727,"ABLETT, Geoff",Liberal,20177,1550,False,3924
Dandenong,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultdandenongdistrict.html,,"PANDAZOPOULOS, John",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,35535,29557,2373,31930,89.86,,"PANDAZOPOULOS, John",ALP,14934,"PANDAZOPOULOS, John",ALP,18887,"KEY, Dale",Liberal,10686,8201,False,3953
Derrimut,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultderrimutdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionderrimutdistrict.html,"LANGUILLER, Telmo",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,40846,34267,2906,37173,91.01,,"LANGUILLER, Telmo",ALP,17076,"LANGUILLER, Telmo",ALP,17603,"TSENG, Wayne",Liberal,8195,9408,False,527
Doncaster,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultdoncasterdistrict.html,,"WOOLDRIDGE, Mary",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,36523,32548,1614,34162,93.54,,"WOOLDRIDGE, Mary",Liberal,20417,"WOOLDRIDGE, Mary",Liberal,22020,"PICK, Charles",ALP,10549,11471,False,1603
Eltham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultelthamdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionelthamdistrict.html,"HERBERT, Steve",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,39389,35762,1494,37256,94.58,,"HART, Andrew",Liberal,16047,"HERBERT, Steve",ALP,18173,"HART, Andrew",Liberal,17589,584,True,4381
Essendon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultessendondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionessendondistrict.html,"MADDEN, Justin",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,39853,35246,1480,36733,92.17,,"GAUCI, Rebecca",Liberal,12981,"MADDEN, Justin",ALP,18476,"GAUCI, Rebecca",Liberal,16770,1706,True,5612
Evelyn,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultevelyndistrict.html,,"FYFFE, Christine",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,40186,36305,1729,38034,94.64,,"FYFFE, Christine",Liberal,20612,"FYFFE, Christine",Liberal,23095,"HARRIS, Peter",ALP,13286,9809,False,2483
Ferntree Gully,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultferntreegullydistrict.html,,"WAKELING, Nick",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,44213,39647,2189,41836,94.62,,"WAKELING, Nick",Liberal,22020,"WAKELING, Nick",Liberal,24591,"CULLINAN, Josh",ALP,15070,9521,False,2571
Footscray,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultfootscraydistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionfootscraydistrict.html,"THOMSON, Marsha",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,40289,34294,1989,36283,90.06,,"THOMSON, Marsha",ALP,14611,"THOMSON, Marsha",ALP,22714,"BETTS, Ken",Liberal,11580,11134,False,8103
Forest Hill,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultforesthilldistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionforesthilldistrict.html,"ANGUS, Neil",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,36414,32997,1271,34268,94.11,,"ANGUS, Neil",Liberal,16043,"ANGUS, Neil",Liberal,16769,"MARSHALL, Kirstie",ALP,13304,3465,False,726
Frankston,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultfrankstondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionfrankstondistrict.html,"SHAW, Geoff",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,36328,31844,1591,33435,92.04,,"SHAW, Geoff",Liberal,14899,"SHAW, Geoff",Liberal,16581,"HARKNESS, Alistair",ALP,15263,1318,False,1682
Geelong,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgeelongdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributiongeelongdistrict.html,"TREZISE, Ian",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,40062,35974,1528,37502,93.61,,"THOMSON, Alastair",Liberal,15472,"TREZISE, Ian",ALP,18757,"THOMSON, Alastair",Liberal,17217,1540,True,3948
Gembrook,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgembrookdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributiongembrookdistrict.html,"BATTIN, Brad",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,43410,38447,2366,40813,94.02,,"BATTIN, Brad",Liberal,18427,"BATTIN, Brad",Liberal,19845,"LOBATO, Tammy",ALP,13102,6743,False,1418
Gippsland East,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgippslandeastdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributiongippslandeastdistrict.html,"BULL, Tim",NATIONAL PARTY OF AUSTRALIA - VICTORIA,41418,37652,1242,38894,93.91,,"BULL, Tim",Nationals,16987,"BULL, Tim",Nationals,23348,"INGRAM, Craig",Independent,14304,9044,False,6361
Gippsland South,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultgippslandsouthdistrict.html,,"RYAN, Peter",NATIONAL PARTY OF AUSTRALIA - VICTORIA,39215,35223,1615,36838,93.94,,"RYAN, Peter",Nationals,22479,"RYAN, Peter",Nationals,25573,"BOYCE, Steve",ALP,9655,15918,False,3094
Hastings,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resulthastingsdistrict.html,,"BURGESS, Neale",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,45194,40029,2356,42385,93.78,,"BURGESS, Neale",Liberal,21656,"BURGESS, Neale",Liberal,24379,"HOSKING, Steve",ALP,15728,8651,False,2723
Hawthorn,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resulthawthorndistrict.html,,"BAILLIEU, Ted",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,38753,34546,1047,35593,91.85,,"BAILLIEU, Ted",Liberal,21036,"BAILLIEU, Ted",Liberal,23060,"McNALLY, John",ALP,11493,11567,False,2024
Ivanhoe,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultivanhoedistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionivanhoedistrict.html,"CARBINES, Anthony",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,38781,34329,1613,35942,92.68,,"ZIEBELL, Carl",Liberal,14413,"CARBINES, Anthony",ALP,17739,"ZIEBELL, Carl",Liberal,16590,1149,True,5599
Keilor,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultkeilordistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionkeilordistrict.html,"HUTCHINS, Natalie",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,52853,46030,3502,49532,93.72,,"HUTCHINS, Natalie",ALP,22943,"HUTCHINS, Natalie",ALP,23606,"RYDER, Damon",Liberal,14817,8789,False,663
Kew,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultkewdistrict.html,,"McINTOSH, Andrew",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,36904,33083,1145,34228,92.75,,"McINTOSH, Andrew",Liberal,19878,"McINTOSH, Andrew",Liberal,21560,"JACKSON, Kate",ALP,11512,10048,False,1682
Kilsyth,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultkilsythdistrict.html,,"HODGETT, David",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,40627,36608,1744,38352,94.4,,"HODGETT, David",Liberal,19348,"HODGETT, David",Liberal,22122,"SETCHES, Vicki",ALP,14503,7619,False,2774
Kororoit,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultkororoitdistrict.html,,"KAIROUZ, Marlene",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,42497,35636,3076,38712,91.09,,"KAIROUZ, Marlene",ALP,19891,"KAIROUZ, Marlene",ALP,24453,"KESIC, Goran",Liberal,11203,13250,False,4562
Lara,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultlaradistrict.html,,"EREN, John",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,44088,38758,2373,41131,93.29,,"EREN, John",ALP,20778,"EREN, John",ALP,25299,"EYTON, Robert",Liberal,13387,11912,False,4521
Lowan,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultlowandistrict.html,,"DELAHUNTY, Hugh",NATIONAL PARTY OF AUSTRALIA - VICTORIA,38478,35155,1363,36518,94.91,,"DELAHUNTY, Hugh",Nationals,23702,"DELAHUNTY, Hugh",Nationals,25337,"KIRSOPP, Mandy",ALP,9812,15525,False,1635
Lyndhurst,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultlyndhurstdistrict.html,,"HOLDING, Tim",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,41578,35733,2715,38448,92.47,,"HOLDING, Tim",ALP,19820,"HOLDING, Tim",ALP,22912,"HOLLAND, Tony",Liberal,12941,9971,False,3092
Macedon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmacedondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionmacedondistrict.html,"DUNCAN, Joanne",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,47847,42870,2349,45219,94.51,,"WESTON, Tristan",Liberal,18141,"DUNCAN, Joanne",ALP,21975,"WESTON, Tristan",Liberal,20895,1080,True,4693
Malvern,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmalverndistrict.html,,"O'BRIEN, Michael",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,37798,33941,1109,35050,92.73,,"O'BRIEN, Michael",Liberal,22160,"O'BRIEN, Michael",Liberal,23881,"VOULANAS, Nick",ALP,10023,13858,False,1721
Melbourne,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmelbournedistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionmelbournedistrict.html,"PIKE, Bronwyn",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,43916,36767,1409,38176,86.93,,"PIKE, Bronwyn",ALP,13116,"PIKE, Bronwyn",ALP,20653,"WALTERS, Brian",Greens,16114,4539,False,7537
Melton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmeltondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionmeltondistrict.html,"NARDELLA, Don",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,43639,37460,2926,40386,92.55,,"NARDELLA, Don",ALP,18520,"NARDELLA, Don",ALP,18821,"KEAN, Braidy",Liberal,11807,7014,False,301
Mildura,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmilduradistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionmilduradistrict.html,"CRISP, Peter",NATIONAL PARTY OF AUSTRALIA - VICTORIA,37638,32512,2011,34523,91.72,,"CRISP, Peter",Nationals,15170,"CRISP, Peter",Nationals,16840,"MILNE, Glenn",Independent,9140,7700,False,1670
Mill Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmillparkdistrict.html,,"D'AMBROSIO, Lily",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,41032,35904,2430,38334,93.42,,"D'AMBROSIO, Lily",ALP,21861,"D'AMBROSIO, Lily",ALP,24966,"CHUGHA, Peter",Liberal,10982,13984,False,3105
Mitcham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmitchamdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionmitchamdistrict.html,"RYALL, Dee",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,37054,33763,1208,34971,94.38,,"RYALL, Dee",Liberal,15717,"RYALL, Dee",Liberal,17817,"ROBINSON, Tony",ALP,15946,1871,False,2100
Monbulk,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmonbulkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionmonbulkdistrict.html,"MERLINO, James",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,37887,34088,1582,35670,94.15,,"MILLS, Matt",Liberal,14506,"MERLINO, James",ALP,17684,"MILLS, Matt",Liberal,16404,1280,True,5366
Mordialloc,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmordiallocdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionmordiallocdistrict.html,"WREFORD, Lorraine",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,41690,36753,2368,39121,93.84,,"WREFORD, Lorraine",Liberal,17223,"WREFORD, Lorraine",Liberal,19137,"MUNT, Janice",ALP,17616,1521,False,1914
Mornington,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmorningtondistrict.html,,"MORRIS, David",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,40195,36197,1464,37661,93.7,,"MORRIS, David",Liberal,22238,"MORRIS, David",Liberal,23915,"DOOLEY, James",ALP,12305,11610,False,1677
Morwell,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmorwelldistrict.html,,"NORTHE, Russell",NATIONAL PARTY OF AUSTRALIA - VICTORIA,38648,34216,1838,36054,93.29,,"NORTHE, Russell",Nationals,19200,"NORTHE, Russell",Nationals,22726,"MIDDLEMISS, Graeme",ALP,11572,11154,False,3526
Mount Waverley,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmountwaverleydistrict.html,,"GIDLEY, Michael",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,36917,33358,1289,34647,93.85,,"GIDLEY, Michael",Liberal,17126,"GIDLEY, Michael",Liberal,19177,"MORAND, Maxine",ALP,14204,4973,False,2051
Mulgrave,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmulgravedistrict.html,,"ANDREWS, Daniel",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,34995,30368,2069,32437,92.69,,"ANDREWS, Daniel",ALP,15392,"ANDREWS, Daniel",ALP,17779,"MANN, Courtney",Liberal,12623,5156,False,2387
Murray Valley,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultmurrayvalleydistrict.html,,"McCURDY, Tim",NATIONAL PARTY OF AUSTRALIA - VICTORIA,38342,34100,1845,35945,93.75,,"McCURDY, Tim",Nationals,18357,"McCURDY, Tim",Nationals,23604,"ENSHAW, Lachlan",ALP,10587,13017,False,5247
Narracan,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultnarracandistrict.html,,"BLACKWOOD, Gary",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,42337,38179,1531,39710,93.8,,"BLACKWOOD, Gary",Liberal,21636,"BLACKWOOD, Gary",Liberal,23814,"FLYNN, Tony",ALP,14353,9461,False,2178
Narre Warren North,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010resultnarrewarrennorthdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2010/state2010distributionnarrewarrennorthdistrict.html,"DONNELLAN, Luke",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,40203,35377,2325,37702,93.78,,"DONNELLAN, Luke",ALP,15043,"DONNELLAN, Luke",ALP,18739,"FRAZER, Michelle",Liberal,16638,2101,False,3696
