district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Albury,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Albury.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Albury.htm,APLIN Greg,LP,49719,43064,,,90.0,21533,0,first,,,APLIN,LP,26316
Albury,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Albury.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Albury.htm,APLIN Greg,LP,49719,43064,,,90.0,21533,0,first,,,AVASALU,CDP,1101
Albury,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Albury.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Albury.htm,APLIN Greg,LP,49719,43064,,,90.0,21533,0,first,,,BINGLE,AD,617
Albury,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Albury.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Albury.htm,APLIN Greg,LP,49719,43064,,,90.0,21533,0,first,,,CAMERON,ALP,6566
Albury,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Albury.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Albury.htm,APLIN Greg,LP,49719,43064,,,90.0,21533,0,first,,,HESSE,GNS,2188
Albury,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Albury.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Albury.htm,APLIN Greg,LP,49719,43064,,,90.0,21533,0,first,,,WAREHAM,IND,6276
Albury,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Albury.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Albury.htm,APLIN Greg,LP,49719,43064,,,90.0,21533,1,final,,,APLIN Greg,LP,28606
Albury,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Albury.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Albury.htm,APLIN Greg,LP,49719,43064,,,90.0,21533,1,final,,,CAMERON Darren,ALP,8609
Auburn,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Auburn.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Auburn.htm,PERRY Barbara,ALP,50994,44028,,,90.9,22015,0,first,,,ATTIE,LP,14159
Auburn,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_district_summary-Auburn.htm,https://pastvtr.elections.nsw.gov.au/SGE2011/la/la_dop-Auburn.htm,PERRY Barbara,ALP,50994,44028,,,90.9,22015,0,first,,,DAOUD,IND,759
