district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,0,first,,,"TUDGE, Alan",Liberal,39733
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,0,first,,,"EVANS, Rupert",Australian Labor Party,32725
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,0,first,,,"CRAIG, Salore",Australian Greens,8206
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,0,first,,,"HANNA, Rachel",Family First,4153
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,1,transfer,"HANNA, Rachel",Family First,"CRAIG, Salore",Australian Greens,867
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,1,transfer,"HANNA, Rachel",Family First,"EVANS, Rupert",Australian Labor Party,1335
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,1,transfer,"HANNA, Rachel",Family First,"TUDGE, Alan",Liberal,1951
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,1,progressive,"HANNA, Rachel",Family First,"TUDGE, Alan",Liberal,41684
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,1,progressive,"HANNA, Rachel",Family First,"EVANS, Rupert",Australian Labor Party,34060
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,1,progressive,"HANNA, Rachel",Family First,"CRAIG, Salore",Australian Greens,9073
Aston,https://results.aec.gov.au/15508/Website/HouseDivisionPage-15508-197.htm,https://results.aec.gov.au/15508/Website/HouseDop-15508-197.htm,"TUDGE, Alan",Liberal,93447,84817,3854,88671,94.89,2985,2,transfer,"CRAIG, Salore",Australian Greens,"EVANS, Rupert",Australian Labor Party,6856
