district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,PSOE,PSOE,46775,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,VOX,VOX,6573,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,SUMAR,SUMAR,21561,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,EH Bildu,EH Bildu,32987,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,EAJ-PNV,EAJ-PNV,28075,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,PACMA,PACMA,773,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,FO,FO,354,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,RECORTES CERO,RECORTES CERO,185,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,PUM+J,PUM+J,106,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,PCTE,PCTE,165,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Araba/Álava,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,260214,168385,2153,170538,65.54,84193,0,first,,,ESCAÑOS EN BLANCO,ESCAÑOS EN BLANCO,619,Spain,ES-04,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,4
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,PP,PP,212816,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,PSOE,PSOE,205049,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,VOX,VOX,74571,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,SUMAR,SUMAR,88630,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,PACMA,PACMA,3167,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,FO,FO,1176,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,RECORTES CERO,RECORTES CERO,590,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,PUM+J,PUM+J,773,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,PCTE,PCTE,1598,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,ESPAÑA VACIADA,ESPAÑA VACIADA,2314,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Asturias,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,959023,590953,12230,603183,62.9,295477,0,first,,,PUEDE,PUEDE,269,Spain,ES-05,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,7
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,PP,PP,42369,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,PSOE,PSOE,26828,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,VOX,VOX,15068,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,SUMAR,SUMAR,5027,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,PACMA,PACMA,275,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,FO,FO,100,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,RECORTES CERO,RECORTES CERO,42,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,PUM+J,PUM+J,91,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,PCTE,PCTE,85,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,XAV,XAV,7362,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Ávila,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,136669,97324,1796,99120,72.53,48663,0,first,,,FE de las JONS,FE de las JONS,77,Spain,ES-52,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,3
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,550702,388236,9997,398233,72.31,194119,0,first,,,PP,PP,148068,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,5
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,550702,388236,9997,398233,72.31,194119,0,first,,,PSOE,PSOE,153473,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,5
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,550702,388236,9997,398233,72.31,194119,0,first,,,VOX,VOX,53492,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,5
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,550702,388236,9997,398233,72.31,194119,0,first,,,SUMAR,SUMAR,26778,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,5
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,550702,388236,9997,398233,72.31,194119,0,first,,,PACMA,PACMA,1395,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,5
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,550702,388236,9997,398233,72.31,194119,0,first,,,FO,FO,477,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,5
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,550702,388236,9997,398233,72.31,194119,0,first,,,RECORTES CERO,RECORTES CERO,204,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,5
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,550702,388236,9997,398233,72.31,194119,0,first,,,PUM+J,PUM+J,464,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,5
Badajoz,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSOE,PSOE,550702,388236,9997,398233,72.31,194119,0,first,,,BQEX,BQEX,3885,Spain,ES-06,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,5
Balears (Illes),https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,828755,498576,9657,508233,61.32,249289,0,first,,,PP,PP,179303,Spain,ES-07,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,8
Balears (Illes),https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,828755,498576,9657,508233,61.32,249289,0,first,,,PSOE,PSOE,151786,Spain,ES-07,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,8
Balears (Illes),https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,828755,498576,9657,508233,61.32,249289,0,first,,,VOX,VOX,76547,Spain,ES-07,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,8
Balears (Illes),https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,828755,498576,9657,508233,61.32,249289,0,first,,,SUMAR,SUMAR,83487,Spain,ES-07,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,8
Balears (Illes),https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,828755,498576,9657,508233,61.32,249289,0,first,,,PACMA,PACMA,4969,Spain,ES-07,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,8
Balears (Illes),https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,828755,498576,9657,508233,61.32,249289,0,first,,,FO,FO,1039,Spain,ES-07,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,8
Balears (Illes),https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,828755,498576,9657,508233,61.32,249289,0,first,,,RECORTES CERO,RECORTES CERO,726,Spain,ES-07,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,8
Balears (Illes),https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PP,PP,828755,498576,9657,508233,61.32,249289,0,first,,,PCTE,PCTE,719,Spain,ES-07,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,8
Barcelona,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,https://www.boe.es/buscar/doc.php?id=BOE-A-2023-18907,PSC,PSC,4243500,2646419,42301,2688720,63.36,1323210,0,first,,,PP,PP,367519,Spain,ES-08,official,Blank and null ballots are combined as non-party ballots so party-list votes plus non-party ballots reconcile to ballots cast.,32
