district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,N-VA,N-VA,361022,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,VLAAMS BELANG,VLAAMS BELANG,217333,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,CD&V,CD&V,128036,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,GROEN,GROEN,127131,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,Open Vld,Open Vld,111505,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,sp.a,sp.a,93114,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,PVDA,PVDA,88430,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,DierAnimal,DierAnimal,13544,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,Piratenpartij,Piratenpartij,7521,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,D-SA,D-SA,3605,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,PV&S,PV&S,3217,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Antwerp,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,N-VA,N-VA,1341450,1156127,44187,1200314,89.48,143689,0,first,,,Volt,Volt,1669,Belgium,BE21,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency.,24
Brussels-Capital,https://elections.fgov.be/elections-du-26-mai-2019-tableaux-des-resultats,https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_03M_2021_4326_LEVL_2.geojson,ECOLO,ECOLO,612601,501459,30151,531610,86.78,7949,0,first,,,ECOLO,ECOLO,108144,Belgium,BE10,official,Official SPF Interior Chamber returns; the map shows the locally leading list in each multi-member constituency. Brussels/Flemish-Brabant enrolment and invalid ballots are proportionally apportioned from their exact joint canton totals because facility-municipality ballots are assigned across the constituency boundary.,15
