district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Deakin,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-209.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-209.htm,"GREGG, Matt",Australian Labor Party,126675,115507,4692,120199,94.89,6521,"SUKKAR, Michael",Liberal,44732,"GREGG, Matt",Australian Labor Party,61014,"SUKKAR, Michael",Liberal,54493,6521,True,20837
Dunkley,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-210.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-210.htm,"BELYEA, Jodie",Australian Labor Party,124350,109174,5559,114733,92.27,15454,"BELYEA, Jodie",Australian Labor Party,41792,"BELYEA, Jodie",Australian Labor Party,62314,"CONROY, Nathan",Liberal,46860,15454,False,20522
Flinders,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-211.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-211.htm,"McKENZIE, Zoe",Liberal,127540,114923,4246,119169,93.44,5257,"McKENZIE, Zoe",Liberal,47375,"McKENZIE, Zoe",Liberal,60090,"SMITH, Ben",Independent,54833,5257,False,12715
Fraser,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-321.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-321.htm,"MULINO, Daniel",Australian Labor Party,124191,107467,4250,111717,89.96,19831,"MULINO, Daniel",Australian Labor Party,45786,"MULINO, Daniel",Australian Labor Party,63649,"TRUONG, Huong",The Greens,43818,19831,False,17863
Gellibrand,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-212.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-212.htm,"WATTS, Tim",Australian Labor Party,118962,105202,3538,108740,91.41,31776,"WATTS, Tim",Australian Labor Party,49044,"WATTS, Tim",Australian Labor Party,68489,"REESON, Ben",Liberal,36713,31776,False,19445
Gippsland,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-213.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-213.htm,"CHESTER, Darren",The Nationals,118075,104758,3904,108662,92.03,40554,"CHESTER, Darren",The Nationals,55036,"CHESTER, Darren",The Nationals,72656,"STEPHENS, Sonny",Australian Labor Party,32102,40554,False,17620
Goldstein,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-214.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-214.htm,"WILSON, Tim",Liberal,126139,115673,3198,118871,94.24,175,"WILSON, Tim",Liberal,50228,"WILSON, Tim",Liberal,57924,"DANIEL, Zoe",Independent,57749,175,False,7696
Gorton,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-309.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-309.htm,"JORDAN-BAIRD, Alice",Australian Labor Party,129230,113430,5210,118640,91.81,23330,"JORDAN-BAIRD, Alice",Australian Labor Party,48834,"JORDAN-BAIRD, Alice",Australian Labor Party,68380,"FLETCHER, John",Liberal,45050,23330,False,19546
Hawke,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-326.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-326.htm,"RAE, Sam",Australian Labor Party,118785,103817,4431,108248,91.13,15843,"RAE, Sam",Australian Labor Party,40619,"RAE, Sam",Australian Labor Party,59830,"COTTOM, Simmone",Liberal,43987,15843,False,19211
Holt,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-216.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-216.htm,"FERNANDO, Cassandra",Australian Labor Party,112953,99233,3923,103156,91.33,27843,"FERNANDO, Cassandra",Australian Labor Party,44686,"FERNANDO, Cassandra",Australian Labor Party,63538,"SAMUEL, Annette",Liberal,35695,27843,False,18852
Hotham,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-217.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-217.htm,"O'NEIL, Clare",Australian Labor Party,118993,106211,3692,109903,92.36,35813,"O'NEIL, Clare",Australian Labor Party,51880,"O'NEIL, Clare",Australian Labor Party,71012,"MATHARU, Harmick Singh",Liberal,35199,35813,False,19132
Indi,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-218.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-218.htm,"HAINES, Helen",Independent,120774,105761,6279,112040,92.77,18267,"HAINES, Helen",Independent,44723,"HAINES, Helen",Independent,62014,"TRENERY, James",Liberal,43747,18267,False,17291
Isaacs,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-219.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-219.htm,"DREYFUS, Mark",Australian Labor Party,120753,108181,3958,112139,92.87,31027,"DREYFUS, Mark",Australian Labor Party,53454,"DREYFUS, Mark",Australian Labor Party,69604,"OTTEY, Fiona",Liberal,38577,31027,False,16150
Jagajaga,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-220.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-220.htm,"THWAITES, Kate",Australian Labor Party,121269,111099,3288,114387,94.33,28617,"THWAITES, Kate",Australian Labor Party,47284,"THWAITES, Kate",Australian Labor Party,69858,"PARR, Chris",Liberal,41241,28617,False,22574
Kooyong,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-221.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-221.htm,"RYAN, Monique",Independent,124480,114868,2402,117270,94.21,1532,"HAMER, Amelia",Liberal,49542,"RYAN, Monique",Independent,58200,"HAMER, Amelia",Liberal,56668,1532,True,19245
La Trobe,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-223.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-223.htm,"WOOD, Jason",Liberal,115425,103618,3689,107307,92.97,4270,"WOOD, Jason",Liberal,40547,"WOOD, Jason",Liberal,53944,"SPRINGFIELD, Jeff",Australian Labor Party,49674,4270,False,13397
Lalor,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-222.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-222.htm,"RYAN, Joanne",Australian Labor Party,114496,99284,4120,103404,90.31,26238,"RYAN, Joanne",Australian Labor Party,43284,"RYAN, Joanne",Australian Labor Party,62761,"D'SILVA, Mira",Liberal,36523,26238,False,19477
Macnamara,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-322.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-322.htm,"BURNS, Josh",Australian Labor Party,114579,100338,2246,102584,89.53,23670,"BURNS, Josh",Australian Labor Party,36228,"BURNS, Josh",Australian Labor Party,62004,"SAULO, Benson",Liberal,38334,23670,False,25776
Mallee,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-224.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-224.htm,"WEBSTER, Anne",The Nationals,121604,103707,7540,111247,91.48,39487,"WEBSTER, Anne",The Nationals,51553,"WEBSTER, Anne",The Nationals,71597,"OLSEN, Greg",Australian Labor Party,32110,39487,False,20044
Maribyrnong,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-225.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-225.htm,"BRISKEY, Jo",Australian Labor Party,123249,111197,3098,114295,92.74,28123,"BRISKEY, Jo",Australian Labor Party,46064,"BRISKEY, Jo",Australian Labor Party,69660,"BEDDOE, Tim",Liberal,41537,28123,False,23596
McEwen,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-226.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-226.htm,"MITCHELL, Rob",Australian Labor Party,117921,104616,5691,110307,93.54,9960,"MITCHELL, Rob",Australian Labor Party,39079,"MITCHELL, Rob",Australian Labor Party,57288,"McCLINTOCK, Jason",Liberal,47328,9960,False,18209
Melbourne,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-228.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-228.htm,"WITTY, Sarah",Australian Labor Party,113369,97448,2427,99875,88.1,5878,"BANDT, Adam",The Greens,38457,"WITTY, Sarah",Australian Labor Party,51663,"BANDT, Adam",The Greens,45785,5878,True,21122
Menzies,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-229.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-229.htm,"NG, Gabriel",Australian Labor Party,120989,109430,4523,113953,94.18,2358,"WOLAHAN, Keith",Liberal,44473,"NG, Gabriel",Australian Labor Party,55894,"WOLAHAN, Keith",Liberal,53536,2358,True,17882
Monash,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-323.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-323.htm,"ALDRED, Mary",Liberal,116463,102520,6330,108850,93.46,8382,"ALDRED, Mary",Liberal,32579,"ALDRED, Mary",Liberal,55451,"FLETCHER, Tully",Australian Labor Party,47069,8382,False,22872
Nicholls,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-324.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-324.htm,"BIRRELL, Sam",The Nationals,121390,105450,5556,111006,91.45,30324,"BIRRELL, Sam",The Nationals,48762,"BIRRELL, Sam",The Nationals,67887,"TRAVERS, Kim",Australian Labor Party,37563,30324,False,19125
Scullin,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-232.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-232.htm,"GILES, Andrew",Australian Labor Party,114926,96545,7961,104506,90.93,27599,"GILES, Andrew",Australian Labor Party,43348,"GILES, Andrew",Australian Labor Party,62072,"TAGGAR, Rohit",Liberal,34473,27599,False,18724
Wannon,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-233.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-233.htm,"TEHAN, Dan",Liberal,121788,108403,6086,114489,94.01,7095,"TEHAN, Dan",Liberal,47312,"TEHAN, Dan",Liberal,57749,"DYSON, Alex",Independent,50654,7095,False,10437
Wills,https://results.aec.gov.au/31496/Website/HouseDivisionPage-31496-234.htm,https://results.aec.gov.au/31496/Website/HouseDop-31496-234.htm,"KHALIL, Peter",Australian Labor Party,125264,109781,5106,114887,91.72,3137,"KHALIL, Peter",Australian Labor Party,39069,"KHALIL, Peter",Australian Labor Party,56459,"RATNAM, Samantha",The Greens,53322,3137,False,17390
