district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Albany,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STEPHENS, Rebecca",Australian Labor Party,27464,23239,799,24038,87.53,11620,0,first,,,"STEPHENS, Rebecca",Australian Labor Party,11804
Albany,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STEPHENS, Rebecca",Australian Labor Party,27464,23239,799,24038,87.53,11620,0,first,,,"LEARY, Scott",Liberal Party,4236
Albany,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STEPHENS, Rebecca",Australian Labor Party,27464,23239,799,24038,87.53,11620,0,first,,,"BAESJOU, Delma",The Nationals,2480
Albany,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STEPHENS, Rebecca",Australian Labor Party,27464,23239,799,24038,87.53,11620,0,first,,,"GILMOUR, Nelson",The Greens,1310
Albany,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STEPHENS, Rebecca",Australian Labor Party,27464,23239,799,24038,87.53,11620,0,first,,,"'t HART, Ian",Australian Christians,1246
Albany,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STEPHENS, Rebecca",Australian Labor Party,27464,23239,799,24038,87.53,11620,0,first,,,"KINSELLA, Michelle",Pauline Hanson's One Nation,602
Albany,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STEPHENS, Rebecca",Australian Labor Party,27464,23239,799,24038,87.53,11620,0,first,,,"LOUDEN, Karrie","Shooters, Fishers and Farmers",459
Albany,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STEPHENS, Rebecca",Australian Labor Party,27464,23239,799,24038,87.53,11620,0,first,,,"CULL, Caroline",Legalise Cannabis Party WA,417
Albany,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STEPHENS, Rebecca",Australian Labor Party,27464,23239,799,24038,87.53,11620,0,first,,,"MADEO, Sandra",NO MANDATORY VACCINATION,325
Albany,https://www.elections.wa.gov.au/elections/state-elections/reports/2021-state-election-results-and-statistics-report,https://www.elections.wa.gov.au/sites/default/files/content/SGE%202021/SGE%202021%20Reports/3_21_Res_Stats_Leg_Assem_0.pdf,"STEPHENS, Rebecca",Australian Labor Party,27464,23239,799,24038,87.53,11620,0,first,,,"DODSON, Malcolm",Liberal Democrats,170
