district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes
Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/albertparkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionalbertparkdistrict.html,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43134,36576,1575,38151,88.45,,0,first,,,"HURLEY, James",SEX PARTY,1263
Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/albertparkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionalbertparkdistrict.html,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43134,36576,1575,38151,88.45,,0,first,,,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,11826
Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/albertparkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionalbertparkdistrict.html,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43134,36576,1575,38151,88.45,,0,first,,,"ARMSTRONG, Steven",Independent,289
Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/albertparkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionalbertparkdistrict.html,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43134,36576,1575,38151,88.45,,0,first,,,"PERKINS, Tex",Independent,1614
Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/albertparkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionalbertparkdistrict.html,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43134,36576,1575,38151,88.45,,0,first,,,"EELES, Shannon",LIBERAL,15177
Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/albertparkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionalbertparkdistrict.html,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43134,36576,1575,38151,88.45,,0,first,,,"COLLIS, David",AUSTRALIAN GREENS,6134
Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/albertparkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionalbertparkdistrict.html,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43134,36576,1575,38151,88.45,,0,first,,,"GEYER, Deborah",FAMILY FIRST,273
Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/albertparkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionalbertparkdistrict.html,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43134,36576,1575,38151,88.45,,1,transfer,"GEYER, Deborah",FAMILY FIRST,"HURLEY, James",SEX PARTY,28
Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/albertparkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionalbertparkdistrict.html,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43134,36576,1575,38151,88.45,,1,transfer,"GEYER, Deborah",FAMILY FIRST,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43
Albert Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/albertparkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2014/distributionalbertparkdistrict.html,"FOLEY, Martin",AUSTRALIAN LABOR PARTY,43134,36576,1575,38151,88.45,,1,transfer,"GEYER, Deborah",FAMILY FIRST,"ARMSTRONG, Steven",Independent,18
