district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,primary_leader,primary_leader_party,primary_leader_votes,winner,winner_party,winner_final_votes,runner_up,runner_up_party,runner_up_final_votes,final_margin,preference_changed_result,winner_transfer_gain
Bendigo West,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbendigowestdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionbendigowestdistrict.html,"CAMERON, Bob",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,39557,35330,1413,36743,92.89,,"CAMERON, Bob",ALP,17120,"CAMERON, Bob",ALP,17950,"McCLURE, Bruce",Liberal,12831,5119,False,830
Bentleigh,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbentleighdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionbentleighdistrict.html,"HUDSON, Rob",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,37250,33646,1365,35011,93.99,,"HUDSON, Rob",ALP,15811,"HUDSON, Rob",ALP,18950,"GOBBO, James",Liberal,14696,4254,False,3139
Box Hill,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultboxhilldistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionboxhilldistrict.html,"CLARK, Robert",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,37970,34093,1171,35264,92.87,,"CLARK, Robert",Liberal,16872,"CLARK, Robert",Liberal,17578,"CHONG, Robert",ALP,11406,6172,False,706
Brighton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbrightondistrict.html,,"ASHER, Louise",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,36932,32902,968,33870,91.71,,"ASHER, Louise",Liberal,18067,"ASHER, Louise",Liberal,20041,"SHELTON, Jane",ALP,12853,7188,False,1974
Broadmeadows,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbroadmeadowsdistrict.html,,"BRUMBY, John",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,36713,30454,2743,33197,90.42,,"BRUMBY, John",ALP,20600,"BRUMBY, John",ALP,24878,"PARSONS, Daniel",Liberal,5500,19378,False,4278
Brunswick,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbrunswickdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionbrunswickdistrict.html,"CARLI, Carlo",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,39734,33288,2186,35474,89.28,,"CARLI, Carlo",ALP,15891,"CARLI, Carlo",ALP,17853,"DAWES, Cyndi",Greens,15435,2418,False,1962
Bulleen,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbulleendistrict.html,,"KOTSIRAS, Nicholas",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,34692,31342,1325,32667,94.16,,"KOTSIRAS, Nicholas",Liberal,16518,"KOTSIRAS, Nicholas",Liberal,18182,"CAMPBELL, Neill",ALP,12935,5247,False,1664
Bundoora,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultbundooradistrict.html,,"BROOKS, Colin",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,35354,31794,1531,33325,94.26,,"BROOKS, Colin",ALP,16868,"BROOKS, Colin",ALP,20701,"AFFORD, Kane",Liberal,11086,9615,False,3833
Burwood,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultburwooddistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionburwooddistrict.html,"STENSHOLT, Bob",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,38284,34603,989,35592,92.97,,"STENSHOLT, Bob",ALP,14565,"STENSHOLT, Bob",ALP,18594,"BAILEY, Graham",Liberal,16009,2585,False,4029
Carrum,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcarrumdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributioncarrumdistrict.html,"LINDELL, Jenny",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,39516,35154,1741,36895,93.37,,"LINDELL, Jenny",ALP,16846,"LINDELL, Jenny",ALP,19935,"SHELLEY, Jeff",Liberal,15219,4716,False,3089
Caulfield,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcaulfielddistrict.html,,"SHARDEY, Helen",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,36491,31959,1215,33174,90.91,,"SHARDEY, Helen",Liberal,17253,"SHARDEY, Helen",Liberal,18400,"CUSWORTH, Steve",ALP,13526,4874,False,1147
Clayton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultclaytondistrict.html,,"LIM, Hong",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,33398,29741,1818,31559,94.49,,"LIM, Hong",ALP,18496,"LIM, Hong",ALP,20884,"CARTY, Michael",Liberal,8836,12048,False,2388
Cranbourne,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultcranbournedistrict.html,,"PERERA, Jude",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,40541,35785,2144,37929,93.56,,"PERERA, Jude",ALP,19719,"PERERA, Jude",ALP,21927,"MARTIN, Luke",Liberal,13851,8076,False,2208
Dandenong,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultdandenongdistrict.html,,"PANDAZOPOULOS, John",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,34489,29259,2178,31437,91.15,,"PANDAZOPOULOS, John",ALP,17126,"PANDAZOPOULOS, John",ALP,20077,"NICHOLLS, Cameron",Liberal,9162,10915,False,2951
Derrimut,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultderrimutdistrict.html,,"LANGUILLER, Telmo",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,35906,30110,2799,32909,91.65,,"LANGUILLER, Telmo",ALP,19103,"LANGUILLER, Telmo",ALP,22365,"TRAN, Charles",Liberal,7735,14630,False,3262
Doncaster,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultdoncasterdistrict.html,,"WOOLDRIDGE, Mary",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,35524,31905,1325,33230,93.54,,"WOOLDRIDGE, Mary",Liberal,16127,"WOOLDRIDGE, Mary",Liberal,18541,"ARGONDIZZO, Lidia",ALP,13359,5182,False,2414
Eltham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultelthamdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionelthamdistrict.html,"HERBERT, Steve",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,38242,34990,1189,36179,94.61,,"HERBERT, Steve",ALP,15541,"HERBERT, Steve",ALP,19764,"ONDARCHIE, Craig",Liberal,15226,4538,False,4223
Essendon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultessendondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionessendondistrict.html,"MADDIGAN, Judy",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,37601,32853,1639,34492,91.73,,"MADDIGAN, Judy",ALP,16383,"MADDIGAN, Judy",ALP,16505,"D'SOUZA, Conrad",Liberal,11087,5418,False,122
Evelyn,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultevelyndistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionevelyndistrict.html,"FYFFE, Christine",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,37693,33996,1553,35549,94.31,,"FYFFE, Christine",Liberal,15586,"FYFFE, Christine",Liberal,17943,"McTAGGART, Heather",ALP,16053,1890,False,2357
Ferntree Gully,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultferntreegullydistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionferntreegullydistrict.html,"WAKELING, Nick",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,40994,36657,2064,38721,94.46,,"WAKELING, Nick",Liberal,16187,"WAKELING, Nick",Liberal,18342,"ECKSTEIN, Anne",ALP,18315,27,False,2155
Footscray,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultfootscraydistrict.html,,"THOMSON, Marsha",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,37293,31380,2306,33686,90.33,,"THOMSON, Marsha",ALP,16471,"THOMSON, Marsha",ALP,23428,"NATION, Cam",Liberal,7948,15480,False,6957
Forest Hill,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultforesthilldistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionforesthilldistrict.html,"MARSHALL, Kirstie",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,36669,33281,1250,34531,94.17,,"ANGUS, Neil",Liberal,14757,"MARSHALL, Kirstie",ALP,16896,"ANGUS, Neil",Liberal,16385,511,True,2894
Frankston,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultfrankstondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionfrankstondistrict.html,"HARKNESS, Alistair",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,35465,31523,1391,32914,92.81,,"HARKNESS, Alistair",ALP,13703,"HARKNESS, Alistair",ALP,16775,"McARTHUR, Rochelle",Liberal,14748,2027,False,3072
Geelong,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultgeelongdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributiongeelongdistrict.html,"TREZISE, Ian",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,39307,34842,1339,36181,92.05,,"TREZISE, Ian",ALP,17069,"TREZISE, Ian",ALP,17594,"DIXON, Scott",Liberal,13638,3956,False,525
Gembrook,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultgembrookdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributiongembrookdistrict.html,"LOBATO, Tammy",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,38722,34842,1551,36393,93.99,,"WILDES, Simon",Liberal,13994,"LOBATO, Tammy",ALP,17670,"WILDES, Simon",Liberal,17172,498,True,4004
Gippsland East,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultgippslandeastdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributiongippslandeastdistrict.html,"INGRAM, Craig",,39024,34728,1496,36224,92.82,,"INGRAM, Craig",Independent,13344,"INGRAM, Craig",Independent,18538,"BOMMER, Peter",Liberal,8295,10243,False,5194
Gippsland South,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultgippslandsouthdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributiongippslandsouthdistrict.html,"RYAN, Peter",NATIONAL PARTY OF AUSTRALIA - VICTORIA,37314,33325,1615,34940,93.64,,"RYAN, Peter",Nationals,13818,"RYAN, Peter",Nationals,21932,"BOYCE, Steve",ALP,11393,10539,False,8114
Hastings,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resulthastingsdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionhastingsdistrict.html,"BURGESS, Neale",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,39913,36191,1475,37666,94.37,,"BURGESS, Neale",Liberal,16111,"BURGESS, Neale",Liberal,18454,"BUCHANAN, Rosy",ALP,17737,717,False,2343
Hawthorn,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resulthawthorndistrict.html,,"BAILLIEU, Ted",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,38017,33641,890,34531,90.83,,"BAILLIEU, Ted",Liberal,18860,"BAILLIEU, Ted",Liberal,20941,"McNALLY, John",ALP,12694,8247,False,2081
Ivanhoe,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultivanhoedistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionivanhoedistrict.html,"LANGDON, Craig",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,37162,32952,1567,34519,92.89,,"LANGDON, Craig",ALP,13772,"LANGDON, Craig",ALP,19918,"GRATTON, Maxwell",Liberal,13034,6884,False,6146
Keilor,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultkeilordistrict.html,,"SEITZ, George",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,46060,40503,2718,43221,93.84,,"SEITZ, George",ALP,23674,"SEITZ, George",ALP,28107,"CLIFFORD, John",Liberal,12385,15722,False,4433
Kew,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultkewdistrict.html,,"McINTOSH, Andrew",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,36049,32135,896,33031,91.63,,"McINTOSH, Andrew",Liberal,17269,"McINTOSH, Andrew",Liberal,19131,"WILLIAMS, Maree",ALP,12990,6141,False,1862
Kilsyth,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultkilsythdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionkilsythdistrict.html,"HODGETT, David",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,38358,34611,1412,36026,93.92,,"HODGETT, David",Liberal,15097,"HODGETT, David",Liberal,17428,"BEARD, Dympna",ALP,17183,245,False,2331
Kororoit,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultkororoitdistrict.html,,"HAERMEYER, Andre",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,38186,32421,2745,35166,92.09,,"HAERMEYER, Andre",ALP,19978,"HAERMEYER, Andre",ALP,24482,"ALEXANDER, Mick",Liberal,7920,16562,False,4504
Lara,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultlaradistrict.html,,"EREN, John",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,40485,35237,2258,37495,92.61,,"EREN, John",ALP,20860,"EREN, John",ALP,22268,"KAKOUROS, Angelo",Liberal,10514,11754,False,1408
Lowan,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultlowandistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionlowandistrict.html,"DELAHUNTY, Hugh",NATIONAL PARTY OF AUSTRALIA - VICTORIA,38181,34876,1295,36171,94.74,,"DELAHUNTY, Hugh",Nationals,16624,"DELAHUNTY, Hugh",Nationals,17786,"BATTISTA, Paul",ALP,8795,8991,False,1162
Lyndhurst,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultlyndhurstdistrict.html,,"HOLDING, Tim",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,36605,31677,2249,33926,92.68,,"HOLDING, Tim",ALP,20681,"HOLDING, Tim",ALP,22642,"ANDERTON, Gary",Liberal,9034,13608,False,1961
Macedon,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmacedondistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionmacedondistrict.html,"DUNCAN, Joanne",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,42700,38939,1534,40473,94.78,,"DUNCAN, Joanne",ALP,17667,"DUNCAN, Joanne",ALP,22649,"HEAD, Robyne",Liberal,16290,6359,False,4982
Malvern,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmalverndistrict.html,,"O'BRIEN, Michael",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,37452,31515,964,32479,86.72,,"O'BRIEN, Michael",Liberal,17927,"O'BRIEN, Michael",Liberal,19313,"VOUT, Paul",ALP,12180,7133,False,1386
Melbourne,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmelbournedistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionmelbournedistrict.html,"PIKE, Bronwyn",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,38853,31750,1214,32964,84.84,,"PIKE, Bronwyn",ALP,14149,"PIKE, Bronwyn",ALP,16512,"DI NATALE, Richard",Greens,15238,1274,False,2363
Melton,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmeltondistrict.html,,"NARDELLA, Don",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,38693,33876,2123,35999,93.04,,"NARDELLA, Don",ALP,18442,"NARDELLA, Don",ALP,21513,"HOOPER, Graham",Liberal,12345,9168,False,3071
Mildura,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmilduradistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionmilduradistrict.html,"CRISP, Peter",NATIONAL PARTY OF AUSTRALIA - VICTORIA,36320,31839,1632,33471,92.16,,"CRISP, Peter",Nationals,12808,"CRISP, Peter",Nationals,17854,"SAVAGE, Russell",Independent,13985,3869,False,5046
Mill Park,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmillparkdistrict.html,,"D'AMBROSIO, Lily",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,38365,34308,2036,36344,94.73,,"D'AMBROSIO, Lily",ALP,21288,"D'AMBROSIO, Lily",ALP,24276,"PAPAEVANGELOU, Adam",Liberal,10018,14258,False,2988
Mitcham,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmitchamdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionmitchamdistrict.html,"ROBINSON, Tony",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,36374,33160,1205,34365,94.48,,"ROBINSON, Tony",ALP,13305,"ROBINSON, Tony",ALP,17234,"DAW, Philip",Liberal,15926,1308,False,3929
Monbulk,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmonbulkdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionmonbulkdistrict.html,"MERLINO, James",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,36262,32659,1415,34074,93.97,,"MERLINO, James",ALP,13263,"MERLINO, James",ALP,18511,"LARKMAN, Clive",Liberal,14148,4363,False,5248
Mordialloc,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmordiallocdistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionmordiallocdistrict.html,"MUNT, Janice",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,39249,35346,1480,36826,93.83,,"MUNT, Janice",ALP,16026,"MUNT, Janice",ALP,18926,"HARTNEY, Stephen",Liberal,16420,2506,False,2900
Mornington,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmorningtondistrict.html,,"MORRIS, David",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,36934,33283,1203,34486,93.37,,"MORRIS, David",Liberal,18561,"MORRIS, David",Liberal,20582,"PULS, William",ALP,12695,7887,False,2021
Morwell,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmorwelldistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionmorwelldistrict.html,"NORTHE, Russell",NATIONAL PARTY OF AUSTRALIA - VICTORIA,36667,32902,1455,34357,93.7,,"JENKINS, Brendan",ALP,13347,"NORTHE, Russell",Nationals,17173,"JENKINS, Brendan",ALP,15729,1444,True,8096
Mount Waverley,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmountwaverleydistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionmountwaverleydistrict.html,"MORAND, Maxine",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,36604,33145,1347,34492,94.23,,"GIDLEY, Michael",Liberal,14711,"MORAND, Maxine",ALP,16675,"GIDLEY, Michael",Liberal,16470,205,True,2817
Mulgrave,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmulgravedistrict.html,,"ANDREWS, Daniel",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,33982,29741,1880,31621,93.05,,"ANDREWS, Daniel",ALP,17491,"ANDREWS, Daniel",ALP,18280,"ASHOKKUMAR, Ashton",Liberal,9515,8765,False,789
Murray Valley,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultmurrayvalleydistrict.html,,"JASPER, Ken",NATIONAL PARTY OF AUSTRALIA - VICTORIA,36739,32962,1265,34227,93.16,,"JASPER, Ken",Nationals,16781,"JASPER, Ken",Nationals,23637,"O'NEILL, Lauren",ALP,9302,14335,False,6856
Narracan,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006resultnarracandistrict.html,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/historical-results/state2006/state2006distributionnarracandistrict.html,"BLACKWOOD, Gary",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,38846,35022,1410,36432,93.79,,"BLACKWOOD, Gary",Liberal,14720,"BLACKWOOD, Gary",Liberal,18440,"MAXFIELD, Ian",ALP,16582,1858,False,3720
