district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Buenos Aires,https://www.argentina.gob.ar/dine/resultados-electorales/elecciones-2023,https://datos.gob.ar/dataset/ign-unidades-territoriales,Sergio Massa,Sergio Massa,13124435,9852591,346808,10199399,77.71,1691055,0,first,,,Sergio Massa,Sergio Massa,4224688,Province,AR-PROV-06,official,Provisional DINE presidential result aggregated from polling-table rows. Province boundaries come from IGN; Antarctic and remote South Atlantic geometry is omitted from this interactive map for legibility.
Buenos Aires,https://www.argentina.gob.ar/dine/resultados-electorales/elecciones-2023,https://datos.gob.ar/dataset/ign-unidades-territoriales,Sergio Massa,Sergio Massa,13124435,9852591,346808,10199399,77.71,1691055,0,first,,,Javier Milei,Javier Milei,2533633,Province,AR-PROV-06,official,Provisional DINE presidential result aggregated from polling-table rows. Province boundaries come from IGN; Antarctic and remote South Atlantic geometry is omitted from this interactive map for legibility.
Buenos Aires,https://www.argentina.gob.ar/dine/resultados-electorales/elecciones-2023,https://datos.gob.ar/dataset/ign-unidades-territoriales,Sergio Massa,Sergio Massa,13124435,9852591,346808,10199399,77.71,1691055,0,first,,,Patricia Bullrich,Patricia Bullrich,2374023,Province,AR-PROV-06,official,Provisional DINE presidential result aggregated from polling-table rows. Province boundaries come from IGN; Antarctic and remote South Atlantic geometry is omitted from this interactive map for legibility.
Buenos Aires,https://www.argentina.gob.ar/dine/resultados-electorales/elecciones-2023,https://datos.gob.ar/dataset/ign-unidades-territoriales,Sergio Massa,Sergio Massa,13124435,9852591,346808,10199399,77.71,1691055,0,first,,,Juan Schiaretti,Juan Schiaretti,367457,Province,AR-PROV-06,official,Provisional DINE presidential result aggregated from polling-table rows. Province boundaries come from IGN; Antarctic and remote South Atlantic geometry is omitted from this interactive map for legibility.
Buenos Aires,https://www.argentina.gob.ar/dine/resultados-electorales/elecciones-2023,https://datos.gob.ar/dataset/ign-unidades-territoriales,Sergio Massa,Sergio Massa,13124435,9852591,346808,10199399,77.71,1691055,0,first,,,Myriam Bregman,Myriam Bregman,352790,Province,AR-PROV-06,official,Provisional DINE presidential result aggregated from polling-table rows. Province boundaries come from IGN; Antarctic and remote South Atlantic geometry is omitted from this interactive map for legibility.
Catamarca,https://www.argentina.gob.ar/dine/resultados-electorales/elecciones-2023,https://datos.gob.ar/dataset/ign-unidades-territoriales,Sergio Massa,Sergio Massa,340606,232775,15211,247986,72.81,25042,0,first,,,Sergio Massa,Sergio Massa,99612,Province,AR-PROV-10,official,Provisional DINE presidential result aggregated from polling-table rows. Province boundaries come from IGN; Antarctic and remote South Atlantic geometry is omitted from this interactive map for legibility.
Catamarca,https://www.argentina.gob.ar/dine/resultados-electorales/elecciones-2023,https://datos.gob.ar/dataset/ign-unidades-territoriales,Sergio Massa,Sergio Massa,340606,232775,15211,247986,72.81,25042,0,first,,,Javier Milei,Javier Milei,74570,Province,AR-PROV-10,official,Provisional DINE presidential result aggregated from polling-table rows. Province boundaries come from IGN; Antarctic and remote South Atlantic geometry is omitted from this interactive map for legibility.
Catamarca,https://www.argentina.gob.ar/dine/resultados-electorales/elecciones-2023,https://datos.gob.ar/dataset/ign-unidades-territoriales,Sergio Massa,Sergio Massa,340606,232775,15211,247986,72.81,25042,0,first,,,Patricia Bullrich,Patricia Bullrich,39960,Province,AR-PROV-10,official,Provisional DINE presidential result aggregated from polling-table rows. Province boundaries come from IGN; Antarctic and remote South Atlantic geometry is omitted from this interactive map for legibility.
Catamarca,https://www.argentina.gob.ar/dine/resultados-electorales/elecciones-2023,https://datos.gob.ar/dataset/ign-unidades-territoriales,Sergio Massa,Sergio Massa,340606,232775,15211,247986,72.81,25042,0,first,,,Juan Schiaretti,Juan Schiaretti,14967,Province,AR-PROV-10,official,Provisional DINE presidential result aggregated from polling-table rows. Province boundaries come from IGN; Antarctic and remote South Atlantic geometry is omitted from this interactive map for legibility.
Catamarca,https://www.argentina.gob.ar/dine/resultados-electorales/elecciones-2023,https://datos.gob.ar/dataset/ign-unidades-territoriales,Sergio Massa,Sergio Massa,340606,232775,15211,247986,72.81,25042,0,first,,,Myriam Bregman,Myriam Bregman,3666,Province,AR-PROV-10,official,Provisional DINE presidential result aggregated from polling-table rows. Province boundaries come from IGN; Antarctic and remote South Atlantic geometry is omitted from this interactive map for legibility.
