district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Aceh,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,3221235,0,3221235,0,1582510,0,first,,,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,2369534,Indonesia,11,official,
Aceh,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,3221235,0,3221235,0,1582510,0,first,,,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,787024,Indonesia,11,official,
Aceh,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,3221235,0,3221235,0,1582510,0,first,,,Ganjar Pranowo–Mahfud MD,Ganjar–Mahfud,64677,Indonesia,11,official,
Sumatera Utara,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,0,7999556,0,7999556,0,2320788,0,first,,,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,2339620,Indonesia,12,official,
Sumatera Utara,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,0,7999556,0,7999556,0,2320788,0,first,,,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,4660408,Indonesia,12,official,
Sumatera Utara,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,0,7999556,0,7999556,0,2320788,0,first,,,Ganjar Pranowo–Mahfud MD,Ganjar–Mahfud,999528,Indonesia,12,official,
Sumatera Barat,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,3085400,0,3085400,0,526728,0,first,,,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,1744042,Indonesia,13,official,
Sumatera Barat,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,3085400,0,3085400,0,526728,0,first,,,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,1217314,Indonesia,13,official,
Sumatera Barat,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,0,3085400,0,3085400,0,526728,0,first,,,Ganjar Pranowo–Mahfud MD,Ganjar–Mahfud,124044,Indonesia,13,official,
Riau,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,0,3688504,0,3688504,0,531020,0,first,,,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,1400093,Indonesia,14,official,
Riau,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,0,3688504,0,3688504,0,531020,0,first,,,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,1931113,Indonesia,14,official,
Riau,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,0,3688504,0,3688504,0,531020,0,first,,,Ganjar Pranowo–Mahfud MD,Ganjar–Mahfud,357298,Indonesia,14,official,
Jambi,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,https://jdih.kpu.go.id/data/data_kepkpu/2024kpt360_L1.pdf,Prabowo Subianto–Gibran Rakabuming Raka,Prabowo–Gibran,0,2205808,0,2205808,0,906347,0,first,,,Anies Baswedan–Muhaimin Iskandar,Anies–Muhaimin,532605,Indonesia,15,official,
